Plot Title: estefania_test,,,,,,,
#,"Date Time, GMT-06:00","Rain, mm (LGR S/N: 10878888, SEN S/N: 523303, LBL: Rain gauge)","Temp, °C (LGR S/N: 10878888, SEN S/N: 10698881, LBL: Temp)","RH, % (LGR S/N: 10878888, SEN S/N: 10698881, LBL: Relative humidity )","Wind Speed, m/s (LGR S/N: 10878888, SEN S/N: 10796394, LBL: Vwind)","Gust Speed, m/s (LGR S/N: 10878888, SEN S/N: 10796394)","DewPt, °C (LGR S/N: 10878888, SEN S/N: 10698881)"
390,2020-04-30 14:55,0,11.394,40.1,1.01,6.04,-1.7
391,2020-04-30 15:25,0,10.565,45.2,1.51,6.04,-0.8
392,2020-04-30 15:55,0,10.883,47.1,1.51,7.55,0.1
393,2020-04-30 16:25,0,10.785,45.1,1.51,6.04,-0.6
394,2020-04-30 16:55,0,10.834,46.6,0.5,3.52,-0.1
395,2020-04-30 17:25,0,11.2,41.9,0.5,4.53,-1.3
396,2020-04-30 17:55,0,11.102,37.7,1.01,5.03,-2.8
397,2020-04-30 18:25,0,10.443,37.7,0,2.52,-3.4
398,2020-04-30 18:55,0,10.222,36.7,0.5,6.04,-3.9
399,2020-04-30 19:25,0,10.59,34.2,0.5,6.04,-4.5
400,2020-04-30 19:55,0,10.026,33.8,1.01,5.54,-5.2
401,2020-04-30 20:25,0,8.841,37.2,0.5,5.03,-5
402,2020-04-30 20:55,0,6.99,44.8,0.5,4.03,-4.2
403,2020-04-30 21:25,0,7.494,45.7,0.5,3.02,-3.5
404,2020-04-30 21:55,0,7.066,47.6,0.5,3.02,-3.3
405,2020-04-30 22:25,0,6.077,49.5,0.5,3.02,-3.7
406,2020-04-30 22:55,0,4.999,54.9,0.5,2.52,-3.3
407,2020-04-30 23:25,0,3.906,58.2,1.51,4.53,-3.6
408,2020-04-30 23:55,0,4.011,58.2,1.51,3.52,-3.5
409,2020-05-01 0:25,0,3.512,57.1,1.01,4.03,-4.2
410,2020-05-01 0:55,0,2.637,60.5,1.51,3.52,-4.2
411,2020-05-01 1:25,0,1.967,63.1,1.51,5.03,-4.3
412,2020-05-01 1:55,0,2.236,62.6,2.01,4.53,-4.2
413,2020-05-01 2:25,0,1.913,63.8,1.51,4.03,-4.2
414,2020-05-01 2:55,0,1.344,63.9,1.51,4.53,-4.7
415,2020-05-01 3:25,0,0.934,66.8,1.51,3.52,-4.5
416,2020-05-01 3:55,0,0.605,68.3,2.01,4.53,-4.6
417,2020-05-01 4:25,0,0.384,69.7,2.01,3.52,-4.5
418,2020-05-01 4:55,0,0.439,70.1,2.01,3.52,-4.4
419,2020-05-01 5:25,0,0.66,69.1,2.01,4.53,-4.4
420,2020-05-01 5:55,0,0.577,68,1.51,4.03,-4.6
421,2020-05-01 6:25,0,-0.676,70.7,0,3.02,-5.3
422,2020-05-01 6:55,0,-0.732,74.2,0.5,2.52,-4.8
423,2020-05-01 7:25,0,-0.62,74.1,0.5,1.51,-4.7
424,2020-05-01 7:55,0,0.273,72.5,0.5,2.52,-4.1
425,2020-05-01 8:25,0,0.88,71.7,0,1.51,-3.6
426,2020-05-01 8:55,0,1.588,71.3,0,0.5,-3
427,2020-05-01 9:25,0,3.538,67.8,0,0.5,-1.8
428,2020-05-01 9:55,0,6.204,58.5,0,1.51,-1.3
429,2020-05-01 10:25,0,7.77,47.5,0.5,3.02,-2.7
430,2020-05-01 10:55,0,7.895,42.2,0.5,3.52,-4.2
431,2020-05-01 11:25,0,8.618,36.9,0.5,3.52,-5.3
432,2020-05-01 11:55,0,9.139,33.5,1.01,4.53,-6.1
433,2020-05-01 12:25,0,10.247,31.6,1.01,5.03,-5.9
434,2020-05-01 12:55,0,11.516,29.7,1.01,7.55,-5.6
435,2020-05-01 13:25,0,11.346,27.4,1.01,5.54,-6.8
436,2020-05-01 13:55,0,11.224,28,1.01,5.03,-6.6
437,2020-05-01 14:25,0,11.2,27.3,1.01,6.04,-7
438,2020-05-01 14:55,0,11.783,26.7,1.51,6.54,-6.7
439,2020-05-01 15:25,0,12.823,25.2,1.01,5.03,-6.6
440,2020-05-01 15:55,0,10.761,27.6,1.01,6.04,-7.2
441,2020-05-01 16:25,0,11.637,28.7,1.01,5.03,-5.9
442,2020-05-01 16:55,0,12.316,27.9,1.01,5.54,-5.7
443,2020-05-01 17:25,0,10.98,28.6,0.5,4.03,-6.5
444,2020-05-01 17:55,0,11.637,29.3,1.01,6.54,-5.7
445,2020-05-01 18:25,0,12.751,28.2,1.01,7.05,-5.2
446,2020-05-01 18:55,0,12.292,28.5,1.51,9.06,-5.4
447,2020-05-01 19:25,0,10.834,31.5,0.5,5.54,-5.4
448,2020-05-01 19:55,0,7.695,39.7,0.5,3.52,-5.1
449,2020-05-01 20:25,0,7.845,45.8,0.5,4.03,-3.1
450,2020-05-01 20:55,0,6.509,44.6,1.01,3.52,-4.7
451,2020-05-01 21:25,0,5.154,49.5,1.01,3.02,-4.5
452,2020-05-01 21:55,0,4.22,54.3,1.01,3.02,-4.2
453,2020-05-01 22:25,0,4.168,55.3,1.01,3.52,-4
454,2020-05-01 22:55,0,3.775,56.2,0.5,2.52,-4.1
455,2020-05-01 23:25,0,2.744,59,0,2.01,-4.5
456,2020-05-01 23:55,0,1.697,64.1,0.5,2.01,-4.4
457,2020-05-02 0:25,0,1.859,64.7,0.5,2.01,-4.1
458,2020-05-02 0:55,0,1.289,66.5,0.5,1.51,-4.3
459,2020-05-02 1:25,0,0.88,68.7,0.5,2.52,-4.2
460,2020-05-02 1:55,0,0.439,70.3,0.5,2.52,-4.3
461,2020-05-02 2:25,0,0.079,71.1,0,2.01,-4.5
462,2020-05-02 2:55,0,-0.004,72.3,0,2.01,-4.4
463,2020-05-02 3:25,0,-0.199,74,0,2.01,-4.3
464,2020-05-02 3:55,0,-0.423,74.8,0.5,2.52,-4.3
465,2020-05-02 4:25,0,-0.339,75.5,0,2.01,-4.1
466,2020-05-02 4:55,0,-0.648,77.1,0,2.01,-4.2
467,2020-05-02 5:25,0,-0.789,78.4,0,1.51,-4.1
468,2020-05-02 5:55,0,-1.043,79.6,0,2.01,-4.1
469,2020-05-02 6:25,0,-1.1,80.5,0.5,2.01,-4
470,2020-05-02 6:55,0,-0.789,80.4,0.5,2.01,-3.7
471,2020-05-02 7:25,0,-0.845,80.3,0.5,2.52,-3.8
472,2020-05-02 7:55,0,-0.367,80.1,0,2.01,-3.4
473,2020-05-02 8:25,0,0.467,78.3,0.5,2.01,-2.9
474,2020-05-02 8:55,0,1.724,76.9,0,1.51,-1.9
475,2020-05-02 9:25,0,3.854,68.9,0,1.51,-1.3
476,2020-05-02 9:55,0,5.821,61.6,0,1.51,-1
477,2020-05-02 10:25,0,9.312,52.7,0,2.52,0.2
478,2020-05-02 10:55,0,9.977,39.5,1.01,5.03,-3.2
479,2020-05-02 11:25,0,12.001,35.7,1.01,4.53,-2.7
480,2020-05-02 11:55,0,12.001,31.9,1.01,5.03,-4.2
481,2020-05-02 12:25,0,13.137,29.9,1.01,4.03,-4.1
482,2020-05-02 12:55,0,13.353,27.8,1.01,4.53,-4.9
483,2020-05-02 13:25,0,13.858,27.4,1.51,6.54,-4.6
484,2020-05-02 13:55,0,14.242,26.5,0.5,4.03,-4.7
485,2020-05-02 14:25,0,15.199,24.8,1.01,6.04,-4.8
486,2020-05-02 14:55,0,15.7,24.3,1.01,5.54,-4.6
487,2020-05-02 15:25,0,15.151,24.2,1.01,6.04,-5.2
488,2020-05-02 15:55,0,15.27,24.2,1.01,4.53,-5.1
489,2020-05-02 16:25,0,15.843,23.9,1.51,5.54,-4.7
490,2020-05-02 16:55,0,15.819,25.4,1.51,7.55,-3.9
491,2020-05-02 17:25,0,15.079,25.8,1.51,7.05,-4.4
492,2020-05-02 17:55,0,14.481,26.5,1.01,7.55,-4.5
493,2020-05-02 18:25,0,14.074,28.1,1.01,5.54,-4.1
494,2020-05-02 18:55,0,13.738,27.4,1.01,5.54,-4.7
495,2020-05-02 19:25,0,13.233,29.5,0.5,5.03,-4.2
496,2020-05-02 19:55,0,9.015,44.3,1.01,3.02,-2.5
497,2020-05-02 20:25,0,7.82,48.3,1.01,3.02,-2.4
498,2020-05-02 20:55,0,7.494,51.4,1.51,3.52,-1.9
499,2020-05-02 21:25,0,6.102,54.1,1.51,3.52,-2.5
500,2020-05-02 21:55,0,5.591,55.1,1.01,3.52,-2.7
501,2020-05-02 22:25,0,5.05,57.6,1.51,4.03,-2.6
502,2020-05-02 22:55,0,4.818,58.8,1.01,3.52,-2.6
503,2020-05-02 23:25,0,4.168,61.8,1.01,3.02,-2.5
504,2020-05-02 23:55,0,4.063,64.1,1.01,2.52,-2.1
505,2020-05-03 0:25,0,3.775,65,1.01,3.02,-2.2
506,2020-05-03 0:55,0,4.272,64.7,1.01,3.02,-1.8
507,2020-05-03 1:25,0,4.168,64.8,1.01,2.52,-1.9
508,2020-05-03 1:55,0,4.089,63.7,0.5,2.52,-2.2
509,2020-05-03 2:25,0,3.722,65.5,0.5,3.02,-2.1
510,2020-05-03 2:55,0,3.564,67.7,1.01,2.52,-1.8
511,2020-05-03 3:25,0,3.67,68.5,0.5,2.01,-1.6
512,2020-05-03 3:55,0,3.036,71,0.5,2.52,-1.7
513,2020-05-03 4:25,0,3.327,71.2,1.01,3.02,-1.4
514,2020-05-03 4:55,0,3.142,71.4,1.01,2.52,-1.5
515,2020-05-03 5:25,0,2.557,72.6,0.5,3.02,-1.9
516,2020-05-03 5:55,0,2.45,74.3,1.01,3.02,-1.7
517,2020-05-03 6:25,0,2.45,74.6,1.01,3.02,-1.6
518,2020-05-03 6:55,0,3.036,74.2,0.5,3.02,-1.1
519,2020-05-03 7:25,0,3.722,73.9,0.5,2.52,-0.5
520,2020-05-03 7:55,0,4.61,72,0,2.52,0
521,2020-05-03 8:25,0,6,67.9,0,2.52,0.5
522,2020-05-03 8:55,0,6.889,66.1,0,3.02,1
523,2020-05-03 9:25,0,9.731,54.5,1.51,5.54,1
524,2020-05-03 9:55,0,9.361,52,1.51,6.04,0
525,2020-05-03 10:25,0,9.312,51,1.01,5.54,-0.3
526,2020-05-03 10:55,0,9.262,50.2,1.01,7.05,-0.6
527,2020-05-03 11:25,0,9.386,49.8,0.5,4.53,-0.6
528,2020-05-03 11:55,0,8.593,49.3,1.51,8.05,-1.4
529,2020-05-03 12:25,0,8.22,50.8,1.01,6.54,-1.4
530,2020-05-03 12:55,0,8.519,49.6,1.01,7.55,-1.4
531,2020-05-03 13:25,0,8.767,45.6,1.51,6.04,-2.3
532,2020-05-03 13:55,0,10.075,43.1,1.51,8.05,-1.9
533,2020-05-03 14:25,0,9.46,48.1,2.01,10.07,-1
534,2020-05-03 14:55,0,9.089,48.4,1.01,7.05,-1.2
535,2020-05-03 15:25,0,10.149,44.3,2.01,8.05,-1.5
536,2020-05-03 15:55,0,10.834,39.3,1.51,9.06,-2.5
537,2020-05-03 16:25,0,9.41,37.6,1.51,6.54,-4.3
538,2020-05-03 16:55,0,8.095,38.2,2.01,7.55,-5.3
539,2020-05-03 17:25,0,8.07,40.2,1.51,7.05,-4.6
540,2020-05-03 17:55,0,7.142,40.6,2.01,8.56,-5.3
541,2020-05-03 18:25,0,6.611,42.6,2.01,10.07,-5.2
542,2020-05-03 18:55,0,6.306,44.3,2.01,9.06,-5
543,2020-05-03 19:25,0,5.796,44.8,2.01,9.56,-5.3
544,2020-05-03 19:55,0,5.642,45.3,1.51,9.06,-5.3
545,2020-05-03 20:25,0,5.488,43.1,0.5,4.53,-6.1
546,2020-05-03 20:55,0,5.334,42.7,1.01,8.05,-6.3
547,2020-05-03 21:25,0,5.102,42.2,1.51,7.55,-6.7
548,2020-05-03 21:55,0,5.128,42.1,1.01,5.54,-6.7
549,2020-05-03 22:25,0,4.688,42.7,1.01,6.54,-6.9
550,2020-05-03 22:55,0,4.272,45,0.5,5.03,-6.6
551,2020-05-03 23:25,0,4.246,45.6,0.5,5.54,-6.5
552,2020-05-03 23:55,0,4.063,45.2,1.01,6.04,-6.7
553,2020-05-04 0:25,0,3.932,45.5,0.5,5.54,-6.8
554,2020-05-04 0:55,0,4.011,44.8,0.5,4.03,-6.9
555,2020-05-04 1:25,0,3.775,44.9,1.01,5.54,-7.1
556,2020-05-04 1:55,0,3.827,44.3,1.01,6.54,-7.2
557,2020-05-04 2:25,0,3.617,44.6,1.01,5.03,-7.3
558,2020-05-04 2:55,0,3.617,44.4,0.5,4.53,-7.4
559,2020-05-04 3:25,0,3.512,44,0.5,4.53,-7.6
560,2020-05-04 3:55,0,2.77,44.5,0.5,7.05,-8.1
561,2020-05-04 4:25,0,3.301,44.2,0.5,3.02,-7.7
562,2020-05-04 4:55,0,3.221,43.9,0.5,4.03,-7.9
563,2020-05-04 5:25,0,2.903,42.9,0,3.52,-8.5
564,2020-05-04 5:55,0,3.195,43,0.5,4.53,-8.2
565,2020-05-04 6:25,0,3.116,42.9,0.5,4.03,-8.3
566,2020-05-04 6:55,0,3.248,44,0.5,5.54,-7.8
567,2020-05-04 7:25,0,3.248,44.9,1.01,5.54,-7.6
568,2020-05-04 7:55,0,3.354,44.6,1.51,6.54,-7.6
569,2020-05-04 8:25,0,3.406,45.6,1.01,6.54,-7.2
570,2020-05-04 8:55,0,3.116,47.9,1.01,4.53,-6.9
571,2020-05-04 9:25,0,3.248,49.9,1.51,6.04,-6.2
572,2020-05-04 9:55,0,4.011,47.5,1.51,6.54,-6.1
573,2020-05-04 10:25,0,3.985,45.6,1.51,6.54,-6.7
574,2020-05-04 10:55,0,4.506,44.6,1.51,6.04,-6.5
575,2020-05-04 11:25,0,5.488,41.9,1.51,8.56,-6.4
576,2020-05-04 11:55,0,4.921,41.8,2.01,10.07,-7
577,2020-05-04 12:25,0,5.693,41.7,2.01,11.07,-6.3
578,2020-05-04 12:55,0,5.488,41.9,2.01,11.07,-6.4
579,2020-05-04 13:25,0,5.924,41.4,2.01,8.56,-6.2
580,2020-05-04 13:55,0,5.872,42.1,1.51,9.06,-6
581,2020-05-04 14:25,0,6.331,41,1.01,6.04,-5.9
582,2020-05-04 14:55,0,6.128,41.2,1.01,7.05,-6.1
583,2020-05-04 15:25,0,6.535,40.6,1.01,6.04,-5.9
584,2020-05-04 15:55,0,7.015,39.3,1.01,5.54,-5.9
585,2020-05-04 16:25,0,7.268,38.1,1.01,6.04,-6.1
586,2020-05-04 16:55,0,7.041,36.6,0.5,5.03,-6.8
587,2020-05-04 17:25,0,7.343,36.7,0.5,3.52,-6.5
588,2020-05-04 17:55,0,7.368,36.4,1.01,5.54,-6.6
589,2020-05-04 18:25,0,7.368,36.3,1.01,5.03,-6.6
590,2020-05-04 18:55,0,7.192,36.1,1.01,7.05,-6.8
591,2020-05-04 19:25,0,7.217,35.5,1.01,4.53,-7
592,2020-05-04 19:55,0,6.889,35.9,1.01,5.54,-7.2
593,2020-05-04 20:25,0,6.788,36.1,1.01,5.54,-7.2
594,2020-05-04 20:55,0,6.509,36.8,1.01,6.04,-7.2
595,2020-05-04 21:25,0,5.154,45.1,0,2.52,-5.8
596,2020-05-04 21:55,0,4.662,62,0,1.51,-2
597,2020-05-04 22:25,0,3.932,65.5,0,1.51,-1.9
598,2020-05-04 22:55,0,3.063,67,0,1.51,-2.5
599,2020-05-04 23:25,0,2.503,61.8,0,1.51,-4.1
600,2020-05-04 23:55,0,1.805,58.9,0.5,3.02,-5.4
601,2020-05-05 0:25,0,1.67,58.6,1.01,3.52,-5.6
602,2020-05-05 0:55,0,1.289,58.2,1.01,3.02,-6
603,2020-05-05 1:25,0,0.825,60.4,1.01,3.02,-6
604,2020-05-05 1:55,0,0.934,61.2,1.51,3.52,-5.7
605,2020-05-05 2:25,0,0.467,61.7,1.01,3.02,-6
606,2020-05-05 2:55,0,0.107,62,0.5,2.01,-6.3
607,2020-05-05 3:25,0,-0.339,63.5,1.01,3.52,-6.4
608,2020-05-05 3:55,0,-0.676,65.2,1.51,3.52,-6.4
609,2020-05-05 4:25,0,-0.283,63.1,1.01,3.02,-6.4
610,2020-05-05 4:55,0,-0.817,63.7,0.5,3.02,-6.8
611,2020-05-05 5:25,0,-1.015,66,1.01,3.52,-6.6
612,2020-05-05 5:55,0,-1.242,66.4,1.51,4.03,-6.7
613,2020-05-05 6:25,0,-1.299,66,1.01,3.02,-6.8
614,2020-05-05 6:55,0,-1.327,65.4,1.51,4.03,-7
615,2020-05-05 7:25,0,-0.563,64.2,0.5,3.02,-6.5
616,2020-05-05 7:55,0,-0.563,63,0,2.52,-6.7
617,2020-05-05 8:25,0,0.246,63.3,0,1.51,-5.9
618,2020-05-05 8:55,0,1.017,61.6,0,1.51,-5.5
619,2020-05-05 9:25,0,3.459,54.7,0,1.51,-4.8
620,2020-05-05 9:55,0,5.154,45.5,0,1.01,-5.7
621,2020-05-05 10:25,0,6.255,40.4,0,2.01,-6.2
622,2020-05-05 10:55,0,8.519,35.6,0,3.02,-5.8
623,2020-05-05 11:25,0,9.632,31.8,0.5,4.53,-6.3
624,2020-05-05 11:55,0,11.734,29.4,1.01,4.53,-5.5
625,2020-05-05 12:25,0,12.219,27.9,1.01,3.52,-5.8
626,2020-05-05 12:55,0,12.582,26.7,1.01,3.52,-6.1
627,2020-05-05 13:25,0,13.449,25.7,1.01,4.53,-5.8
628,2020-05-05 13:55,0,14.697,24.7,0.5,3.52,-5.3
629,2020-05-05 14:25,0,14.361,24.3,1.01,4.53,-5.8
630,2020-05-05 14:55,0,14.936,24.6,1.51,6.54,-5.1
631,2020-05-05 15:25,0,15.676,23.4,1.01,5.03,-5.2
632,2020-05-05 15:55,0,16.511,22.8,1.01,5.54,-4.8
633,2020-05-05 16:25,0,16.296,22.4,1.01,5.54,-5.2
634,2020-05-05 16:55,0,15.676,22.7,1.01,5.54,-5.6
635,2020-05-05 17:25,0,15.772,23.5,1.01,5.03,-5
636,2020-05-05 17:55,0,16.32,22.6,1.01,6.04,-5.1
637,2020-05-05 18:25,0,14.936,23.5,1.01,4.03,-5.7
638,2020-05-05 18:55,0,13.594,23.7,1.01,4.53,-6.7
639,2020-05-05 19:25,0,14.29,24.7,0.5,4.03,-5.6
640,2020-05-05 19:55,0,10.663,26.9,0.5,3.52,-7.6
641,2020-05-05 20:25,0,8.965,39,1.01,3.02,-4.2
642,2020-05-05 20:55,0,7.645,44,1.51,4.03,-3.8
643,2020-05-05 21:25,0,7.066,45.9,1.51,3.52,-3.8
644,2020-05-05 21:55,0,6.102,48.1,1.01,3.52,-4
645,2020-05-05 22:25,0,5.668,50.4,1.01,3.02,-3.8
646,2020-05-05 22:55,0,5.076,52.4,1.01,3.02,-3.9
647,2020-05-05 23:25,0,4.506,54.6,1.01,3.52,-3.8
648,2020-05-05 23:55,0,4.063,56.4,1.01,2.52,-3.8
649,2020-05-06 0:25,0,3.433,58.5,0.5,2.52,-3.9
650,2020-05-06 0:55,0,3.116,60.9,1.01,3.02,-3.7
651,2020-05-06 1:25,0,2.877,61.9,1.01,3.02,-3.7
652,2020-05-06 1:55,0,2.557,62.7,0.5,2.52,-3.8
653,2020-05-06 2:25,0,2.047,65.3,0.5,2.52,-3.8
654,2020-05-06 2:55,0,1.778,65.9,0.5,2.01,-3.9
655,2020-05-06 3:25,0,1.534,67.1,0.5,3.02,-3.9
656,2020-05-06 3:55,0,1.453,68.5,0.5,2.01,-3.7
657,2020-05-06 4:25,0,1.235,69.5,0.5,3.02,-3.7
658,2020-05-06 4:55,0,0.934,70.6,0.5,2.01,-3.8
659,2020-05-06 5:25,0,1.071,71.1,0.5,2.52,-3.6
660,2020-05-06 5:55,0,1.425,71.6,0.5,2.52,-3.1
661,2020-05-06 6:25,0,0.329,73.9,0,2.01,-3.8
662,2020-05-06 6:55,0,1.071,75.4,0.5,2.52,-2.8
663,2020-05-06 7:25,0,1.071,74.1,0,2.52,-3
664,2020-05-06 7:55,0,1.588,76,0,1.01,-2.2
665,2020-05-06 8:25,0,2.744,73.7,0,1.51,-1.5
666,2020-05-06 8:55,0,4.22,70,0,1.51,-0.8
667,2020-05-06 9:25,0,6.737,60.9,0,1.01,-0.3
668,2020-05-06 9:55,0,8.742,51.8,0,1.51,-0.6
669,2020-05-06 10:25,0,10.32,46.5,0,2.01,-0.6
670,2020-05-06 10:55,0,12.316,40.6,0.5,3.52,-0.7
671,2020-05-06 11:25,0,11.904,39.9,0,2.01,-1.3
672,2020-05-06 11:55,0,13.209,40,1.01,4.53,-0.1
673,2020-05-06 12:25,0,13.473,38.2,2.01,6.04,-0.5
674,2020-05-06 12:55,0,13.449,35.5,1.01,5.03,-1.5
675,2020-05-06 13:25,0,12.558,35.2,1.01,6.54,-2.4
676,2020-05-06 13:55,0,12.025,35.7,1.01,4.53,-2.7
677,2020-05-06 14:25,0,9.805,42.3,1.01,4.03,-2.4
678,2020-05-06 14:55,0,7.594,57.4,1.01,4.03,-0.3
679,2020-05-06 15:25,0,7.594,68.4,0.5,3.02,2.2
680,2020-05-06 15:55,0,7.041,70.5,0.5,2.01,2.1
681,2020-05-06 16:25,0,6.433,77.8,0.5,1.51,2.8
682,2020-05-06 16:55,0.4,6.077,85,0.5,2.01,3.8
683,2020-05-06 17:25,0.2,5.949,87,0,1.51,4
684,2020-05-06 17:55,0.2,5.898,87.8,0,3.02,4
685,2020-05-06 18:25,0.2,5.949,89.4,0,2.01,4.3
686,2020-05-06 18:55,0.2,5.898,89.5,0,1.51,4.3
687,2020-05-06 19:25,0,5.642,88.8,0,1.51,3.9
688,2020-05-06 19:55,0,5.385,90.6,0,2.01,4
689,2020-05-06 20:25,0,5.257,91.3,0,2.01,4
690,2020-05-06 20:55,0,4.973,91.7,0,2.01,3.7
691,2020-05-06 21:25,0.2,4.714,92.1,0,2.01,3.5
692,2020-05-06 21:55,0.2,4.662,93.1,0,1.51,3.6
693,2020-05-06 22:25,0,4.089,94,0,1.01,3.2
694,2020-05-06 22:55,0,3.932,94.8,0,1.51,3.2
695,2020-05-06 23:25,0.4,3.985,94.7,0,1.51,3.2
696,2020-05-06 23:55,0,4.011,94.8,0,1.51,3.3
697,2020-05-07 0:25,0.4,3.827,94.2,0,2.01,3
698,2020-05-07 0:55,0,3.617,93.7,0.5,1.51,2.7
699,2020-05-07 1:25,0.2,3.38,94.2,0,1.51,2.5
700,2020-05-07 1:55,0,3.221,94.8,0.5,2.01,2.5
701,2020-05-07 2:25,0,3.195,94.7,1.01,3.02,2.4
702,2020-05-07 2:55,0,3.38,94.1,1.01,3.02,2.5
703,2020-05-07 3:25,0,3.354,94.4,0,2.01,2.5
704,2020-05-07 3:55,0,3.195,95,0,1.51,2.5
705,2020-05-07 4:25,0,3.089,95.1,0,1.51,2.4
706,2020-05-07 4:55,0,3.38,95.8,0,1.01,2.8
707,2020-05-07 5:25,0,2.797,95.9,0,1.01,2.2
708,2020-05-07 5:55,0,2.823,96.4,0,1.01,2.3
709,2020-05-07 6:25,0,2.717,96.7,0,1.51,2.2
710,2020-05-07 6:55,0.2,2.877,96.9,0,0.5,2.4
711,2020-05-07 7:25,0,3.116,97,0,0.5,2.7
712,2020-05-07 7:55,0.2,3.538,97,0,0.5,3.1
713,2020-05-07 8:25,0.2,3.827,96.9,0,0,3.4
714,2020-05-07 8:55,0,4.506,96.5,0,0.5,4
715,2020-05-07 9:25,0,5.128,96.4,0,1.01,4.6
716,2020-05-07 9:55,0,5.949,96.2,0,1.51,5.4
717,2020-05-07 10:25,0,6.763,95.3,0,1.51,6.1
718,2020-05-07 10:55,0,7.343,92.4,0,1.51,6.2
719,2020-05-07 11:25,0,7.795,88.1,0,1.01,6
720,2020-05-07 11:55,0,8.469,82.9,0,1.01,5.7
721,2020-05-07 12:25,0,8.891,80,0,1.01,5.6
722,2020-05-07 12:55,0,8.618,78.9,0,2.52,5.2
723,2020-05-07 13:25,0,9.731,78.5,1.01,4.03,6.2
724,2020-05-07 13:55,0,9.583,73.8,0.5,3.02,5.1
725,2020-05-07 14:25,0,9.706,73,0.5,3.52,5.1
726,2020-05-07 14:55,0.4,8.494,77.6,0,3.52,4.8
727,2020-05-07 15:25,0,9.608,78.5,0,1.01,6.1
728,2020-05-07 15:55,0.2,9.04,79.3,0,2.01,5.7
729,2020-05-07 16:25,0,8.22,81.7,0,2.52,5.3
730,2020-05-07 16:55,0.2,7.87,86.5,0,1.51,5.8
731,2020-05-07 17:25,0,7.77,89.3,0,1.01,6.1
732,2020-05-07 17:55,0.4,7.519,91.5,0,1.01,6.2
733,2020-05-07 18:25,0.4,7.318,92.3,0,1.51,6.2
734,2020-05-07 18:55,0.8,7.041,93.3,0,0.5,6
735,2020-05-07 19:25,0,6.535,93.2,0,2.01,5.5
736,2020-05-07 19:55,0,6.281,94,0,1.01,5.4
737,2020-05-07 20:25,1.4,5.77,94.4,0,0.5,4.9
738,2020-05-07 20:55,0.6,5.462,95.6,0,0.5,4.8
739,2020-05-07 21:25,0,4.818,96.2,0,0,4.3
740,2020-05-07 21:55,0.4,4.532,96.6,0,0.5,4
741,2020-05-07 22:25,0.4,4.532,96.8,0,2.52,4.1
742,2020-05-07 22:55,0.4,4.037,96.3,0,3.52,3.5
743,2020-05-07 23:25,0.6,3.827,96.3,0,0,3.3
744,2020-05-07 23:55,0.8,3.406,96.8,0,1.01,2.9
745,2020-05-08 0:25,0.8,2.53,95.8,0.5,2.52,1.9
746,2020-05-08 0:55,0.8,2.236,95.9,1.01,3.02,1.6
747,2020-05-08 1:25,1,2.101,96.3,0.5,2.01,1.6
748,2020-05-08 1:55,0.6,2.128,96.4,0,2.01,1.6
749,2020-05-08 2:25,0.6,2.289,96.6,0,2.01,1.8
750,2020-05-08 2:55,0.4,2.262,96.7,0,0.5,1.8
751,2020-05-08 3:25,0.2,2.101,97.1,0,0.5,1.7
752,2020-05-08 3:55,0.2,2.155,97.3,0,0,1.8
753,2020-05-08 4:25,0,2.128,97.8,0,1.01,1.8
754,2020-05-08 4:55,0,2.155,97.7,0,1.01,1.8
755,2020-05-08 5:25,0,2.155,97.6,0,0.5,1.8
756,2020-05-08 5:55,0,2.262,97.6,0,0.5,1.9
757,2020-05-08 6:25,0,2.343,97.8,0,0.5,2
758,2020-05-08 6:55,0,2.289,97.9,0,0,2
759,2020-05-08 7:25,0,2.236,98.1,0,0,2
760,2020-05-08 7:55,0,2.423,98.3,0,0,2.2
761,2020-05-08 8:25,0,2.503,98.4,0,0,2.3
762,2020-05-08 8:55,0,2.69,98.4,0,0,2.5
763,2020-05-08 9:25,0,3.116,98.4,0,0,2.9
764,2020-05-08 9:55,0,3.116,98.3,0,0.5,2.9
765,2020-05-08 10:25,0,3.459,98.4,0,0.5,3.2
766,2020-05-08 10:55,0,4.272,98.2,0,0.5,4
767,2020-05-08 11:25,0,4.324,96.5,0,0.5,3.8
768,2020-05-08 11:55,0,4.089,96.7,0,0,3.6
769,2020-05-08 12:25,0.4,4.246,97.1,0,1.01,3.8
770,2020-05-08 12:55,0.4,4.22,96.5,0,1.51,3.7
771,2020-05-08 13:25,0.4,4.766,95.1,0,1.01,4.1
772,2020-05-08 13:55,0,4.246,94.8,0,1.51,3.5
773,2020-05-08 14:25,0.4,4.402,95.3,0,0.5,3.7
774,2020-05-08 14:55,0.4,3.985,96,0,1.01,3.4
775,2020-05-08 15:25,0.4,3.985,95.1,0,1.01,3.3
776,2020-05-08 15:55,0,3.932,94.8,0,1.01,3.2
777,2020-05-08 16:25,0.2,4.168,94.2,0,1.01,3.3
778,2020-05-08 16:55,0,4.558,94.2,0,1.01,3.7
779,2020-05-08 17:25,0.2,4.636,95.1,0,1.01,3.9
780,2020-05-08 17:55,0,4.818,95.1,0,1.01,4.1
781,2020-05-08 18:25,0,5.024,95.3,0,1.01,4.3
782,2020-05-08 18:55,0,5.154,95,0,1.51,4.4
