"Plot Title: HOBO2"
"#","Date Time, GMT-06:00","Rain, mm (LGR S/N: 10743533, SEN S/N: 523303, LBL: Rain Gauge )","Temp, °C (LGR S/N: 10743533, SEN S/N: 10698881, LBL: Temperature)","RH, % (LGR S/N: 10743533, SEN S/N: 10698881, LBL: Relative Humidity)","Wind Speed, m/s (LGR S/N: 10743533, SEN S/N: 10796394, LBL: Anemometer)","Gust Speed, m/s (LGR S/N: 10743533, SEN S/N: 10796394, LBL: Anemometer)","DewPt, °C (LGR S/N: 10743533, SEN S/N: 10698881)"
4082,08/04/21 02:30:00 PM,0.00,24.508,32.900,0.50,4.03,7.2
4083,08/04/21 03:00:00 PM,0.00,23.424,35.600,0.50,5.03,7.4
4084,08/04/21 03:30:00 PM,0.00,22.106,37.300,0.50,5.03,6.9
4085,08/04/21 04:00:00 PM,0.00,21.891,34.900,1.01,6.04,5.7
4086,08/04/21 04:30:00 PM,0.00,20.531,44.400,1.01,6.04,8.0
4087,08/04/21 05:00:00 PM,0.00,22.753,41.500,0.00,2.01,9.0
4088,08/04/21 05:30:00 PM,0.00,23.545,37.400,0.50,3.52,8.2
4089,08/04/21 06:00:00 PM,0.00,22.705,37.300,0.00,3.02,7.4
4090,08/04/21 06:30:00 PM,0.00,21.724,39.700,0.50,3.02,7.4
4091,08/04/21 07:00:00 PM,0.00,21.748,40.100,0.00,4.03,7.6
4092,08/04/21 07:30:00 PM,0.00,21.032,40.600,0.50,4.53,7.1
4093,08/04/21 08:00:00 PM,0.00,20.627,41.900,0.50,8.56,7.2
4094,08/04/21 08:30:00 PM,0.00,20.388,41.800,0.50,4.53,7.0
4095,08/04/21 09:00:00 PM,0.00,19.770,42.400,1.01,5.03,6.6
4096,08/04/21 09:30:00 PM,0.00,20.174,41.500,0.50,5.03,6.7
4097,08/04/21 10:00:00 PM,0.00,18.343,47.600,0.00,4.03,7.0
4098,08/04/21 10:30:00 PM,0.00,17.082,51.200,0.50,2.52,6.9
4099,08/04/21 11:00:00 PM,0.00,15.819,54.700,0.50,3.02,6.7
4100,08/04/21 11:30:00 PM,0.00,15.175,57.100,0.50,2.52,6.8
4101,08/05/21 12:00:00 AM,0.00,14.529,59.500,0.50,2.01,6.7
4102,08/05/21 12:30:00 AM,0.00,13.738,62.200,0.50,2.52,6.6
4103,08/05/21 01:00:00 AM,0.00,13.570,62.800,0.50,2.52,6.6
4104,08/05/21 01:30:00 AM,0.00,13.233,63.900,0.00,2.52,6.6
4105,08/05/21 02:00:00 AM,0.00,12.847,65.200,0.00,2.01,6.5
4106,08/05/21 02:30:00 AM,0.00,12.461,66.600,0.50,2.52,6.4
4107,08/05/21 03:00:00 AM,0.00,12.268,67.200,0.50,2.52,6.4
4108,08/05/21 03:30:00 AM,0.00,12.025,67.800,0.50,2.52,6.3
4109,08/05/21 04:00:00 AM,0.00,11.856,68.300,0.50,2.01,6.2
4110,08/05/21 04:30:00 AM,0.00,11.589,69.000,1.01,2.52,6.1
4111,08/05/21 05:00:00 AM,0.00,11.565,68.900,1.01,4.53,6.1
4112,08/05/21 05:30:00 AM,0.00,11.492,69.000,0.00,2.52,6.0
4113,08/05/21 06:00:00 AM,0.00,9.657,77.800,0.00,1.51,6.0
4114,08/05/21 06:30:00 AM,0.00,9.657,77.900,0.00,1.01,6.0
4115,08/05/21 07:00:00 AM,0.00,9.534,79.400,0.00,1.01,6.2
4116,08/05/21 07:30:00 AM,0.00,9.780,78.800,0.00,1.01,6.3
4117,08/05/21 08:00:00 AM,0.00,10.980,75.500,0.00,1.01,6.8
4118,08/05/21 08:30:00 AM,0.00,11.467,75.000,0.00,1.01,7.2
4119,08/05/21 09:00:00 AM,0.00,12.823,73.000,0.00,0.50,8.1
4120,08/05/21 09:30:00 AM,0.00,14.721,65.700,0.00,0.50,8.4
4121,08/05/21 10:00:00 AM,0.00,16.201,58.900,0.00,1.51,8.2
4122,08/05/21 10:30:00 AM,0.00,18.129,53.700,0.00,1.51,8.6
4123,08/05/21 11:00:00 AM,0.00,20.746,46.100,0.00,1.51,8.8
4124,08/05/21 11:30:00 AM,0.00,22.250,39.000,0.00,4.03,7.6
4125,08/05/21 12:00:00 PM,0.00,24.363,33.100,0.50,3.52,7.1
4126,08/05/21 12:30:00 PM,0.00,25.598,29.300,0.50,4.03,6.4
4127,08/05/21 01:00:00 PM,0.00,26.646,25.600,0.50,3.52,5.4
4128,08/05/21 01:30:00 PM,0.00,27.653,23.600,0.50,3.02,5.0
4129,08/05/21 02:00:00 PM,0.00,28.444,22.400,0.50,6.04,4.9
4130,08/05/21 02:30:00 PM,0.00,29.065,21.600,0.50,4.53,4.9
4131,08/05/21 03:00:00 PM,0.00,29.090,21.700,0.50,3.52,5.0
4132,08/05/21 03:30:00 PM,0.00,29.916,21.100,0.00,4.03,5.3
4133,08/05/21 04:00:00 PM,0.00,29.590,21.300,0.50,3.52,5.2
4134,08/05/21 04:30:00 PM,0.00,28.543,22.000,0.50,4.53,4.8
4135,08/05/21 05:00:00 PM,0.00,28.394,22.200,1.01,7.05,4.8
4136,08/05/21 05:30:00 PM,0.00,28.667,22.400,1.01,6.04,5.1
4137,08/05/21 06:00:00 PM,0.00,28.345,23.600,1.01,5.54,5.6
4138,08/05/21 06:30:00 PM,0.00,27.974,23.100,1.01,5.54,5.0
4139,08/05/21 07:00:00 PM,0.00,27.702,22.200,1.01,6.04,4.2
4140,08/05/21 07:30:00 PM,0.00,27.801,21.700,0.50,4.03,4.0
4141,08/05/21 08:00:00 PM,0.00,26.989,22.800,0.50,4.03,4.0
4142,08/05/21 08:30:00 PM,0.00,24.557,28.300,0.00,2.52,5.0
4143,08/05/21 09:00:00 PM,0.00,23.016,30.300,0.00,2.52,4.7
4144,08/05/21 09:30:00 PM,0.00,21.318,33.500,0.50,3.02,4.6
4145,08/05/21 10:00:00 PM,0.00,20.484,35.900,0.50,3.02,4.9
4146,08/05/21 10:30:00 PM,0.00,20.627,36.700,0.00,2.52,5.3
4147,08/05/21 11:00:00 PM,0.00,19.222,40.600,0.00,1.51,5.5
4148,08/05/21 11:30:00 PM,0.00,19.912,39.400,0.50,2.52,5.7
4149,08/06/21 12:00:00 AM,0.00,19.056,41.100,0.00,2.01,5.6
4150,08/06/21 12:30:00 AM,0.00,17.819,45.100,0.00,1.51,5.8
4151,08/06/21 01:00:00 AM,0.00,17.724,44.900,0.00,1.51,5.6
4152,08/06/21 01:30:00 AM,0.00,16.963,47.500,0.00,1.51,5.7
4153,08/06/21 02:00:00 AM,0.00,16.654,48.200,0.00,2.01,5.7
4154,08/06/21 02:30:00 AM,0.00,16.677,48.500,0.00,2.52,5.8
4155,08/06/21 03:00:00 AM,0.00,16.177,49.800,0.00,1.51,5.7
4156,08/06/21 03:30:00 AM,0.00,15.939,51.100,0.00,1.51,5.9
4157,08/06/21 04:00:00 AM,0.00,15.270,53.400,0.00,1.51,5.9
4158,08/06/21 04:30:00 AM,0.00,15.199,53.400,0.00,2.01,5.8
4159,08/06/21 05:00:00 AM,0.00,14.840,54.600,0.00,2.01,5.8
4160,08/06/21 05:30:00 AM,0.00,14.266,56.500,0.00,1.51,5.8
4161,08/06/21 06:00:00 AM,0.00,13.906,57.900,0.00,1.01,5.8
4162,08/06/21 06:30:00 AM,0.00,13.834,57.900,0.00,2.52,5.7
4163,08/06/21 07:00:00 AM,0.00,13.642,58.300,0.00,2.52,5.6
4164,08/06/21 07:30:00 AM,0.00,13.473,59.900,0.00,1.51,5.9
4165,08/06/21 08:00:00 AM,0.00,13.954,60.100,0.00,1.01,6.4
4166,08/06/21 08:30:00 AM,0.00,15.843,55.700,0.00,0.50,7.0
4167,08/06/21 09:00:00 AM,0.00,17.891,50.100,0.00,1.51,7.4
4168,08/06/21 09:30:00 AM,0.00,19.080,46.800,0.00,1.51,7.5
4169,08/06/21 10:00:00 AM,0.00,20.889,39.500,0.50,5.54,6.6
4170,08/06/21 10:30:00 AM,0.00,21.604,35.500,0.50,4.53,5.7
4171,08/06/21 11:00:00 AM,0.00,22.034,34.400,0.50,5.54,5.6
4172,08/06/21 11:30:00 AM,0.00,22.130,34.100,0.50,5.54,5.6
4173,08/06/21 12:00:00 PM,0.00,22.465,34.900,1.01,4.53,6.2
4174,08/06/21 12:30:00 PM,0.00,24.074,31.800,1.01,6.04,6.3
4175,08/06/21 01:00:00 PM,0.00,24.026,31.800,1.01,5.54,6.2
4176,08/06/21 01:30:00 PM,0.00,23.376,31.100,1.51,9.06,5.4
4177,08/06/21 02:00:00 PM,0.00,24.219,29.800,1.01,6.04,5.5
4178,08/06/21 02:30:00 PM,0.00,25.841,25.800,1.51,8.05,4.8
4179,08/06/21 03:00:00 PM,0.00,24.291,28.600,0.50,4.53,4.9
4180,08/06/21 03:30:00 PM,0.00,23.665,28.800,1.51,7.05,4.5
4181,08/06/21 04:00:00 PM,0.00,24.339,26.900,1.51,8.05,4.1
4182,08/06/21 04:30:00 PM,0.00,24.219,27.500,1.01,5.54,4.3
4183,08/06/21 05:00:00 PM,0.00,24.171,27.800,1.01,7.05,4.4
4184,08/06/21 05:30:00 PM,0.00,23.112,28.700,1.01,11.58,4.0
4185,08/06/21 06:00:00 PM,0.00,22.657,30.100,1.51,10.07,4.3
4186,08/06/21 06:30:00 PM,0.00,22.609,30.400,1.01,7.05,4.4
4187,08/06/21 07:00:00 PM,0.00,22.441,31.100,0.50,5.03,4.5
4188,08/06/21 07:30:00 PM,0.00,22.130,31.300,0.50,6.04,4.4
4189,08/06/21 08:00:00 PM,0.00,21.843,32.200,0.50,6.04,4.5
4190,08/06/21 08:30:00 PM,0.00,21.676,32.700,0.50,6.54,4.6
4191,08/06/21 09:00:00 PM,0.00,21.270,35.300,0.50,5.54,5.3
4192,08/06/21 09:30:00 PM,0.00,20.484,38.400,0.50,6.54,5.8
4193,08/06/21 10:00:00 PM,0.00,21.079,35.000,2.01,12.58,5.0
4194,08/06/21 10:30:00 PM,0.00,17.415,56.300,0.50,4.53,8.6
4195,08/06/21 11:00:00 PM,0.00,17.177,60.000,0.50,4.03,9.4
4196,08/06/21 11:30:00 PM,0.00,16.701,61.800,0.50,5.03,9.4
4197,08/07/21 12:00:00 AM,0.00,20.269,38.800,1.01,5.03,5.8
4198,08/07/21 12:30:00 AM,0.00,20.103,39.500,1.51,9.06,5.9
4199,08/07/21 01:00:00 AM,0.00,18.152,52.600,1.01,8.05,8.3
4200,08/07/21 01:30:00 AM,0.00,18.224,50.500,0.50,5.03,7.8
4201,08/07/21 02:00:00 AM,0.00,19.270,42.100,1.01,8.05,6.1
4202,08/07/21 02:30:00 AM,0.00,18.937,43.600,1.01,5.54,6.3
4203,08/07/21 03:00:00 AM,0.00,17.034,54.800,1.01,7.05,7.9
4204,08/07/21 03:30:00 AM,0.00,15.891,63.600,0.50,3.02,9.0
4205,08/07/21 04:00:00 AM,0.00,16.320,61.100,0.50,4.53,8.8
4206,08/07/21 04:30:00 AM,0.00,18.271,43.300,1.01,7.05,5.6
4207,08/07/21 05:00:00 AM,0.00,18.271,42.000,1.01,5.54,5.2
4208,08/07/21 05:30:00 AM,0.00,18.224,41.700,1.01,8.05,5.0
4209,08/07/21 06:00:00 AM,0.00,18.057,41.600,1.01,8.05,4.8
4210,08/07/21 06:30:00 AM,0.00,17.748,42.500,0.00,5.03,4.9
4211,08/07/21 07:00:00 AM,0.00,18.152,40.900,0.50,6.04,4.7
4212,08/07/21 07:30:00 AM,0.00,18.033,41.200,1.01,6.54,4.7
4213,08/07/21 08:00:00 AM,0.00,18.081,41.600,0.50,5.03,4.8
4214,08/07/21 08:30:00 AM,0.00,18.200,41.000,1.01,7.05,4.7
4215,08/07/21 09:00:00 AM,0.00,18.343,40.100,1.51,8.05,4.6
4216,08/07/21 09:30:00 AM,0.00,18.295,40.700,1.51,8.05,4.7
4217,08/07/21 10:00:00 AM,0.00,18.224,41.100,1.51,7.05,4.8
4218,08/07/21 10:30:00 AM,0.00,18.129,41.100,1.01,7.55,4.7
4219,08/07/21 11:00:00 AM,0.00,18.176,41.900,1.01,6.04,5.0
4220,08/07/21 11:30:00 AM,0.00,18.033,41.900,1.01,6.04,4.9
4221,08/07/21 12:00:00 PM,0.00,17.915,43.100,1.01,6.04,5.2
4222,08/07/21 12:30:00 PM,0.00,18.010,44.400,1.01,8.56,5.7
4223,08/07/21 01:00:00 PM,0.00,17.891,44.300,1.01,6.54,5.6
4224,08/07/21 01:30:00 PM,0.00,18.200,43.300,1.51,12.58,5.5
4225,08/07/21 02:00:00 PM,0.00,18.937,39.400,1.51,8.05,4.8
4226,08/07/21 02:30:00 PM,0.00,18.343,42.000,1.01,6.54,5.2
4227,08/07/21 03:00:00 PM,0.00,18.414,41.800,2.01,9.06,5.2
4228,08/07/21 03:30:00 PM,0.00,19.532,38.700,0.50,5.03,5.1
4229,08/07/21 04:00:00 PM,0.00,21.223,31.300,1.51,8.56,3.6
4230,08/07/21 04:30:00 PM,0.00,21.628,31.600,2.01,10.57,4.1
4231,08/07/21 05:00:00 PM,0.00,21.223,32.300,2.01,9.56,4.0
4232,08/07/21 05:30:00 PM,0.00,21.390,31.200,1.51,8.05,3.7
4233,08/07/21 06:00:00 PM,0.00,21.652,31.500,1.51,8.56,4.0
4234,08/07/21 06:30:00 PM,0.00,22.058,30.500,1.51,7.55,3.9
4235,08/07/21 07:00:00 PM,0.00,19.841,35.200,1.51,7.55,4.0
4236,08/07/21 07:30:00 PM,0.00,20.150,32.400,1.01,5.03,3.1
4237,08/07/21 08:00:00 PM,0.00,19.436,32.000,0.50,6.04,2.3
4238,08/07/21 08:30:00 PM,0.00,18.771,32.200,0.50,5.03,1.8
4239,08/07/21 09:00:00 PM,0.00,18.414,32.800,0.50,4.03,1.8
4240,08/07/21 09:30:00 PM,0.00,17.915,34.700,0.50,4.53,2.1
4241,08/07/21 10:00:00 PM,0.00,17.320,37.600,1.01,5.03,2.7
4242,08/07/21 10:30:00 PM,0.00,17.296,38.100,1.01,5.54,2.9
4243,08/07/21 11:00:00 PM,0.00,17.082,38.600,0.50,5.54,2.9
4244,08/07/21 11:30:00 PM,0.00,16.511,40.800,0.50,4.53,3.2
4245,08/08/21 12:00:00 AM,0.00,15.963,42.500,0.00,1.51,3.2
4246,08/08/21 12:30:00 AM,0.00,15.151,44.700,0.00,2.01,3.2
4247,08/08/21 01:00:00 AM,0.00,14.960,45.600,0.50,2.52,3.3
4248,08/08/21 01:30:00 AM,0.00,14.745,46.400,0.50,2.01,3.4
4249,08/08/21 02:00:00 AM,0.00,14.960,47.200,0.00,2.01,3.8
4250,08/08/21 02:30:00 AM,0.00,13.137,59.700,0.50,2.52,5.5
4251,08/08/21 03:00:00 AM,0.00,11.832,65.200,0.50,2.52,5.5
4252,08/08/21 03:30:00 AM,0.00,11.710,64.600,0.50,2.01,5.3
4253,08/08/21 04:00:00 AM,0.00,11.419,65.500,0.50,2.52,5.2
4254,08/08/21 04:30:00 AM,0.00,11.224,65.200,0.50,2.01,4.9
4255,08/08/21 05:00:00 AM,0.00,11.224,64.700,0.00,2.01,4.8
4256,08/08/21 05:30:00 AM,0.00,11.273,64.500,0.00,1.51,4.8
4257,08/08/21 06:00:00 AM,0.00,11.005,64.500,0.00,2.01,4.6
4258,08/08/21 06:30:00 AM,0.00,11.029,64.700,0.00,2.01,4.6
4259,08/08/21 07:00:00 AM,0.00,10.932,65.600,0.00,2.01,4.8
4260,08/08/21 07:30:00 AM,0.00,10.858,65.400,0.00,2.01,4.6
4261,08/08/21 08:00:00 AM,0.00,11.005,64.700,0.00,2.52,4.6
4262,08/08/21 08:30:00 AM,0.00,11.297,63.100,0.00,2.01,4.5
4263,08/08/21 09:00:00 AM,0.00,11.394,62.700,0.00,1.51,4.5
4264,08/08/21 09:30:00 AM,0.00,11.807,62.100,0.50,3.02,4.8
4265,08/08/21 10:00:00 AM,0.00,11.783,63.400,0.50,3.02,5.1
4266,08/08/21 10:30:00 AM,0.00,11.832,63.400,0.50,2.52,5.1
4267,08/08/21 11:00:00 AM,0.00,11.953,63.700,0.00,1.51,5.3
4268,08/08/21 11:30:00 AM,0.00,11.880,63.900,0.00,2.01,5.3
4269,08/08/21 12:00:00 PM,0.00,11.734,65.100,0.00,2.52,5.4
4270,08/08/21 12:30:00 PM,0.00,12.001,65.800,0.50,2.52,5.8
4271,08/08/21 01:00:00 PM,0.00,11.832,66.000,0.50,3.02,5.7
4272,08/08/21 01:30:00 PM,0.00,11.977,65.100,0.00,2.01,5.6
4273,08/08/21 02:00:00 PM,0.00,11.856,65.100,0.00,1.51,5.5
4274,08/08/21 02:30:00 PM,0.00,11.929,70.300,0.00,0.50,6.7
4275,08/08/21 03:00:00 PM,0.20,10.614,84.600,0.00,1.51,8.1
4276,08/08/21 03:30:00 PM,0.00,11.127,80.600,0.00,1.51,7.9
4277,08/08/21 04:00:00 PM,0.00,11.419,80.500,0.00,1.01,8.2
4278,08/08/21 04:30:00 PM,0.00,11.516,75.000,0.00,1.01,7.3
4279,08/08/21 05:00:00 PM,0.00,12.122,73.400,0.00,1.01,7.5
4280,08/08/21 05:30:00 PM,0.00,12.558,72.100,0.00,1.51,7.7
4281,08/08/21 06:00:00 PM,0.00,12.413,76.000,0.00,2.52,8.3
4282,08/08/21 06:30:00 PM,0.00,11.856,78.700,0.00,2.01,8.3
4283,08/08/21 07:00:00 PM,0.00,11.637,79.700,0.00,1.01,8.3
4284,08/08/21 07:30:00 PM,0.00,11.662,79.700,0.00,1.51,8.3
4285,08/08/21 08:00:00 PM,0.00,11.492,78.900,0.00,2.52,8.0
4286,08/08/21 08:30:00 PM,0.00,10.907,79.900,0.00,1.01,7.6
4287,08/08/21 09:00:00 PM,0.00,10.026,83.000,0.00,0.50,7.3
4288,08/08/21 09:30:00 PM,0.00,9.608,85.500,0.00,0.50,7.3
4289,08/08/21 10:00:00 PM,0.00,9.657,85.200,0.00,0.50,7.3
4290,08/08/21 10:30:00 PM,0.00,9.460,85.800,0.00,1.01,7.2
4291,08/08/21 11:00:00 PM,0.00,9.583,85.100,0.00,1.51,7.2
4292,08/08/21 11:30:00 PM,0.00,9.485,86.100,0.00,0.50,7.3
4293,08/09/21 12:00:00 AM,0.00,9.312,87.800,0.00,1.51,7.4
4294,08/09/21 12:30:00 AM,0.00,9.089,86.800,0.00,0.50,7.0
4295,08/09/21 01:00:00 AM,0.00,8.444,88.300,0.00,1.51,6.6
4296,08/09/21 01:30:00 AM,0.00,8.469,87.900,0.00,1.01,6.6
4297,08/09/21 02:00:00 AM,0.00,8.519,87.700,0.00,1.01,6.6
4298,08/09/21 02:30:00 AM,0.00,8.195,88.400,0.00,1.01,6.4
4299,08/09/21 03:00:00 AM,0.00,8.618,86.700,0.50,2.52,6.5
4300,08/09/21 03:30:00 AM,0.00,8.270,87.100,0.00,2.01,6.3
4301,08/09/21 04:00:00 AM,0.00,8.344,85.100,1.01,5.03,6.0
4302,08/09/21 04:30:00 AM,0.00,8.295,84.200,1.01,4.03,5.8
4303,08/09/21 05:00:00 AM,0.00,8.792,82.000,1.01,5.03,5.9
4304,08/09/21 05:30:00 AM,0.00,11.443,73.700,1.51,8.56,6.9
4305,08/09/21 06:00:00 AM,0.00,11.516,70.400,2.52,10.07,6.3
4306,08/09/21 06:30:00 AM,0.00,9.089,80.900,0.50,6.04,6.0
4307,08/09/21 07:00:00 AM,0.00,8.469,81.100,1.51,7.55,5.4
4308,08/09/21 07:30:00 AM,0.00,9.262,79.200,1.01,3.52,5.9
4309,08/09/21 08:00:00 AM,0.00,10.541,74.900,1.01,6.54,6.3
4310,08/09/21 08:30:00 AM,0.00,11.637,69.700,0.50,5.54,6.3
4311,08/09/21 09:00:00 AM,0.00,11.297,69.300,1.51,7.05,5.9
4312,08/09/21 09:30:00 AM,0.00,11.856,69.400,0.50,4.53,6.4
4313,08/09/21 10:00:00 AM,0.00,12.703,66.100,0.00,2.52,6.5
4314,08/09/21 10:30:00 AM,0.00,14.912,56.500,0.00,3.02,6.4
4315,08/09/21 11:00:00 AM,0.00,16.249,51.300,1.01,4.53,6.2
4316,08/09/21 11:30:00 AM,0.00,17.249,50.600,1.01,5.03,6.9
4317,08/09/21 12:00:00 PM,0.00,18.889,42.800,1.01,6.54,6.0
4318,08/09/21 12:30:00 PM,0.00,20.031,39.000,0.50,4.03,5.7
4319,08/09/21 01:00:00 PM,0.00,20.531,38.200,1.51,5.54,5.8
4320,08/09/21 01:30:00 PM,0.00,21.103,36.700,1.51,6.04,5.7
4321,08/09/21 02:00:00 PM,0.00,21.342,35.700,1.51,7.55,5.6
4322,08/09/21 02:30:00 PM,0.00,21.604,34.700,1.51,7.55,5.4
4323,08/09/21 03:00:00 PM,0.00,21.246,34.600,1.01,7.05,5.0
4324,08/09/21 03:30:00 PM,0.00,21.628,33.500,1.51,6.54,4.9
4325,08/09/21 04:00:00 PM,0.00,23.857,30.400,1.51,5.03,5.4
4326,08/09/21 04:30:00 PM,0.00,24.315,29.500,1.01,5.03,5.4
4327,08/09/21 05:00:00 PM,0.00,23.376,30.600,1.51,7.05,5.1
4328,08/09/21 05:30:00 PM,0.00,23.617,30.400,1.51,7.05,5.2
4329,08/09/21 06:00:00 PM,0.00,23.400,30.000,1.51,9.56,4.9
4330,08/09/21 06:30:00 PM,0.00,21.724,33.200,2.01,8.56,4.9
4331,08/09/21 07:00:00 PM,0.00,21.628,33.600,2.01,8.05,4.9
4332,08/09/21 07:30:00 PM,0.00,20.746,35.400,2.01,8.56,4.9
4333,08/09/21 08:00:00 PM,0.00,20.555,36.000,2.01,8.05,5.0
4334,08/09/21 08:30:00 PM,0.00,19.888,38.100,1.01,9.56,5.2
4335,08/09/21 09:00:00 PM,0.00,19.270,39.600,1.01,6.04,5.2
4336,08/09/21 09:30:00 PM,0.00,19.056,40.600,1.01,6.54,5.4
4337,08/09/21 10:00:00 PM,0.00,19.032,41.300,1.51,7.05,5.6
4338,08/09/21 10:30:00 PM,0.00,19.008,42.200,1.01,6.04,5.9
4339,08/09/21 11:00:00 PM,0.00,18.842,43.200,1.51,8.05,6.1
4340,08/09/21 11:30:00 PM,0.00,18.866,43.400,1.51,6.54,6.2
4341,08/10/21 12:00:00 AM,0.00,18.961,43.400,1.51,8.56,6.3
4342,08/10/21 12:30:00 AM,0.00,19.270,42.800,1.51,8.56,6.3
4343,08/10/21 01:00:00 AM,0.00,19.341,42.800,1.01,6.04,6.4
4344,08/10/21 01:30:00 AM,0.00,19.318,43.200,1.01,6.54,6.5
4345,08/10/21 02:00:00 AM,0.00,19.175,43.900,1.51,8.05,6.6
4346,08/10/21 02:30:00 AM,0.00,19.413,43.200,1.51,7.55,6.6
4347,08/10/21 03:00:00 AM,0.00,19.960,41.700,2.52,10.07,6.6
4348,08/10/21 03:30:00 AM,0.00,19.770,42.600,2.52,13.09,6.7
4349,08/10/21 04:00:00 AM,0.00,19.651,43.200,2.52,10.57,6.8
4350,08/10/21 04:30:00 AM,0.00,19.603,43.900,1.51,12.58,7.0
4351,08/10/21 05:00:00 AM,0.00,19.389,44.900,2.01,8.56,7.1
4352,08/10/21 05:30:00 AM,0.00,19.341,45.000,2.52,15.10,7.1
4353,08/10/21 06:00:00 AM,0.00,19.127,45.600,2.01,7.05,7.1
4354,08/10/21 06:30:00 AM,0.00,19.294,44.900,1.51,7.55,7.0
4355,08/10/21 07:00:00 AM,0.00,19.365,44.900,2.52,11.58,7.1
4356,08/10/21 07:30:00 AM,0.00,19.484,44.500,1.51,7.05,7.1
4357,08/10/21 08:00:00 AM,0.00,19.508,44.500,1.01,7.05,7.1
4358,08/10/21 08:30:00 AM,0.00,19.056,46.600,0.50,6.04,7.4
4359,08/10/21 09:00:00 AM,0.00,18.985,47.400,0.50,4.03,7.6
4360,08/10/21 09:30:00 AM,0.00,15.270,61.600,0.50,3.02,8.0
4361,08/10/21 10:00:00 AM,0.00,14.936,64.600,0.50,3.52,8.3
4362,08/10/21 10:30:00 AM,0.00,15.438,64.300,0.00,2.52,8.7
4363,08/10/21 11:00:00 AM,0.00,15.485,64.600,0.00,2.01,8.9
4364,08/10/21 11:30:00 AM,0.00,15.342,66.400,0.00,2.52,9.1
4365,08/10/21 12:00:00 PM,0.00,16.392,64.300,0.00,2.52,9.7
4366,08/10/21 12:30:00 PM,0.00,17.629,59.600,0.50,4.03,9.7
4367,08/10/21 01:00:00 PM,0.00,19.484,52.600,0.50,3.52,9.6
4368,08/10/21 01:30:00 PM,0.00,21.437,40.300,1.01,6.04,7.4
4369,08/10/21 02:00:00 PM,0.00,22.585,35.900,1.51,8.56,6.7
4370,08/10/21 02:30:00 PM,0.00,22.154,36.600,2.01,8.56,6.6
4371,08/10/21 03:00:00 PM,0.00,23.184,34.400,1.01,6.04,6.6
4372,08/10/21 03:30:00 PM,0.00,23.857,32.500,2.01,8.05,6.4
4373,08/10/21 04:00:00 PM,0.00,23.593,32.700,1.51,10.57,6.3
4374,08/10/21 04:30:00 PM,0.00,23.424,33.400,2.01,9.06,6.4
4375,08/10/21 05:00:00 PM,0.00,23.376,32.900,1.51,6.54,6.2
4376,08/10/21 05:30:00 PM,0.00,23.545,32.900,1.51,7.55,6.3
4377,08/10/21 06:00:00 PM,0.00,22.944,33.400,2.01,8.05,6.0
4378,08/10/21 06:30:00 PM,0.00,22.561,33.600,2.01,8.56,5.8
4379,08/10/21 07:00:00 PM,0.00,21.724,35.000,2.01,9.06,5.6
4380,08/10/21 07:30:00 PM,0.00,21.891,35.200,1.51,8.56,5.8
4381,08/10/21 08:00:00 PM,0.00,21.366,37.000,1.51,7.05,6.1
4382,08/10/21 08:30:00 PM,0.00,20.913,38.500,1.51,7.05,6.3
4383,08/10/21 09:00:00 PM,0.00,20.674,39.600,1.01,8.05,6.5
4384,08/10/21 09:30:00 PM,0.00,20.531,40.000,1.01,6.54,6.5
4385,08/10/21 10:00:00 PM,0.00,20.579,40.100,1.01,5.54,6.6
4386,08/10/21 10:30:00 PM,0.00,20.293,41.200,1.01,5.54,6.7
4387,08/10/21 11:00:00 PM,0.00,20.412,40.900,1.01,9.56,6.7
4388,08/10/21 11:30:00 PM,0.00,20.388,41.300,1.51,9.06,6.8
4389,08/11/21 12:00:00 AM,0.00,20.793,39.800,1.51,8.56,6.6
4390,08/11/21 12:30:00 AM,0.00,20.913,39.500,1.51,9.06,6.6
4391,08/11/21 01:00:00 AM,0.00,20.865,39.800,2.01,11.58,6.7
4392,08/11/21 01:30:00 AM,0.00,21.032,39.600,1.51,9.56,6.8
4393,08/11/21 02:00:00 AM,0.00,21.056,39.600,1.01,6.54,6.8
4394,08/11/21 02:30:00 AM,0.00,21.294,39.300,1.51,7.05,6.9
4395,08/11/21 03:00:00 AM,0.00,21.700,38.500,1.51,8.56,7.0
4396,08/11/21 03:30:00 AM,0.00,20.936,40.600,1.01,7.05,7.1
4397,08/11/21 04:00:00 AM,0.00,20.865,41.300,0.50,7.05,7.2
4398,08/11/21 04:30:00 AM,0.00,21.032,41.000,0.50,5.03,7.3
4399,08/11/21 05:00:00 AM,0.00,21.103,40.800,0.50,4.53,7.3
4400,08/11/21 05:30:00 AM,0.00,19.865,44.100,0.00,4.53,7.3
4401,08/11/21 06:00:00 AM,0.00,20.555,42.200,0.50,5.03,7.3
4402,08/11/21 06:30:00 AM,0.00,20.913,41.300,0.50,5.03,7.3
4403,08/11/21 07:00:00 AM,0.00,20.698,41.500,1.01,6.04,7.2
4404,08/11/21 07:30:00 AM,0.00,20.841,41.500,0.50,4.03,7.3
4405,08/11/21 08:00:00 AM,0.00,18.461,49.600,1.01,4.03,7.7
4406,08/11/21 08:30:00 AM,0.00,17.391,54.500,1.01,5.54,8.1
4407,08/11/21 09:00:00 AM,0.00,17.249,56.200,0.50,4.03,8.5
