TOA5,CR1000_newrad,63335,CPU:program_2022_newer_sensor.CR1
TIMESTAMP,RECORD,NR_Wm2,NR_Wm2_Avg
TS,RN,W/meter^2,W/meter^2
,,Smp,Avg
2022-06-09 16:00,1252,295.5,413.3
2022-06-09 17:00,1253,226.5,190.8
2022-06-09 18:00,1254,94.1,134.7
2022-06-09 19:00,1255,19.42,42.58
2022-06-09 20:00,1256,-0.249,13.07
2022-06-09 21:00,1257,-27.4,-18.68
2022-06-09 22:00,1258,-46.84,-40.11
2022-06-09 23:00,1259,-49.34,-46.35
2022-06-10 0:00,1260,-27.91,-34.64
2022-06-10 1:00,1261,-23.92,-24.42
2022-06-10 2:00,1262,-30.9,-28.16
2022-06-10 3:00,1263,-30.41,-30.9
2022-06-10 4:00,1264,-27.42,-26.17
2022-06-10 5:00,1265,-33.9,-32.16
2022-06-10 6:00,1266,-7.479,-36.4
2022-06-10 7:00,1267,15.95,-2.119
2022-06-10 8:00,1268,50.34,44.61
2022-06-10 9:00,1269,38.13,46.97
2022-06-10 10:00,1270,-17.44,6.105
2022-06-10 11:00,1271,636.2,591.2
2022-06-10 12:00,1272,718,670.4
2022-06-10 13:00,1273,602.2,689.3
2022-06-10 14:00,1274,633.7,359.9
2022-06-10 15:00,1275,502.2,341.1
2022-06-10 16:00,1276,97.9,66.11
2022-06-10 17:00,1277,120.5,342.3
2022-06-10 18:00,1278,349.9,355.1
2022-06-10 19:00,1279,266,296
2022-06-10 20:00,1280,-54.76,-30.61
2022-06-10 21:00,1281,-62,-59.13
2022-06-10 22:00,1282,-74.72,-70.85
2022-06-10 23:00,1283,-70.5,-74.48
2022-06-11 0:00,1284,-47.84,-55.94
2022-06-11 1:00,1285,-45.6,-46.6
2022-06-11 2:00,1286,-35.14,-35.88
2022-06-11 3:00,1287,-32.4,-43.87
2022-06-11 4:00,1288,-42.88,-40.88
2022-06-11 5:00,1289,-60.33,-41.26
2022-06-11 6:00,1290,-49.61,-44.5
2022-06-11 7:00,1291,-25.93,-26.3
2022-06-11 8:00,1292,-19.94,-20.07
2022-06-11 9:00,1293,40.38,27.67
2022-06-11 10:00,1294,-8.97,26.17
2022-06-11 11:00,1295,97.7,91
2022-06-11 12:00,1296,131.6,315.5
2022-06-11 13:00,1297,200.3,502.3
2022-06-11 14:00,1298,383.1,439
2022-06-11 15:00,1299,522.8,607.8
2022-06-11 16:00,1300,597.1,615.2
2022-06-11 17:00,1301,92.6,76.15
2022-06-11 18:00,1302,337,369.1
2022-06-11 19:00,1303,214.5,255.8
2022-06-11 20:00,1304,-108,14.68
2022-06-11 21:00,1305,-80.2,-78.3
2022-06-11 22:00,1306,-78.46,-76.58
2022-06-11 23:00,1307,-79.98,-81.8
2022-06-12 0:00,1308,-74.76,-79.24
2022-06-12 1:00,1309,-75.51,-74.76
2022-06-12 2:00,1310,-58.08,-64.94
2022-06-12 3:00,1311,-49.61,-59.33
2022-06-12 4:00,1312,-49.62,-47.25
2022-06-12 5:00,1313,-32.67,-34.91
2022-06-12 6:00,1314,-21.94,-27.43
2022-06-12 7:00,1315,6.483,5.112
2022-06-12 8:00,1316,62.34,39.15
2022-06-12 9:00,1317,51.85,54.6
2022-06-12 10:00,1318,136.1,125.9
2022-06-12 11:00,1319,176.9,167.7
2022-06-12 12:00,1320,87.2,111.6
2022-06-12 13:00,1321,152.5,179.1
2022-06-12 14:00,1322,117.1,336.5
2022-06-12 15:00,1323,497.1,264.5
2022-06-12 16:00,1324,565.8,621.4
2022-06-12 17:00,1325,510.9,295.3
2022-06-12 18:00,1326,16.93,40.69
2022-06-12 19:00,1327,56.27,105.4
2022-06-12 20:00,1328,-22.66,-9.71
2022-06-12 21:00,1329,-50.31,-39.97
2022-06-12 22:00,1330,-39.86,-42.23
2022-06-12 23:00,1331,-28.91,-29.65
2022-06-13 0:00,1332,-27.16,-28.91
2022-06-13 1:00,1333,-25.93,-28.04
2022-06-13 2:00,1334,-23.93,-23.81
2022-06-13 3:00,1335,-22.94,-23.18
2022-06-13 4:00,1336,-30.17,-28.3
2022-06-13 5:00,1337,-24.69,-26.93
2022-06-13 6:00,1338,-23.44,-23.81
2022-06-13 7:00,1339,-19.95,-17.71
2022-06-13 8:00,1340,-16.96,-13.97
2022-06-13 9:00,1341,18.96,5.986
2022-06-13 10:00,1342,0.748,4.614
2022-06-13 11:00,1343,12.72,16.59
2022-06-13 12:00,1344,10.97,8.11
2022-06-13 13:00,1345,-9.73,-4.988
2022-06-13 14:00,1346,3.242,1.746
2022-06-13 15:00,1347,18.21,13.84
2022-06-13 16:00,1348,28.44,21.08
2022-06-13 17:00,1349,15.46,15.96
2022-06-13 18:00,1350,61.86,31.8
2022-06-13 19:00,1351,-10.97,-6.359
2022-06-13 20:00,1352,-12.47,-7.982
2022-06-13 21:00,1353,-13.97,-14.09
2022-06-13 22:00,1354,-15.46,-15.21
2022-06-13 23:00,1355,-25.69,-21.08
2022-06-14 0:00,1356,-14.97,-15.96
2022-06-14 1:00,1357,-12.97,-18.83
2022-06-14 2:00,1358,-14.47,-12.97
2022-06-14 3:00,1359,-14.97,-18.96
2022-06-14 4:00,1360,-12.47,-11.73
2022-06-14 5:00,1361,-13.47,-12.72
2022-06-14 6:00,1362,-10.48,-11.48
2022-06-14 7:00,1363,-3.493,-10.23
2022-06-14 8:00,1364,4.491,1.123
2022-06-14 9:00,1365,9.98,7.235
2022-06-14 10:00,1366,5.239,0.499
2022-06-14 11:00,1367,10.73,14.84
2022-06-14 12:00,1368,19.46,14.72
2022-06-14 13:00,1369,79.31,51.63
2022-06-14 14:00,1370,52.38,49.39
2022-06-14 15:00,1371,60.61,59.99
2022-06-14 16:00,1372,-17.46,15.96
2022-06-14 17:00,1373,36.67,34.55
2022-06-14 18:00,1374,-18.96,-15.46
2022-06-14 19:00,1375,-35.92,-47.64
2022-06-14 20:00,1376,-37.41,-38.04
2022-06-14 21:00,1377,-61.11,-54.75
2022-06-14 22:00,1378,-60.86,-46.14
2022-06-14 23:00,1379,-60.61,-64.72
2022-06-15 0:00,1380,-89.8,-90.8
2022-06-15 1:00,1381,-40.91,-49.39
2022-06-15 2:00,1382,-80.3,-75.83
2022-06-15 3:00,1383,-62.11,-60.49
2022-06-15 4:00,1384,-20.95,-20.58
2022-06-15 5:00,1385,-16.96,-17.83
2022-06-15 6:00,1386,-15.96,-15.84
2022-06-15 7:00,1387,5.487,2.12
2022-06-15 8:00,1388,30.42,20.82
2022-06-15 9:00,1389,93.5,78.92
2022-06-15 10:00,1390,55.61,87.2
2022-06-15 11:00,1391,53.86,49.87
2022-06-15 12:00,1392,90.8,79.55
2022-06-15 13:00,1393,31.41,46.87
2022-06-15 14:00,1394,109.2,72.8
2022-06-15 15:00,1395,143.1,189.5
2022-06-15 16:00,1396,103.2,118
2022-06-15 17:00,1397,83.7,336.6
2022-06-15 18:00,1398,20.93,62.55
2022-06-15 19:00,1399,69.8,46.86
2022-06-15 20:00,1400,-8.47,84
2022-06-15 21:00,1401,-7.728,-12.59
2022-06-15 22:00,1402,-56.34,-54.84
2022-06-15 23:00,1403,-55.86,-56.35
2022-06-16 0:00,1404,-52.37,-52.61
2022-06-16 1:00,1405,-27.94,-26.94
2022-06-16 2:00,1406,-26.44,-27.69
2022-06-16 3:00,1407,-29.93,-28.68
2022-06-16 4:00,1408,-51.38,-33.67
2022-06-16 5:00,1409,-11.47,-18.46
2022-06-16 6:00,1410,-21.45,-17.21
2022-06-16 7:00,1411,17.96,10.97
2022-06-16 8:00,1412,43.4,37.91
2022-06-16 9:00,1413,102.5,92.7
2022-06-16 10:00,1414,78.3,91.4
2022-06-16 11:00,1415,308.2,217.9
2022-06-16 12:00,1416,208.4,268.2
2022-06-16 13:00,1417,127.6,332.8
2022-06-16 14:00,1418,93.7,104.5
2022-06-16 15:00,1419,100.2,95.2
2022-06-16 16:00,1420,53.83,68.28
2022-06-16 17:00,1421,111.6,89.1
2022-06-16 18:00,1422,249.7,159.7
2022-06-16 19:00,1423,-31.89,-3.488
2022-06-16 20:00,1424,-1.994,-8.35
2022-06-16 21:00,1425,-22.43,-11.09
2022-06-16 22:00,1426,-43.36,-32.27
2022-06-16 23:00,1427,-75.28,-66.56
2022-06-17 0:00,1428,-65.83,-68.81
2022-06-17 1:00,1429,-59.6,-56.48
2022-06-17 2:00,1430,-50.87,-53.11
2022-06-17 3:00,1431,-41.65,-45.26
2022-06-17 4:00,1432,-49.14,-42.28
2022-06-17 5:00,1433,-49.88,-45.15
2022-06-17 6:00,1434,-23.7,-29.31
2022-06-17 7:00,1435,-16.46,-17.71
2022-06-17 8:00,1436,-12.47,-9.48
2022-06-17 9:00,1437,20.95,12.22
2022-06-17 10:00,1438,77.8,77.31
2022-06-17 11:00,1439,124.2,130.8
2022-06-17 12:00,1440,115.7,130.4
2022-06-17 13:00,1441,77.52,100.1
2022-06-17 14:00,1442,66.05,57.2
2022-06-17 15:00,1443,40.38,54.83
2022-06-17 16:00,1444,37.39,33.4
2022-06-17 17:00,1445,55.83,51.97
2022-06-17 18:00,1446,70.27,66.41
2022-06-17 19:00,1447,72.77,64.29
2022-06-17 20:00,1448,25.42,14.83
2022-06-17 21:00,1449,-17.94,-16.32
2022-06-17 22:00,1450,-13.46,-18.82
2022-06-17 23:00,1451,-31.16,-29.04
2022-06-18 0:00,1452,-33.9,-33.9
2022-06-18 1:00,1453,-27.67,-32.03
2022-06-18 2:00,1454,-36.4,-38.89
2022-06-18 3:00,1455,-13.47,-16.21
2022-06-18 4:00,1456,-12.97,-11.97
2022-06-18 5:00,1457,-44.88,-27.68
2022-06-18 6:00,1458,-37.65,-32.54
2022-06-18 7:00,1459,12.47,-14.09
2022-06-18 8:00,1460,30.92,14.34
2022-06-18 9:00,1461,57.85,70.69
2022-06-18 10:00,1462,-26.68,18.08
2022-06-18 11:00,1463,533.5,464.7
2022-06-18 12:00,1464,715.5,706.4
2022-06-18 13:00,1465,652.8,696.9
2022-06-18 14:00,1466,799.5,734.4
2022-06-18 15:00,1467,628.2,613.9
2022-06-18 16:00,1468,551.3,592.5
2022-06-18 17:00,1469,115.2,289.4
2022-06-18 18:00,1470,6.47,228.8
2022-06-18 19:00,1471,-13.44,47.27
2022-06-18 20:00,1472,18.67,-6.346
2022-06-18 21:00,1473,-22.91,-25.15
2022-06-18 22:00,1474,-72,-69.75
2022-06-18 23:00,1475,-72.26,-71.63
2022-06-19 0:00,1476,-67.28,-61.55
2022-06-19 1:00,1477,-67.79,-69.03
2022-06-19 2:00,1478,-47.86,-50.11
2022-06-19 3:00,1479,-51.35,-55.84
2022-06-19 4:00,1480,-43.89,-44.88
2022-06-19 5:00,1481,-39.4,-39.77
2022-06-19 6:00,1482,-33.41,-33.66
2022-06-19 7:00,1483,-7.231,-16.08
2022-06-19 8:00,1484,40.89,33.66
2022-06-19 9:00,1485,61.09,35.03
2022-06-19 10:00,1486,25.68,12.46
2022-06-19 11:00,1487,643.6,394.4
2022-06-19 12:00,1488,149.7,432.9
2022-06-19 13:00,1489,559.5,379.8
2022-06-19 14:00,1490,874,644.8
2022-06-19 15:00,1491,142.4,203
2022-06-19 16:00,1492,97.1,137.3
2022-06-19 17:00,1493,470,537.3
2022-06-19 18:00,1494,384.8,267.2
2022-06-19 19:00,1495,126.9,219.5
2022-06-19 20:00,1496,-30.37,-3.238
2022-06-19 21:00,1497,-21.92,-31.13
2022-06-19 22:00,1498,-54.31,-49.57
2022-06-19 23:00,1499,-42.36,-50.08
2022-06-20 0:00,1500,-26.42,-27.66
2022-06-20 1:00,1501,-31.15,-39.75
2022-06-20 2:00,1502,-35.39,-34.89
2022-06-20 3:00,1503,-44.87,-43.38
2022-06-20 4:00,1504,-44.37,-43.88
2022-06-20 5:00,1505,-51.36,-49.61
2022-06-20 6:00,1506,-14.46,-16.71
2022-06-20 7:00,1507,-1.247,-7.107
2022-06-20 8:00,1508,11.47,7.73
2022-06-20 9:00,1509,34.41,27.42
2022-06-20 10:00,1510,96.7,82.5
2022-06-20 11:00,1511,480.1,304.4
2022-06-20 12:00,1512,127.1,249.1
2022-06-20 13:00,1513,625.9,563.3
2022-06-20 14:00,1514,846,479.8
2022-06-20 15:00,1515,-29.9,-21.3
2022-06-20 16:00,1516,188.6,154.3
2022-06-20 17:00,1517,103.9,377.2
2022-06-20 18:00,1518,236.1,89
2022-06-20 19:00,1519,-52.79,33
2022-06-20 20:00,1520,46.33,-25.02
2022-06-20 21:00,1521,-65.28,-32.64
2022-06-20 22:00,1522,-63.3,-66.03
2022-06-20 23:00,1523,-48.85,-57.82
2022-06-21 0:00,1524,-27.42,-29.66
2022-06-21 1:00,1525,-25.43,-24.18
2022-06-21 2:00,1526,-33.41,-31.16
2022-06-21 3:00,1527,-34.66,-31.79
2022-06-21 4:00,1528,-58.6,-55.48
2022-06-21 5:00,1529,-40.15,-36.28
2022-06-21 6:00,1530,-22.44,-26.43
2022-06-21 7:00,1531,-40.89,-35.16
2022-06-21 8:00,1532,-27.93,-31.17
2022-06-21 9:00,1533,-14.71,-18.2
2022-06-21 10:00,1534,-106.2,-78.17
2022-06-21 11:00,1535,537.3,284.8
2022-06-21 12:00,1536,692,408.8
2022-06-21 13:00,1537,189.6,320.2
2022-06-21 14:00,1538,185.9,181.3
2022-06-21 15:00,1539,703.7,396.6
2022-06-21 16:00,1540,661.7,412.4
2022-06-21 17:00,1541,50.28,295.5
2022-06-21 18:00,1542,46.81,96.5
2022-06-21 19:00,1543,62.51,57.28
2022-06-21 20:00,1544,13.95,15.44
2022-06-21 21:00,1545,-12.45,-9.46
2022-06-21 22:00,1546,-30.4,-26.91
2022-06-21 23:00,1547,-35.13,-34.51
2022-06-22 0:00,1548,-69.77,-53.57
2022-06-22 1:00,1549,-20.93,-53.08
2022-06-22 2:00,1550,-19.94,-20.43
2022-06-22 3:00,1551,-22.43,-21.43
2022-06-22 4:00,1552,-18.94,-24.92
2022-06-22 5:00,1553,-24.17,-22.8
2022-06-22 6:00,1554,-10.47,-13.46
2022-06-22 7:00,1555,-6.479,-7.975
2022-06-22 8:00,1556,-27.91,-10.72
2022-06-22 9:00,1557,20.93,11.59
2022-06-22 10:00,1558,6.48,-0.373
2022-06-22 11:00,1559,93.2,92.6
2022-06-22 12:00,1560,56.57,94.1
2022-06-22 13:00,1561,836,437.3
2022-06-22 14:00,1562,168.9,159.7
2022-06-22 15:00,1563,137.5,271.8
2022-06-22 16:00,1564,543.6,397.4
2022-06-22 17:00,1565,56.51,333.2
2022-06-22 18:00,1566,-44.81,115.9
2022-06-22 19:00,1567,291,297.4
2022-06-22 20:00,1568,-5.974,68.08
2022-06-22 21:00,1569,-70.72,-11.46
2022-06-22 22:00,1570,-45.34,-52.81
2022-06-22 23:00,1571,-60.55,-63.91
2022-06-23 0:00,1572,-64.29,-63.55
2022-06-23 1:00,1573,-64.81,-60.32
2022-06-23 2:00,1574,-113.2,-71.3
2022-06-23 3:00,1575,-61.83,-64.07
2022-06-23 4:00,1576,-58.85,-60.59
2022-06-23 5:00,1577,-41.89,-41.14
2022-06-23 6:00,1578,-40.89,-48.62
2022-06-23 7:00,1579,-20.2,-12.59
2022-06-23 8:00,1580,-10.47,-13.46
2022-06-23 9:00,1581,-62.34,-28.18
2022-06-23 10:00,1582,13.96,0.997
2022-06-23 11:00,1583,464.1,313.3
2022-06-23 12:00,1584,36.64,289.6
2022-06-23 13:00,1585,89,232.7
2022-06-23 14:00,1586,181.5,113.7
2022-06-23 15:00,1587,89.7,370.4
2022-06-23 16:00,1588,81,379.6
2022-06-23 17:00,1589,229.5,160.7
2022-06-23 18:00,1590,441.5,305.2
2022-06-23 19:00,1591,247.2,151.2
2022-06-23 20:00,1592,28.4,12.83
2022-06-23 21:00,1593,-32.89,-31.4
2022-06-23 22:00,1594,-68.3,-66.55
2022-06-23 23:00,1595,-55.34,-58.08
2022-06-24 0:00,1596,-28.42,-30.42
2022-06-24 1:00,1597,-26.93,-27.68
2022-06-24 2:00,1598,-25.93,-25.19
2022-06-24 3:00,1599,-52.36,-58.1
2022-06-24 4:00,1600,-38.41,-41.65
2022-06-24 5:00,1601,-41.9,-46.39
2022-06-24 6:00,1602,-31.43,-29.68
2022-06-24 7:00,1603,-32.43,-30.19
2022-06-24 8:00,1604,-8.48,-31.43
2022-06-24 9:00,1605,-0.249,4.49
2022-06-24 10:00,1606,49.64,22.95
2022-06-24 11:00,1607,140.7,82.3
2022-06-24 12:00,1608,209.3,185.4
2022-06-24 13:00,1609,253.8,201.1
2022-06-24 14:00,1610,139.9,153.6
2022-06-24 15:00,1611,652.7,587
2022-06-24 16:00,1612,135.5,84.5
2022-06-24 17:00,1613,178.4,200.5
2022-06-24 18:00,1614,157.7,99.7
2022-06-24 19:00,1615,-4.983,85.6
2022-06-24 20:00,1616,-1.246,19.44
2022-06-24 21:00,1617,-16.95,-5.233
2022-06-24 22:00,1618,-38.39,-34.4
2022-06-24 23:00,1619,-34.9,-36.15
2022-06-25 0:00,1620,-31.42,-31.17
2022-06-25 1:00,1621,-51.37,-40.64
2022-06-25 2:00,1622,-39.4,-51.12
2022-06-25 3:00,1623,-62.36,-64.1
2022-06-25 4:00,1624,-62.85,-62.85
2022-06-25 5:00,1625,-61.37,-61.61
2022-06-25 6:00,1626,-54.38,-57.38
2022-06-25 7:00,1627,-50.4,-51.39
2022-06-25 8:00,1628,-41.17,-43.29
2022-06-25 9:00,1629,-28.94,-33.43
2022-06-25 10:00,1630,-35.42,-32.18
2022-06-25 11:00,1631,643.5,600.7
2022-06-25 12:00,1632,101.5,230.8
2022-06-25 13:00,1633,170,117.6
2022-06-25 14:00,1634,154.5,148.5
2022-06-25 15:00,1635,341.3,523.7
2022-06-25 16:00,1636,662.7,408
2022-06-25 17:00,1637,127,135.9
2022-06-25 18:00,1638,323.2,190.7
2022-06-25 19:00,1639,260.6,204
2022-06-25 20:00,1640,-24.15,34.72
2022-06-25 21:00,1641,-67.74,-29.39
2022-06-25 22:00,1642,-71.25,-70.25
2022-06-25 23:00,1643,-74.01,-74.13
2022-06-26 0:00,1644,-71.28,-72.27
2022-06-26 1:00,1645,-69.3,-71.05
2022-06-26 2:00,1646,-68.32,-68.81
2022-06-26 3:00,1647,-66.83,-67.2
2022-06-26 4:00,1648,-65.83,-66.08
2022-06-26 5:00,1649,-64.85,-65.35
2022-06-26 6:00,1650,-64.1,-64.72
2022-06-26 7:00,1651,-53.38,-54.37
2022-06-26 8:00,1652,-46.89,-48.14
2022-06-26 9:00,1653,-19.95,-27.94
2022-06-26 10:00,1654,-44.4,-40.41
2022-06-26 11:00,1655,545.9,534.9
2022-06-26 12:00,1656,583.2,596.6
2022-06-26 13:00,1657,641.5,643.1
2022-06-26 14:00,1658,642.9,642.9
2022-06-26 15:00,1659,578.4,545.2
2022-06-26 16:00,1660,586.2,582.7
2022-06-26 17:00,1661,499,497
2022-06-26 18:00,1662,331.7,356.1
2022-06-26 19:00,1663,206.4,241.5
2022-06-26 20:00,1664,-50.75,-12.19
2022-06-26 21:00,1665,-82.1,-43.05
2022-06-26 22:00,1666,-80.4,-80.3
2022-06-26 23:00,1667,-74.97,-75.46
2022-06-27 0:00,1668,-74.74,-77.23
2022-06-27 1:00,1669,-70.02,-71.76
2022-06-27 2:00,1670,-73.51,-72.77
2022-06-27 3:00,1671,-71.03,-71.53
2022-06-27 4:00,1672,-72.79,-71.92
2022-06-27 5:00,1673,-66.56,-69.43
2022-06-27 6:00,1674,-62.09,-63.96
2022-06-27 7:00,1675,-51.62,-55.11
2022-06-27 8:00,1676,-46.13,-47.25
2022-06-27 9:00,1677,-34.41,-39.77
2022-06-27 10:00,1678,-37.41,-35.66
2022-06-27 11:00,1679,509.1,516.5
2022-06-27 12:00,1680,595.5,572
2022-06-27 13:00,1681,645.7,612
2022-06-27 14:00,1682,681.6,666.9
2022-06-27 15:00,1683,682.8,655.5
2022-06-27 16:00,1684,37.81,131.4
2022-06-27 17:00,1685,218.4,117.2
2022-06-27 18:00,1686,9.95,170.7
2022-06-27 19:00,1687,173.8,202.3
2022-06-27 20:00,1688,-15.18,14.55
2022-06-27 21:00,1689,-55.25,-47.28
2022-06-27 22:00,1690,-74.43,-69.32
2022-06-27 23:00,1691,-36.1,-49.42
2022-06-28 0:00,1692,-22.66,-27.15
2022-06-28 1:00,1693,-23.41,-25.53
2022-06-28 2:00,1694,-23.17,-22.42
2022-06-28 3:00,1695,-21.67,-21.43
2022-06-28 4:00,1696,-24.42,-22.05
2022-06-28 5:00,1697,-64.04,-46.85
2022-06-28 6:00,1698,-22.68,-42.86
2022-06-28 7:00,1699,-22.68,-24.67
2022-06-28 8:00,1700,-37.88,-33.52
2022-06-28 9:00,1701,-14.7,-27.29
2022-06-28 10:00,1702,108.7,75.76
2022-06-28 11:00,1703,124.1,118.6
2022-06-28 12:00,1704,215.7,192.8
2022-06-28 13:00,1705,19.92,210.7
2022-06-28 14:00,1706,65.75,47.07
2022-06-28 15:00,1707,6.974,63.76
2022-06-28 16:00,1708,590.1,481
2022-06-28 17:00,1709,421.1,413.2
2022-06-28 18:00,1710,-47.29,-17.67
2022-06-28 19:00,1711,-204.2,-145.9
2022-06-28 20:00,1712,-73.72,28.13
2022-06-28 21:00,1713,-57.29,6.974
2022-06-28 22:00,1714,-70.26,-68.76
2022-06-28 23:00,1715,-47.84,-53.82
2022-06-29 0:00,1716,-57.32,-56.82
2022-06-29 1:00,1717,-63.3,-64.54
2022-06-29 2:00,1718,-56.34,-59.57
2022-06-29 3:00,1719,-60.33,-60.33
2022-06-29 4:00,1720,-65.31,-60.33
2022-06-29 5:00,1721,-59.33,-60.58
2022-06-29 6:00,1722,-45.87,-40.89
2022-06-29 7:00,1723,-16.45,-15.71
2022-06-29 8:00,1724,-30.91,-46.12
2022-06-29 9:00,1725,35.91,13.72
2022-06-29 10:00,1726,-12.47,-7.729
2022-06-29 11:00,1727,143.3,82
2022-06-29 12:00,1728,389,275.5
2022-06-29 13:00,1729,248,288.6
2022-06-29 14:00,1730,693.1,677.3
2022-06-29 15:00,1731,687.3,679
2022-06-29 16:00,1732,568.9,530.8
2022-06-29 17:00,1733,193.7,116.9
2022-06-29 18:00,1734,126,102.8
2022-06-29 19:00,1735,6.973,187.1
2022-06-29 20:00,1736,-20.42,5.229
2022-06-29 21:00,1737,-34.38,-28.65
2022-06-29 22:00,1738,-69.26,-55.56
2022-06-29 23:00,1739,-31.9,-41.61
2022-06-30 0:00,1740,-35.88,-33.64
2022-06-30 1:00,1741,-26.91,-28.41
2022-06-30 2:00,1742,-49.84,-46.1
2022-06-30 3:00,1743,-60.33,-47.11
2022-06-30 4:00,1744,-51.85,-52.85
2022-06-30 5:00,1745,-60.83,-52.85
2022-06-30 6:00,1746,-65.82,-65.82
2022-06-30 7:00,1747,-58.35,-59.84
2022-06-30 8:00,1748,-47.38,-50.12
2022-06-30 9:00,1749,-40.15,-41.52
2022-06-30 10:00,1750,-13.72,-24.31
2022-06-30 11:00,1751,566.9,524.9
2022-06-30 12:00,1752,541.7,560.4
2022-06-30 13:00,1753,672,682.8
2022-06-30 14:00,1754,167.3,228.3
2022-06-30 15:00,1755,367.1,399
2022-06-30 16:00,1756,169.7,271.1
2022-06-30 17:00,1757,258.8,234.2
2022-06-30 18:00,1758,11.45,224
2022-06-30 19:00,1759,14.93,36.2
2022-06-30 20:00,1760,-41.32,-32.86
2022-06-30 21:00,1761,-58.27,-30.25
2022-06-30 22:00,1762,-66.25,-63.01
2022-06-30 23:00,1763,-58.55,-61.28
2022-07-01 0:00,1764,-50.59,-58.43
2022-07-01 1:00,1765,-39.37,-41.37
2022-07-01 2:00,1766,-40.37,-40.12
2022-07-01 3:00,1767,-53.84,-48.85
2022-07-01 4:00,1768,-41.38,-38.01
2022-07-01 5:00,1769,-35.4,-38.89
2022-07-01 6:00,1770,-30.41,-31.91
2022-07-01 7:00,1771,0.748,-7.603
2022-07-01 8:00,1772,10.97,13.21
2022-07-01 9:00,1773,78.77,44.37
2022-07-01 10:00,1774,99.9,94.8
2022-07-01 11:00,1775,160,160.7
2022-07-01 12:00,1776,842,741.7
2022-07-01 13:00,1777,117.8,242.9
2022-07-01 14:00,1778,103.1,132.4
2022-07-01 15:00,1779,584.1,639.4
2022-07-01 16:00,1780,70.66,73.9
2022-07-01 17:00,1781,32.85,34.59
2022-07-01 18:00,1782,426.7,256.1
2022-07-01 19:00,1783,-16.93,-16.18
2022-07-01 20:00,1784,-39.83,-0.748
2022-07-01 21:00,1785,2.988,-2.988
2022-07-01 22:00,1786,-36.61,-32
2022-07-01 23:00,1787,-56.54,-53.55
2022-07-02 0:00,1788,-43.35,-47.34
2022-07-02 1:00,1789,-44.85,-49.09
2022-07-02 2:00,1790,-54.82,-51.09
2022-07-02 3:00,1791,-47.85,-51.09
2022-07-02 4:00,1792,-37.63,-40
2022-07-02 5:00,1793,-52.35,-47.86
2022-07-02 6:00,1794,-59.33,-60.95
2022-07-02 7:00,1795,-46.37,-50.11
2022-07-02 8:00,1796,60.33,14.96
2022-07-02 9:00,1797,12.96,11.97
2022-07-02 10:00,1798,1.246,11.84
2022-07-02 11:00,1799,504.9,480.5
2022-07-02 12:00,1800,463.4,506
2022-07-02 13:00,1801,538.9,500.8
2022-07-02 14:00,1802,553.4,560
2022-07-02 15:00,1803,133.2,87
2022-07-02 16:00,1804,30.87,35.1
2022-07-02 17:00,1805,-11.46,-1.993
2022-07-02 18:00,1806,-3.985,-9.59
2022-07-02 19:00,1807,3.488,3.737
2022-07-02 20:00,1808,-6.477,8.47
2022-07-02 21:00,1809,-25.42,-19.19
2022-07-02 22:00,1810,-16.45,-20.93
2022-07-02 23:00,1811,-27.91,-24.92
2022-07-03 0:00,1812,-23.18,-23.3
2022-07-03 1:00,1813,-26.42,-24.18
2022-07-03 2:00,1814,-26.42,-30.16
2022-07-03 3:00,1815,-21.94,-23.18
2022-07-03 4:00,1816,-22.44,-20.57
2022-07-03 5:00,1817,-18.95,-19.19
2022-07-03 6:00,1818,-19.44,-19.94
2022-07-03 7:00,1819,-26.18,-23.18
2022-07-03 8:00,1820,-16.95,-15.95
2022-07-03 9:00,1821,2.742,1.745
2022-07-03 10:00,1822,9.47,0.872
2022-07-03 11:00,1823,31.41,41.63
2022-07-03 12:00,1824,25.68,24.8
2022-07-03 13:00,1825,7.229,15.33
2022-07-03 14:00,1826,15.7,18.32
2022-07-03 15:00,1827,1.246,2.617
2022-07-03 16:00,1828,28.42,22.19
2022-07-03 17:00,1829,35.4,37.52
2022-07-03 18:00,1830,4.986,9.22
2022-07-03 19:00,1831,-4.986,-3.864
2022-07-03 20:00,1832,-3.49,-4.487
2022-07-03 21:00,1833,-15.21,-10.84
2022-07-03 22:00,1834,-12.96,-12.96
2022-07-03 23:00,1835,-12.97,-14.84
2022-07-04 0:00,1836,-13.22,-11.59
2022-07-04 1:00,1837,-11.97,-12.97
2022-07-04 2:00,1838,-13.72,-13.59
2022-07-04 3:00,1839,-12.97,-11.72
2022-07-04 4:00,1840,-12.72,-12.47
2022-07-04 5:00,1841,-15.21,-13.34
2022-07-04 6:00,1842,-10.97,-12.22
2022-07-04 7:00,1843,-7.231,-6.109
2022-07-04 8:00,1844,31.42,13.71
2022-07-04 9:00,1845,35.41,33.54
2022-07-04 10:00,1846,78.53,48.99
2022-07-04 11:00,1847,36.4,43.38
2022-07-04 12:00,1848,27.42,21.31
2022-07-04 13:00,1849,94,85.1
2022-07-04 14:00,1850,40.88,59.7
2022-07-04 15:00,1851,113.2,73.4
2022-07-04 16:00,1852,29.16,33.77
2022-07-04 17:00,1853,-8.97,22.68
2022-07-04 18:00,1854,11.47,12.46
2022-07-04 19:00,1855,-4.238,-5.858
2022-07-04 20:00,1856,-4.238,-3.241
