Plot Title: HOBO2,,,,,,,
#,"Date Time, GMT-06:00","Rain, mm (LGR S/N: 10743533, SEN S/N: 523303, LBL: Rain Gauge )","Temp, °C (LGR S/N: 10743533, SEN S/N: 10698881, LBL: Temperature)","RH, % (LGR S/N: 10743533, SEN S/N: 10698881, LBL: Relative Humidity)","Wind Speed, m/s (LGR S/N: 10743533, SEN S/N: 10796394, LBL: Anemometer)","Gust Speed, m/s (LGR S/N: 10743533, SEN S/N: 10796394, LBL: Anemometer)","DewPt, °C (LGR S/N: 10743533, SEN S/N: 10698881)"
23605,09/15/22 08:00:00 AM,0,6.458,92.5,0.5,2.52,5.3
23606,09/15/22 08:30:00 AM,0,6.56,92.4,0.5,2.52,5.4
23607,09/15/22 09:00:00 AM,0,7.217,92.2,0,2.01,6
23608,09/15/22 09:30:00 AM,0,7.695,91.7,0,0.5,6.4
23609,09/15/22 10:00:00 AM,0,9.114,89.7,0,2.01,7.5
23610,09/15/22 10:30:00 AM,0,12.074,78.5,0,0,8.5
23611,09/15/22 11:00:00 AM,0,14.002,70.4,0,2.01,8.7
23612,09/15/22 11:30:00 AM,0,15.366,64,0,2.52,8.6
23613,09/15/22 12:00:00 PM,0,17.653,52.2,0,3.02,7.7
23614,09/15/22 12:30:00 PM,0,18.176,44.7,0.5,3.52,6
23615,09/15/22 01:00:00 PM,0,16.201,45.9,0.5,4.53,4.6
23616,09/15/22 01:30:00 PM,0,16.344,46,0.5,5.03,4.7
23617,09/15/22 02:00:00 PM,0,16.654,43.8,0.5,4.03,4.3
23618,09/15/22 02:30:00 PM,0,16.177,47.4,0.5,3.52,5
23619,09/15/22 03:00:00 PM,0,16.463,41.6,0.5,4.53,3.4
23620,09/15/22 03:30:00 PM,0,16.773,41.7,0.5,7.05,3.7
23621,09/15/22 04:00:00 PM,0,18.01,38.1,1.51,6.54,3.5
23622,09/15/22 04:30:00 PM,0,17.153,38.1,0.5,5.54,2.8
23623,09/15/22 05:00:00 PM,0,16.511,41.2,0.5,4.53,3.3
23624,09/15/22 05:30:00 PM,0,17.867,40.8,0,4.03,4.4
23625,09/15/22 06:00:00 PM,0,14.17,53.2,0.5,3.02,4.8
23626,09/15/22 06:30:00 PM,0,16.129,43.2,0,4.03,3.6
23627,09/15/22 07:00:00 PM,0,13.088,56.4,0.5,4.03,4.6
23628,09/15/22 07:30:00 PM,0,12.34,59.7,0.5,2.52,4.7
23629,09/15/22 08:00:00 PM,0,11.565,62.8,0,3.52,4.7
23630,09/15/22 08:30:00 PM,0,10.956,65.9,0,2.52,4.8
23631,09/15/22 09:00:00 PM,0,13.978,51.5,0.5,6.54,4.2
23632,09/15/22 09:30:00 PM,0,12.122,56.5,0.5,4.53,3.7
23633,09/15/22 10:00:00 PM,0,9.262,69.6,0.5,4.03,4
23634,09/15/22 10:30:00 PM,0,10.222,65.1,0,2.52,4
23635,09/15/22 11:00:00 PM,0,9.287,69.3,1.01,4.03,4
23636,09/15/22 11:30:00 PM,0,8.145,74.4,1.01,3.52,3.9
23637,09/16/22 12:00:00 AM,0,8.319,73.4,1.01,3.02,3.9
23638,09/16/22 12:30:00 AM,0,8.22,74.3,0.5,3.52,3.9
23639,09/16/22 01:00:00 AM,0,8.22,74.1,0.5,3.02,3.9
23640,09/16/22 01:30:00 AM,0,7.318,76.9,0.5,3.52,3.5
23641,09/16/22 02:00:00 AM,0,6.535,80.8,0,2.52,3.5
23642,09/16/22 02:30:00 AM,0,6.128,83.2,0,0,3.5
23643,09/16/22 03:00:00 AM,0,6.153,82.4,0,1.01,3.4
23644,09/16/22 03:30:00 AM,0,5.949,83.3,0,1.01,3.3
23645,09/16/22 04:00:00 AM,0,6.128,83.1,0,1.51,3.5
23646,09/16/22 04:30:00 AM,0,6.408,82.1,0,1.51,3.6
23647,09/16/22 05:00:00 AM,0,6.331,82,0,1.51,3.5
23648,09/16/22 05:30:00 AM,0,5.231,86.5,0,1.51,3.2
23649,09/16/22 06:00:00 AM,0,5.257,85.7,0,1.51,3.1
23650,09/16/22 06:30:00 AM,0,5.282,85.4,0,2.52,3
23651,09/16/22 07:00:00 AM,0,5.437,84.7,0,1.51,3.1
23652,09/16/22 07:30:00 AM,0,4.869,86.4,0,2.01,2.8
23653,09/16/22 08:00:00 AM,0,5.437,86.7,0,2.01,3.4
23654,09/16/22 08:30:00 AM,0,6,86.1,0,1.51,3.9
23655,09/16/22 09:00:00 AM,0,6.611,85.2,0,1.51,4.3
23656,09/16/22 09:30:00 AM,0,8.17,80.8,0,1.01,5.1
23657,09/16/22 10:00:00 AM,0,9.46,77.6,0,1.51,5.8
23658,09/16/22 10:30:00 AM,0,10.614,74,0,1.51,6.2
23659,09/16/22 11:00:00 AM,0,12.025,69.8,0,1.51,6.7
23660,09/16/22 11:30:00 AM,0,12.871,66.4,0,1.51,6.8
23661,09/16/22 12:00:00 PM,0,14.984,61,0,2.01,7.5
23662,09/16/22 12:30:00 PM,0,17.13,52.8,0,3.52,7.4
23663,09/16/22 01:00:00 PM,0,17.13,44.7,1.01,5.03,5
23664,09/16/22 01:30:00 PM,0,15.414,48.5,1.01,7.05,4.6
23665,09/16/22 02:00:00 PM,0,15.796,46.9,0.5,5.03,4.5
23666,09/16/22 02:30:00 PM,0,16.582,46.7,0.5,4.53,5.1
23667,09/16/22 03:00:00 PM,0,16.701,44.3,1.01,7.55,4.5
23668,09/16/22 03:30:00 PM,0,19.008,39.7,1.01,5.54,5
23669,09/16/22 04:00:00 PM,0,18.461,37.7,1.51,5.54,3.8
23670,09/16/22 04:30:00 PM,0,17.344,40.6,1.01,5.54,3.8
23671,09/16/22 05:00:00 PM,0,15.843,46.5,1.01,6.54,4.4
23672,09/16/22 05:30:00 PM,0,15.39,47.6,0,4.03,4.3
23673,09/16/22 06:00:00 PM,0,14.745,48.6,0.5,5.54,4
23674,09/16/22 06:30:00 PM,0,14.697,48.3,0.5,4.53,3.9
23675,09/16/22 07:00:00 PM,0,14.002,51.6,0,1.51,4.2
23676,09/16/22 07:30:00 PM,0,13.137,53.1,0.5,4.53,3.8
23677,09/16/22 08:00:00 PM,0,11.297,62.3,0,2.01,4.4
23678,09/16/22 08:30:00 PM,0,10.296,65.5,0,2.01,4.1
23679,09/16/22 09:00:00 PM,0,11.346,59.8,0.5,4.03,3.8
23680,09/16/22 09:30:00 PM,0,11.443,57.2,0.5,4.53,3.3
23681,09/16/22 10:00:00 PM,0,9.78,65.4,0,3.02,3.6
23682,09/16/22 10:30:00 PM,0,11.248,57.8,0,2.01,3.3
23683,09/16/22 11:00:00 PM,0,12.316,53.7,0,2.52,3.2
23684,09/16/22 11:30:00 PM,0,12.364,54.2,1.01,8.05,3.4
23685,09/17/22 12:00:00 AM,0,10.296,65.5,1.01,6.04,4.1
23686,09/17/22 12:30:00 AM,0,10.173,67,1.01,5.54,4.3
23687,09/17/22 01:00:00 AM,0,10.075,62.8,1.01,6.54,3.3
23688,09/17/22 01:30:00 AM,0,9.336,63.4,0.5,4.53,2.8
23689,09/17/22 02:00:00 AM,0,8.965,62.3,0.5,4.03,2.2
23690,09/17/22 02:30:00 AM,0,9.558,56.3,0.5,3.52,1.3
23691,09/17/22 03:00:00 AM,0,9.04,57,0.5,4.53,1
23692,09/17/22 03:30:00 AM,0,10.173,49.1,0.5,5.03,0
23693,09/17/22 04:00:00 AM,0,10.247,48.2,0.5,3.52,-0.2
23694,09/17/22 04:30:00 AM,0,10.516,46.7,1.01,7.05,-0.4
23695,09/17/22 05:00:00 AM,0,10.516,46,1.51,8.05,-0.6
23696,09/17/22 05:30:00 AM,0,10.541,44.9,1.51,9.56,-0.9
23697,09/17/22 06:00:00 AM,0,9.657,48.7,1.51,9.06,-0.6
23698,09/17/22 06:30:00 AM,0,10.051,45.9,0.5,6.04,-1.1
23699,09/17/22 07:00:00 AM,0,8.891,50.6,1.01,6.04,-0.8
23700,09/17/22 07:30:00 AM,0,8.519,51.4,0.5,5.54,-0.9
23701,09/17/22 08:00:00 AM,0,8.369,52.4,0,3.52,-0.8
23702,09/17/22 08:30:00 AM,0,8.965,49.1,0,4.53,-1.1
23703,09/17/22 09:00:00 AM,0,9.163,48.6,0,4.03,-1.1
23704,09/17/22 09:30:00 AM,0,9.262,47.8,0.5,4.53,-1.2
23705,09/17/22 10:00:00 AM,0,9.706,46.8,0,2.52,-1.1
23706,09/17/22 10:30:00 AM,0,11.492,43.6,0.5,4.03,-0.5
23707,09/17/22 11:00:00 AM,0,12.485,37.7,0.5,4.53,-1.5
23708,09/17/22 11:30:00 AM,0,13.185,35.8,1.01,4.53,-1.6
23709,09/17/22 12:00:00 PM,0,14.936,34,1.01,6.04,-0.8
23710,09/17/22 12:30:00 PM,0,15.509,32.1,0.5,4.03,-1.1
23711,09/17/22 01:00:00 PM,0,15.843,30.8,0.5,3.02,-1.3
23712,09/17/22 01:30:00 PM,0,15.175,32.2,1.01,4.03,-1.3
23713,09/17/22 02:00:00 PM,0,15.963,31,0.5,5.54,-1.1
23714,09/17/22 02:30:00 PM,0,16.392,30.8,0.5,3.52,-0.9
23715,09/17/22 03:00:00 PM,0,16.749,30.8,1.01,5.03,-0.5
23716,09/17/22 03:30:00 PM,0,15.748,31.2,0.5,4.53,-1.2
23717,09/17/22 04:00:00 PM,0,15.629,32.7,0.5,4.53,-0.7
23718,09/17/22 04:30:00 PM,0,16.654,30.7,0.5,4.53,-0.7
23719,09/17/22 05:00:00 PM,0,16.82,28.9,1.01,5.03,-1.3
23720,09/17/22 05:30:00 PM,0,16.225,29.7,0.5,5.03,-1.5
23721,09/17/22 06:00:00 PM,0,14.96,31.9,0.5,4.53,-1.6
23722,09/17/22 06:30:00 PM,0,14.05,32.9,0.5,4.53,-2
23723,09/17/22 07:00:00 PM,0,10.663,49.6,0.5,3.52,0.6
23724,09/17/22 07:30:00 PM,0,10.124,50.7,0.5,2.52,0.4
23725,09/17/22 08:00:00 PM,0,9.41,52.5,0.5,3.02,0.2
23726,09/17/22 08:30:00 PM,0,8.643,54.4,1.01,3.02,0
23727,09/17/22 09:00:00 PM,0,8.593,54.9,0,2.01,0
23728,09/17/22 09:30:00 PM,0,7.594,59,0,1.01,0.1
23729,09/17/22 10:00:00 PM,0,7.469,59.1,0,1.51,0
23730,09/17/22 10:30:00 PM,0,6.889,60.6,0.5,2.52,-0.2
23731,09/17/22 11:00:00 PM,0,6.484,61.8,0.5,2.01,-0.3
23732,09/17/22 11:30:00 PM,0,6.306,62.6,0,2.52,-0.3
23733,09/18/22 12:00:00 AM,0,6,63.1,0,2.52,-0.5
23734,09/18/22 12:30:00 AM,0,4.844,70.3,0,0.5,-0.1
23735,09/18/22 01:00:00 AM,0,4.766,69.7,0,2.52,-0.3
23736,09/18/22 01:30:00 AM,0,3.958,73.7,0,0.5,-0.3
23737,09/18/22 02:00:00 AM,0,3.512,76.2,0,0.5,-0.3
23738,09/18/22 02:30:00 AM,0,3.512,76.4,0,1.51,-0.2
23739,09/18/22 03:00:00 AM,0,3.643,74.5,0,1.51,-0.5
23740,09/18/22 03:30:00 AM,0,2.93,78.3,0,1.01,-0.5
23741,09/18/22 04:00:00 AM,0,2.316,80.7,0,0.5,-0.7
23742,09/18/22 04:30:00 AM,0,3.009,77.5,0,1.51,-0.5
23743,09/18/22 05:00:00 AM,0,3.459,75.4,0,2.01,-0.5
23744,09/18/22 05:30:00 AM,0,2.343,80.7,0,0.5,-0.6
23745,09/18/22 06:00:00 AM,0,1.913,83.1,0,0.5,-0.7
23746,09/18/22 06:30:00 AM,0,2.236,81.1,0,2.52,-0.7
23747,09/18/22 07:00:00 AM,0,1.994,81.8,0,1.01,-0.8
23748,09/18/22 07:30:00 AM,0,1.588,84.5,0,1.01,-0.7
23749,09/18/22 08:00:00 AM,0,2.128,82.7,0.5,2.52,-0.5
23750,09/18/22 08:30:00 AM,0,1.967,82.1,0,1.51,-0.8
23751,09/18/22 09:00:00 AM,0,2.021,85,0,0.5,-0.2
23752,09/18/22 09:30:00 AM,0,2.584,83.8,0,1.01,0.1
23753,09/18/22 10:00:00 AM,0,4.973,77.3,0,1.01,1.3
23754,09/18/22 10:30:00 AM,0,8.568,66.4,0,1.01,2.7
23755,09/18/22 11:00:00 AM,0,11.151,56,0,1.51,2.7
23756,09/18/22 11:30:00 AM,0,13.786,47.7,0,1.51,2.9
23757,09/18/22 12:00:00 PM,0,14.936,44.4,0,2.01,2.9
23758,09/18/22 12:30:00 PM,0,15.247,41,0,1.01,2.1
23759,09/18/22 01:00:00 PM,0,15.581,37.2,0,1.51,1
23760,09/18/22 01:30:00 PM,0,15.318,38.4,0,1.51,1.2
23761,09/18/22 02:00:00 PM,0,16.439,38.4,0,1.51,2.2
23762,09/18/22 02:30:00 PM,0,15.581,41,0,0.5,2.4
23763,09/18/22 03:00:00 PM,0,15.676,40.4,0,0,2.3
23764,09/18/22 03:30:00 PM,0,15.031,47,0,0,3.8
23765,09/18/22 04:00:00 PM,0,16.201,38.3,0,1.01,2
23766,09/18/22 04:30:00 PM,0,20.722,28,0.5,4.03,1.6
23767,09/18/22 05:00:00 PM,0,19.77,23.4,0.5,5.03,-1.7
23768,09/18/22 05:30:00 PM,0,20.293,22.6,0.5,3.52,-1.7
23769,09/18/22 06:00:00 PM,0,17.962,25.4,0.5,4.53,-2.1
23770,09/18/22 06:30:00 PM,0,17.463,25.9,1.01,6.54,-2.3
23771,09/18/22 07:00:00 PM,0,16.63,27.3,0.5,5.03,-2.3
23772,09/18/22 07:30:00 PM,0,12.944,43.9,0,2.52,1
23773,09/18/22 08:00:00 PM,0,12.751,41.4,0.5,2.52,0
23774,09/18/22 08:30:00 PM,0,11.151,46.1,1.01,4.53,0
23775,09/18/22 09:00:00 PM,0,10.614,47.3,1.01,3.52,-0.1
23776,09/18/22 09:30:00 PM,0,10.149,49,1.51,3.52,-0.1
23777,09/18/22 10:00:00 PM,0,10.075,49.6,1.01,4.03,0
23778,09/18/22 10:30:00 PM,0,9.336,52.9,0.5,3.02,0.2
23779,09/18/22 11:00:00 PM,0,8.891,55.3,0.5,2.01,0.4
23780,09/18/22 11:30:00 PM,0,9.064,54.7,0,2.52,0.4
23781,09/19/22 12:00:00 AM,0,8.145,59.8,0,1.51,0.8
23782,09/19/22 12:30:00 AM,0,7.795,61.4,0,2.01,0.8
23783,09/19/22 01:00:00 AM,0,7.569,62.7,0,3.02,0.9
23784,09/19/22 01:30:00 AM,0,7.645,62.3,0,2.01,0.9
23785,09/19/22 02:00:00 AM,0,7.318,63.2,0,2.01,0.8
23786,09/19/22 02:30:00 AM,0,6.914,64.7,0.5,2.52,0.7
23787,09/19/22 03:00:00 AM,0,7.015,65.3,0.5,2.52,1
23788,09/19/22 03:30:00 AM,0,7.293,65.3,0,2.01,1.2
23789,09/19/22 04:00:00 AM,0,7.192,67.2,0,2.01,1.5
23790,09/19/22 04:30:00 AM,0,7.343,67.4,0,2.01,1.7
23791,09/19/22 05:00:00 AM,0,7.469,68.9,0,1.51,2.1
23792,09/19/22 05:30:00 AM,0,7.519,66.7,0,2.52,1.7
23793,09/19/22 06:00:00 AM,0,8.419,62.5,0,3.52,1.7
23794,09/19/22 06:30:00 AM,0,8.17,64.5,0,2.52,1.9
23795,09/19/22 07:00:00 AM,0,7.242,71.6,0,2.01,2.5
23796,09/19/22 07:30:00 AM,0,7.041,74.3,0,2.01,2.8
23797,09/19/22 08:00:00 AM,0,7.041,75.8,0,2.01,3.1
23798,09/19/22 08:30:00 AM,0,6.763,80,0,2.52,3.6
23799,09/19/22 09:00:00 AM,0,6.535,81.9,0.5,3.52,3.7
23800,09/19/22 09:30:00 AM,0,6.585,81.7,0,1.51,3.7
23801,09/19/22 10:00:00 AM,0,6.687,81.3,0,2.01,3.7
23802,09/19/22 10:30:00 AM,0,6.357,82.9,0,2.01,3.7
23803,09/19/22 11:00:00 AM,0,4.766,88.2,1.01,4.53,3
23804,09/19/22 11:30:00 AM,0,4.973,90.5,0,3.52,3.6
23805,09/19/22 12:00:00 PM,0.2,5.076,89.9,0,1.51,3.6
23806,09/19/22 12:30:00 PM,0.8,3.643,91.7,0.5,3.52,2.4
23807,09/19/22 01:00:00 PM,1.2,3.38,91.2,0.5,2.52,2.1
23808,09/19/22 01:30:00 PM,1,2.93,92.3,0.5,3.02,1.8
23809,09/19/22 02:00:00 PM,0.8,3.036,93.3,0.5,2.01,2.1
23810,09/19/22 02:30:00 PM,0.2,3.512,93.2,0,2.01,2.5
23811,09/19/22 03:00:00 PM,1,3.722,92,0.5,3.02,2.5
23812,09/19/22 03:30:00 PM,0.2,3.827,91,1.01,3.52,2.5
23813,09/19/22 04:00:00 PM,0,3.88,92.4,0,2.52,2.8
23814,09/19/22 04:30:00 PM,2.2,2.956,93,0,1.51,1.9
23815,09/19/22 05:00:00 PM,1.2,2.744,93.5,0,1.51,1.8
23816,09/19/22 05:30:00 PM,0.4,3.248,93.5,0,1.01,2.3
23817,09/19/22 06:00:00 PM,0,3.248,93.8,0,1.01,2.3
23818,09/19/22 06:30:00 PM,0,3.459,94.4,0,0.5,2.6
23819,09/19/22 07:00:00 PM,0,3.459,95,0,0.5,2.7
23820,09/19/22 07:30:00 PM,0,3.195,95.3,0,0.5,2.5
23821,09/19/22 08:00:00 PM,0,3.168,95.9,0,0.5,2.6
23822,09/19/22 08:30:00 PM,0,2.877,96.2,0,0.5,2.3
23823,09/19/22 09:00:00 PM,0,3.009,96.5,0,0.5,2.5
23824,09/19/22 09:30:00 PM,0,2.983,96.4,0,1.01,2.5
23825,09/19/22 10:00:00 PM,0,2.956,96.6,0,0,2.5
23826,09/19/22 10:30:00 PM,0,3.142,96.4,0,1.51,2.6
23827,09/19/22 11:00:00 PM,0,3.063,95.9,0,1.51,2.5
23828,09/19/22 11:30:00 PM,0,3.142,95.4,0,1.01,2.5
23829,09/20/22 12:00:00 AM,0,2.85,96,0,0.5,2.3
23830,09/20/22 12:30:00 AM,0,2.503,96.6,0,0.5,2
23831,09/20/22 01:00:00 AM,0,1.751,96.8,0,1.01,1.3
23832,09/20/22 01:30:00 AM,0,1.235,96.4,0,1.51,0.7
23833,09/20/22 02:00:00 AM,0,1.317,96.1,0.5,2.01,0.8
23834,09/20/22 02:30:00 AM,0,1.48,95.2,0,2.01,0.8
23835,09/20/22 03:00:00 AM,0,1.289,96.2,0,1.51,0.7
23836,09/20/22 03:30:00 AM,0,0.852,96.1,0,1.51,0.3
23837,09/20/22 04:00:00 AM,0,0.218,96.5,0,1.51,-0.3
23838,09/20/22 04:30:00 AM,0,0.107,96.6,0,2.01,-0.4
23839,09/20/22 05:00:00 AM,0,0.384,96.3,0,2.01,-0.1
23840,09/20/22 05:30:00 AM,0,-0.032,96.3,0,1.01,-0.6
23841,09/20/22 06:00:00 AM,0,-0.395,96.9,0,1.01,-0.8
23842,09/20/22 06:30:00 AM,0,-0.451,97.4,0,0,-0.8
23843,09/20/22 07:00:00 AM,0,-0.648,97.6,0,0,-1
23844,09/20/22 07:30:00 AM,0,-0.789,97.9,0,0,-1.1
23845,09/20/22 08:00:00 AM,0,-0.76,98.1,0,0,-1
23846,09/20/22 08:30:00 AM,0,-0.704,98.2,0,0,-1
23847,09/20/22 09:00:00 AM,0,-0.563,98.3,0,0,-0.8
23848,09/20/22 09:30:00 AM,0,-0.255,98.3,0,0,-0.5
23849,09/20/22 10:00:00 AM,0,1.099,98.4,0,0,0.9
23850,09/20/22 10:30:00 AM,0,3.063,98,0,1.01,2.8
23851,09/20/22 11:00:00 AM,0,5.334,90.4,0,1.01,3.9
23852,09/20/22 11:30:00 AM,0,6.914,81,0,1.51,3.9
23853,09/20/22 12:00:00 PM,0,8.568,76.2,0,1.51,4.6
23854,09/20/22 12:30:00 PM,0,10.198,66.4,0,2.52,4.2
23855,09/20/22 01:00:00 PM,0,9.879,63,0,2.01,3.2
23856,09/20/22 01:30:00 PM,0,12.05,56.7,0,2.01,3.7
23857,09/20/22 02:00:00 PM,0,12.461,49.6,0,2.01,2.2
23858,09/20/22 02:30:00 PM,0,12.074,58.8,0,2.01,4.3
23859,09/20/22 03:00:00 PM,0,12.34,59.2,0,1.01,4.6
23860,09/20/22 03:30:00 PM,0,12.05,59.2,0,1.51,4.3
23861,09/20/22 04:00:00 PM,0,9.903,62,0.5,2.01,3
23862,09/20/22 04:30:00 PM,0,9.238,66.6,1.01,2.52,3.4
23863,09/20/22 05:00:00 PM,0,9.188,65.4,1.51,3.52,3
23864,09/20/22 05:30:00 PM,0,7.87,66.2,1.51,3.02,2
23865,09/20/22 06:00:00 PM,0,6.763,70.7,1.51,3.52,1.8
23866,09/20/22 06:30:00 PM,0,6.179,73.6,1.51,4.03,1.8
23867,09/20/22 07:00:00 PM,0,5.872,74.4,2.01,4.53,1.7
23868,09/20/22 07:30:00 PM,0,5.539,75.2,1.51,4.03,1.5
23869,09/20/22 08:00:00 PM,0,5.024,77,0.5,4.03,1.3
23870,09/20/22 08:30:00 PM,0,4.324,79.2,0.5,3.02,1
23871,09/20/22 09:00:00 PM,0,3.854,81.2,0,2.01,0.9
23872,09/20/22 09:30:00 PM,0,3.538,81.9,0.5,3.02,0.7
23873,09/20/22 10:00:00 PM,0,3.195,83.1,0,2.01,0.6
23874,09/20/22 10:30:00 PM,0,3.195,83.2,0,2.52,0.6
23875,09/20/22 11:00:00 PM,0,2.823,84.5,0,2.01,0.5
23876,09/20/22 11:30:00 PM,0,1.832,88.9,0,1.01,0.2
23877,09/21/22 12:00:00 AM,0,2.021,87.2,0,2.01,0.1
23878,09/21/22 12:30:00 AM,0,1.994,87.1,0,2.01,0.1
23879,09/21/22 01:00:00 AM,0,1.724,87.5,0,2.01,-0.1
23880,09/21/22 01:30:00 AM,0,1.453,88,0,2.52,-0.3
23881,09/21/22 02:00:00 AM,0,1.344,88,0.5,2.01,-0.4
23882,09/21/22 02:30:00 AM,0,1.262,88.3,0,1.51,-0.5
23883,09/21/22 03:00:00 AM,0,1.017,88.6,0,2.01,-0.7
23884,09/21/22 03:30:00 AM,0,0.77,89,0,2.52,-0.8
23885,09/21/22 04:00:00 AM,0,0.852,88.4,0,2.01,-0.8
23886,09/21/22 04:30:00 AM,0,0.577,89.8,0,1.01,-0.9
23887,09/21/22 05:00:00 AM,0,0.439,89.1,0,2.52,-1.1
23888,09/21/22 05:30:00 AM,0,0.605,88.1,0,2.01,-1.1
23889,09/21/22 06:00:00 AM,0,0.412,88.8,0,1.51,-1.2
23890,09/21/22 06:30:00 AM,0,0.19,88.8,0,1.51,-1.4
23891,09/21/22 07:00:00 AM,0,0.163,88.7,0,1.51,-1.5
23892,09/21/22 07:30:00 AM,0,-0.004,88.7,0,2.01,-1.6
23893,09/21/22 08:00:00 AM,0,0.218,88.2,0,2.01,-1.5
23894,09/21/22 08:30:00 AM,0,0.412,87.8,0,2.01,-1.4
23895,09/21/22 09:00:00 AM,0,0.605,87.6,0,1.51,-1.2
23896,09/21/22 09:30:00 AM,0,0.797,88.5,0,1.51,-0.9
23897,09/21/22 10:00:00 AM,0,2.823,86.2,0,0,0.7
23898,09/21/22 10:30:00 AM,0,7.393,74.1,0,0,3.1
23899,09/21/22 11:00:00 AM,0,9.879,60.9,0,1.01,2.7
23900,09/21/22 11:30:00 AM,0,12.243,50.6,0,1.51,2.3
23901,09/21/22 12:00:00 PM,0,14.242,41.8,0,1.01,1.5
23902,09/21/22 12:30:00 PM,0,16.511,40.8,0,1.51,3.2
23903,09/21/22 01:00:00 PM,0,17.962,35.5,0,1.01,2.5
23904,09/21/22 01:30:00 PM,0,18.247,33.1,0,2.01,1.8
23905,09/21/22 02:00:00 PM,0,18.057,36.8,0.5,2.01,3.1
23906,09/21/22 02:30:00 PM,0,19.936,36.9,0,2.01,4.8
23907,09/21/22 03:00:00 PM,0,19.413,41,0,1.51,5.8
23908,09/21/22 03:30:00 PM,0,19.365,41.7,0,1.51,6
23909,09/21/22 04:00:00 PM,0,17.082,46.9,0,2.01,5.7
23910,09/21/22 04:30:00 PM,0,16.129,47.2,0.5,2.52,4.9
23911,09/21/22 05:00:00 PM,0,15.605,48.1,0.5,2.01,4.7
23912,09/21/22 05:30:00 PM,0,13.281,53.1,1.51,3.52,3.9
23913,09/21/22 06:00:00 PM,0,12.025,55.8,1.51,4.03,3.5
23914,09/21/22 06:30:00 PM,0,11.273,58,1.51,4.03,3.3
23915,09/21/22 07:00:00 PM,0,10.59,60.3,1.51,4.53,3.2
23916,09/21/22 07:30:00 PM,0,9.854,62.8,1.51,4.53,3.1
23917,09/21/22 08:00:00 PM,0,9.04,65.1,1.51,4.03,2.8
23918,09/21/22 08:30:00 PM,0,8.419,67.1,1.51,3.52,2.7
23919,09/21/22 09:00:00 PM,0,7.67,69.8,1.01,4.03,2.5
23920,09/21/22 09:30:00 PM,0,7.192,71.7,0.5,2.52,2.4
23921,09/21/22 10:00:00 PM,0,6.914,72.6,0.5,3.02,2.3
23922,09/21/22 10:30:00 PM,0,6.585,73.3,0.5,3.02,2.2
23923,09/21/22 11:00:00 PM,0,6.23,74.4,0,1.51,2
23924,09/21/22 11:30:00 PM,0,5.924,75,0.5,2.52,1.8
23925,09/22/22 12:00:00 AM,0,5.745,75.3,0,2.52,1.7
23926,09/22/22 12:30:00 AM,0,5.565,75.8,0,2.01,1.6
23927,09/22/22 01:00:00 AM,0,5.282,76.2,0.5,3.52,1.4
23928,09/22/22 01:30:00 AM,0,5.231,75.6,0.5,3.02,1.3
23929,09/22/22 02:00:00 AM,0,4.921,76.7,0,2.01,1.2
23930,09/22/22 02:30:00 AM,0,4.869,76.1,0,2.01,1
23931,09/22/22 03:00:00 AM,0,4.766,76.7,0,2.01,1
23932,09/22/22 03:30:00 AM,0,4.558,77.5,0,2.52,1
23933,09/22/22 04:00:00 AM,0,4.818,75.7,0,2.01,0.9
23934,09/22/22 04:30:00 AM,0,4.792,77.1,0,2.52,1.1
23935,09/22/22 05:00:00 AM,0,4.141,77.9,0,2.52,0.6
23936,09/22/22 05:30:00 AM,0,3.538,81.4,0,0.5,0.7
23937,09/22/22 06:00:00 AM,0,3.775,81,0,1.51,0.8
23938,09/22/22 06:30:00 AM,0,2.93,83.8,0,1.01,0.5
23939,09/22/22 07:00:00 AM,0,2.823,85.9,0,0,0.7
23940,09/22/22 07:30:00 AM,0,2.903,86.3,0,1.01,0.8
23941,09/22/22 08:00:00 AM,0,4.376,80.7,0,2.52,1.4
23942,09/22/22 08:30:00 AM,0,3.354,84.1,0,1.01,0.9
23943,09/22/22 09:00:00 AM,0,3.696,82.2,0,1.51,0.9
23944,09/22/22 09:30:00 AM,0,4.584,82.4,0,0.5,1.8
23945,09/22/22 10:00:00 AM,0,6.56,76.5,0,0,2.7
23946,09/22/22 10:30:00 AM,0,11.078,62.2,0,1.01,4.1
23947,09/22/22 11:00:00 AM,0,11.662,63.2,0,1.01,4.9
23948,09/22/22 11:30:00 AM,0,14.409,48.9,0,1.51,3.8
23949,09/22/22 12:00:00 PM,0,16.654,42.5,0,2.01,3.9
23950,09/22/22 12:30:00 PM,0,18.295,37.5,0,1.51,3.6
23951,09/22/22 01:00:00 PM,0,19.793,36.9,0,1.01,4.7
23952,09/22/22 01:30:00 PM,0,20.46,31.3,0,2.52,2.9
23953,09/22/22 02:00:00 PM,0,20.817,30,1.01,4.03,2.6
23954,09/22/22 02:30:00 PM,0,19.984,31.5,1.51,4.03,2.6
23955,09/22/22 03:00:00 PM,0,19.032,34.3,1.51,4.53,3
23956,09/22/22 03:30:00 PM,0,18.747,36.3,1.51,4.53,3.5
23957,09/22/22 04:00:00 PM,0,18.723,37,1.51,4.03,3.8
23958,09/22/22 04:30:00 PM,0,18.628,35.4,1.01,4.53,3
23959,09/22/22 05:00:00 PM,0,17.962,38.1,0,2.01,3.5
