TOA5,CR1000_newrad,63335,CPU:program_2022_newer_sensor.CR1,Table1,,,,,,
TIMESTAMP,RECORD,NR_Wm2,NR_Wm2_Avg,,,,,,,
TS,RN,W/meter^2,W/meter^2,,,,,,,
,,Smp,Avg,,,,,,,
2022-04-30 0:00,276,-73.84,-74.33,,2022-04-30 0:00,276,-71.39,-71.62,,2.45
2022-04-30 1:00,277,-68.36,-62.12,,2022-04-30 1:00,277,-65.14,-58.89,,3.22
2022-04-30 2:00,278,-69.86,-69.61,,2022-04-30 2:00,278,-67.07,-66.58,,2.79
2022-04-30 3:00,279,-69.38,-69.13,,2022-04-30 3:00,279,-64.18,-65.14,,5.2
2022-04-30 4:00,280,-68.88,-68.63,,2022-04-30 4:00,280,-64.66,-65.26,,4.22
2022-04-30 5:00,281,-67.89,-69.13,,2022-04-30 5:00,281,-63.22,-64.42,,4.67
2022-04-30 6:00,282,-67.4,-66.15,,2022-04-30 6:00,282,-64.19,-62.51,,3.21
2022-04-30 7:00,283,-55.42,-57.79,,2022-04-30 7:00,283,-50.73,-53.62,,4.69
2022-04-30 8:00,284,-25.46,-35.07,,2022-04-30 8:00,284,-22.84,-32.46,,2.62
2022-04-30 9:00,285,-31.95,-35.33,,2022-04-30 9:00,285,-29.57,-32.93,,2.38
2022-04-30 10:00,286,-25.21,-26.96,,2022-04-30 10:00,286,-22.59,-24.64,,2.62
2022-04-30 11:00,287,420.1,416.6,,2022-04-30 11:00,287,477.1,460.8,,57
2022-04-30 12:00,288,465.2,465.8,,2022-04-30 12:00,288,519.2,517.8,,54
2022-04-30 13:00,289,261.2,295.8,,2022-04-30 13:00,289,279.9,325.4,,18.7
2022-04-30 14:00,290,228.8,180.5,,2022-04-30 14:00,290,229.4,179.3,,0.6
2022-04-30 15:00,291,170.5,257.3,,2022-04-30 15:00,291,176.1,253.5,,5.6
2022-04-30 16:00,292,191.9,171.9,,2022-04-30 16:00,292,194.6,176.7,,2.7
2022-04-30 17:00,293,48.84,71.02,,2022-04-30 17:00,293,50.21,69.55,,1.37
2022-04-30 18:00,294,49.1,90.8,,2022-04-30 18:00,294,41.08,87,,8.02
2022-04-30 19:00,295,25.18,34.65,,2022-04-30 19:00,295,27.4,36.04,,2.22
2022-04-30 20:00,296,-11.22,-4.863,,2022-04-30 20:00,296,-10.81,-4.205,,0.41
2022-04-30 21:00,297,-26.18,-24.69,,2022-04-30 21:00,297,-24.99,-23.91,,1.19
2022-04-30 22:00,298,-36.91,-34.29,,2022-04-30 22:00,298,-36.29,-33.16,,0.62
2022-04-30 23:00,299,-29.93,-34.54,,2022-04-30 23:00,299,-27.88,-32.44,,2.05
2022-05-01 0:00,300,-26.69,-29.43,,2022-05-01 0:00,300,-25.23,-27.76,,1.46
2022-05-01 1:00,301,-22.2,-23.2,,2022-05-01 1:00,301,-20.91,-22.23,,1.29
2022-05-01 2:00,302,-33.68,-35.42,,2022-05-01 2:00,302,-31.97,-34.37,,1.71
2022-05-01 3:00,303,-41.67,-39.17,,2022-05-01 3:00,303,-39.42,-37.26,,2.25
2022-05-01 4:00,304,-38.17,-36.68,,2022-05-01 4:00,304,-36.3,-35.09,,1.87
2022-05-01 5:00,305,-29.69,-33.19,,2022-05-01 5:00,305,-28.12,-31.97,,1.57
2022-05-01 6:00,306,-39.18,-36.93,,2022-05-01 6:00,306,-37.74,-35.1,,1.44
2022-05-01 7:00,307,-7.986,-21.34,,2022-05-01 7:00,307,-6.731,-19.83,,1.255
2022-05-01 8:00,308,7.486,7.112,,2022-05-01 8:00,308,8.65,8.17,,1.164
2022-05-01 9:00,309,6.986,7.485,,2022-05-01 9:00,309,11.06,11.3,,4.074
2022-05-01 10:00,310,20.46,9.36,,2022-05-01 10:00,310,30.28,17.78,,9.82
2022-05-01 11:00,311,168.6,137.7,,2022-05-01 11:00,311,182.6,144.7,,14
2022-05-01 12:00,312,193.2,169.7,,2022-05-01 12:00,312,196.5,179.2,,3.3
2022-05-01 13:00,313,189,182.9,,2022-05-01 13:00,313,185.5,180.4,,3.5
2022-05-01 14:00,314,149.5,156.3,,2022-05-01 14:00,314,156.2,156.4,,6.7
2022-05-01 15:00,315,203.4,295.2,,2022-05-01 15:00,315,199.9,305.2,,3.5
2022-05-01 16:00,316,276.1,259.2,,2022-05-01 16:00,316,284.7,261.9,,8.6
2022-05-01 17:00,317,242.7,187.9,,2022-05-01 17:00,317,242.4,189.1,,0.3
2022-05-01 18:00,318,64.28,75,,2022-05-01 18:00,318,66.55,73.04,,2.27
2022-05-01 19:00,319,150.8,129.7,,2022-05-01 19:00,319,123.7,112.3,,27.1
2022-05-01 20:00,320,-9.22,33.51,,2022-05-01 20:00,320,-12.97,20.18,,3.75
2022-05-01 21:00,321,-56.83,-45.24,,2022-05-01 21:00,321,-55.5,-44.56,,1.33
2022-05-01 22:00,322,-36.65,-43.51,,2022-05-01 22:00,322,-35.81,-42.29,,0.84
2022-05-01 23:00,323,-64.33,-64.58,,2022-05-01 23:00,323,-62.96,-63.32,,1.37
2022-05-02 0:00,324,-63.6,-63.1,,2022-05-02 0:00,324,-61.52,-59.96,,2.08
2022-05-02 1:00,325,-64.61,-63.11,,2022-05-02 1:00,325,-62,-60.8,,2.61
2022-05-02 2:00,326,-63.62,-61.87,,2022-05-02 2:00,326,-58.89,-58.29,,4.73
2022-05-02 3:00,327,-52.14,-54.27,,2022-05-02 3:00,327,-50.48,-52.64,,1.66
2022-05-02 4:00,328,-34.19,-41.67,,2022-05-02 4:00,328,-33.17,-40.62,,1.02
2022-05-02 5:00,329,-19.71,-19.71,,2022-05-02 5:00,329,-18.75,-18.75,,0.96
2022-05-02 6:00,330,-59.64,-59.39,,2022-05-02 6:00,330,-58.65,-57.93,,0.99
2022-05-02 7:00,331,-48.42,-51.79,,2022-05-02 7:00,331,-46.15,-50,,2.27
2022-05-02 8:00,332,-27.2,-31.45,,2022-05-02 8:00,332,-25.48,-29.57,,1.72
2022-05-02 9:00,333,19.97,6.863,,2022-05-02 9:00,333,23.08,9.62,,3.11
2022-05-02 10:00,334,98.8,71.61,,2022-05-02 10:00,334,105,77.63,,6.2
2022-05-02 11:00,335,359.1,295.6,,2022-05-02 11:00,335,392.2,315.9,,33.1
2022-05-02 12:00,336,351.9,335.4,,2022-05-02 12:00,336,390.9,356.6,,39
2022-05-02 13:00,337,534.7,429.8,,2022-05-02 13:00,337,560.2,449.7,,25.5
2022-05-02 14:00,338,575.3,547.7,,2022-05-02 14:00,338,605,583.4,,29.7
2022-05-02 15:00,339,219.1,393.3,,2022-05-02 15:00,339,213.5,407.5,,5.6
2022-05-02 16:00,340,220.4,199.3,,2022-05-02 16:00,340,217.8,201.1,,2.6
2022-05-02 17:00,341,62.76,114.7,,2022-05-02 17:00,341,62.69,111.3,,0.07
2022-05-02 18:00,342,66.52,75.11,,2022-05-02 18:00,342,66.79,74.35,,0.27
2022-05-02 19:00,343,141,103,,2022-05-02 19:00,343,117.5,87.8,,23.5
2022-05-02 20:00,344,-3.737,35.75,,2022-05-02 20:00,344,-4.085,30.27,,0.348
2022-05-02 21:00,345,-26.66,-26.04,,2022-05-02 21:00,345,-26.91,-25.59,,0.25
2022-05-02 22:00,346,-55.59,-49.85,,2022-05-02 22:00,346,-53.09,-48.29,,2.5
2022-05-02 23:00,347,-38.15,-45.88,,2022-05-02 23:00,347,-35.56,-43.25,,2.59
2022-05-03 0:00,348,-35.16,-35.03,,2022-05-03 0:00,348,-34.6,-34,,0.56
2022-05-03 1:00,349,-23.69,-22.94,,2022-05-03 1:00,349,-22.59,-21.87,,1.1
2022-05-03 2:00,350,-37.16,-34.17,,2022-05-03 2:00,350,-36.29,-32.92,,0.87
2022-05-03 3:00,351,-44.65,-37.16,,2022-05-03 3:00,351,-43.26,-36.05,,1.39
2022-05-03 4:00,352,-59.61,-54.87,,2022-05-03 4:00,352,-58.64,-53.59,,0.97
2022-05-03 5:00,353,-61.62,-60.74,,2022-05-03 5:00,353,-58.16,-57.43,,3.46
2022-05-03 6:00,354,-58.88,-59.75,,2022-05-03 6:00,354,-56.97,-58.29,,1.91
2022-05-03 7:00,355,-44.66,-49.65,,2022-05-03 7:00,355,-43.75,-47.35,,0.91
2022-05-03 8:00,356,1.497,0.998,,2022-05-03 8:00,356,3.365,2.404,,1.868
2022-05-03 9:00,357,46.16,34.31,,2022-05-03 9:00,357,47.1,36.53,,0.94
2022-05-03 10:00,358,-2.993,3.493,,2022-05-03 10:00,358,-1.682,6.008,,1.311
2022-05-03 11:00,359,438.4,325.2,,2022-05-03 11:00,359,395.2,308.3,,43.2
2022-05-03 12:00,360,124.1,102.5,,2022-05-03 12:00,360,129.5,111.1,,5.4
2022-05-03 13:00,361,369.8,277.6,,2022-05-03 13:00,361,399.8,299.4,,30
2022-05-03 14:00,362,612.1,663,,2022-05-03 14:00,362,674.6,695.5,,62.5
2022-05-03 15:00,363,596.1,629.5,,2022-05-03 15:00,363,602.8,632.6,,6.7
2022-05-03 16:00,364,469.5,526.8,,2022-05-03 16:00,364,480.6,531.1,,11.1
2022-05-03 17:00,365,364.7,367.5,,2022-05-03 17:00,365,343.4,351.7,,21.3
2022-05-03 18:00,366,197.4,238.7,,2022-05-03 18:00,366,170.5,211.8,,26.9
2022-05-03 19:00,367,89.1,141,,2022-05-03 19:00,367,55.95,98.8,,33.15
2022-05-03 20:00,368,-43.58,-32.37,,2022-05-03 20:00,368,-42.51,-35.43,,1.07
2022-05-03 21:00,369,-68.51,-61.28,,2022-05-03 21:00,369,-66.3,-58.97,,2.21
2022-05-03 22:00,370,-61.55,-65.65,,2022-05-03 22:00,370,-61.5,-64.39,,0.05
2022-05-03 23:00,371,-92.5,-76.38,,2022-05-03 23:00,371,-83.6,-70.99,,8.9
2022-05-04 0:00,372,-49.6,-54.08,,2022-05-04 0:00,372,-48.05,-51.41,,1.55
2022-05-04 1:00,373,-43.13,-45.12,,2022-05-04 1:00,373,-40.36,-41.32,,2.77
2022-05-04 2:00,374,-47.62,-42.63,,2022-05-04 2:00,374,-46.13,-41.32,,1.49
2022-05-04 3:00,375,-47.62,-41.63,,2022-05-04 3:00,375,-48.05,-42.04,,0.43
2022-05-04 4:00,376,-30.66,-33.66,,2022-05-04 4:00,376,-33.87,-35.92,,3.21
2022-05-04 5:00,377,-42.13,-38.14,,2022-05-04 5:00,377,-41.56,-37.84,,0.57
2022-05-04 6:00,378,-31.16,-30.17,,2022-05-04 6:00,378,-30.27,-30.03,,0.89
2022-05-04 7:00,379,-21.69,-26.18,,2022-05-04 7:00,379,-20.9,-25.83,,0.79
2022-05-04 8:00,380,-3.74,-3.99,,2022-05-04 8:00,380,-3.364,-4.324,,0.376
2022-05-04 9:00,381,22.94,11.72,,2022-05-04 9:00,381,21.86,11.41,,1.08
2022-05-04 10:00,382,28.67,23.44,,2022-05-04 10:00,382,26.67,21.38,,2
2022-05-04 11:00,383,49.36,51.23,,2022-05-04 11:00,383,53.09,51.77,,3.73
2022-05-04 12:00,384,19.2,30.16,,2022-05-04 12:00,384,13.21,25.71,,5.99
2022-05-04 13:00,385,39.14,43.38,,2022-05-04 13:00,385,52.13,51.41,,12.99
2022-05-04 14:00,386,66.06,56.46,,2022-05-04 14:00,386,68.47,63.66,,2.41
2022-05-04 15:00,387,60.33,65.56,,2022-05-04 15:00,387,62.7,67.27,,2.37
2022-05-04 16:00,388,39.63,44.24,,2022-05-04 16:00,388,37.24,41.68,,2.39
2022-05-04 17:00,389,45.36,45.24,,2022-05-04 17:00,389,41.08,42.76,,4.28
2022-05-04 18:00,390,41.87,37.76,,2022-05-04 18:00,390,42.52,37.84,,0.65
2022-05-04 19:00,391,5.732,15.08,,2022-05-04 19:00,391,5.045,14.42,,0.687
2022-05-04 20:00,392,-5.733,0.498,,2022-05-04 20:00,392,-6.006,0,,0.273
2022-05-04 21:00,393,-19.69,-18.45,,2022-05-04 21:00,393,-18.26,-18.02,,1.43
2022-05-04 22:00,394,-22.44,-21.81,,2022-05-04 22:00,394,-22.34,-21.62,,0.1
2022-05-04 23:00,395,-19.2,-19.45,,2022-05-04 23:00,395,-18.26,-18.74,,0.94
2022-05-05 0:00,396,-35.16,-27.93,,2022-05-05 0:00,396,-35.09,-27.64,,0.07
2022-05-05 1:00,397,-32.17,-35.91,,2022-05-05 1:00,397,-30.76,-35.81,,1.41
2022-05-05 2:00,398,-28.68,-32.42,,2022-05-05 2:00,398,-28.35,-31.72,,0.33
2022-05-05 3:00,399,-29.18,-32.67,,2022-05-05 3:00,399,-27.88,-31.36,,1.3
2022-05-05 4:00,400,-38.16,-36.67,,2022-05-05 4:00,400,-36.53,-35.81,,1.63
2022-05-05 5:00,401,-43.65,-40.16,,2022-05-05 5:00,401,-43.26,-39.53,,0.39
2022-05-05 6:00,402,-44.9,-38.29,,2022-05-05 6:00,402,-43.98,-37.85,,0.92
2022-05-05 7:00,403,-33.67,-30.93,,2022-05-05 7:00,403,-34.13,-28.96,,0.46
2022-05-05 8:00,404,-2.494,-12.85,,2022-05-05 8:00,404,-1.442,-11.78,,1.052
2022-05-05 9:00,405,-22.95,-18.83,,2022-05-05 9:00,405,-21.15,-17.06,,1.8
2022-05-05 10:00,406,8.23,14.47,,2022-05-05 10:00,406,8.17,16.58,,0.06
2022-05-05 11:00,407,482.6,454.3,,2022-05-05 11:00,407,514.8,470.1,,32.2
2022-05-05 12:00,408,288.6,203.1,,2022-05-05 12:00,408,280.4,198.7,,8.2
2022-05-05 13:00,409,84.2,101.8,,2022-05-05 13:00,409,55.98,84.6,,28.22
2022-05-05 14:00,410,107.7,177.2,,2022-05-05 14:00,410,108.8,182.1,,1.1
2022-05-05 15:00,411,101.7,125.3,,2022-05-05 15:00,411,103.1,127.8,,1.4
2022-05-05 16:00,412,200.3,167.7,,2022-05-05 16:00,412,219.6,177.8,,19.3
2022-05-05 17:00,413,110.6,134.8,,2022-05-05 17:00,413,99.2,132.7,,11.4
2022-05-05 18:00,414,88,67.9,,2022-05-05 18:00,414,91.1,72.79,,3.1
2022-05-05 19:00,415,-55.32,-42.36,,2022-05-05 19:00,415,-47.57,-37.84,,7.75
2022-05-05 20:00,416,-18.44,-1.123,,2022-05-05 20:00,416,-16.1,0.6,,2.34
2022-05-05 21:00,417,-45.62,-37.14,,2022-05-05 21:00,417,-45.89,-37.48,,0.27
2022-05-05 22:00,418,-81,-73.05,,2022-05-05 22:00,418,-77.38,-72.33,,3.62
2022-05-05 23:00,419,-39.15,-39.65,,2022-05-05 23:00,419,-37.25,-36.77,,1.9
2022-05-06 0:00,420,-33.66,-56.48,,2022-05-06 0:00,420,-31.48,-52.87,,2.18
2022-05-06 1:00,421,-59.85,-65.08,,2022-05-06 1:00,421,-52.62,-61.27,,7.23
2022-05-06 2:00,422,-106,-98.5,,2022-05-06 2:00,422,-87.2,-81.7,,18.8
2022-05-06 3:00,423,-99.3,-102.1,,2022-05-06 3:00,423,-76.66,-90.8,,22.64
2022-05-06 4:00,424,-33.42,-45.77,,2022-05-06 4:00,424,-31.96,-43.5,,1.46
2022-05-06 5:00,425,-26.44,-30.18,,2022-05-06 5:00,425,-26.68,-31.48,,0.24
2022-05-06 6:00,426,-39.66,-38.54,,2022-05-06 6:00,426,-34.61,-33.28,,5.05
2022-05-06 7:00,427,-11.97,-18.71,,2022-05-06 7:00,427,-11.54,-17.78,,0.43
2022-05-06 8:00,428,12.22,3.741,,2022-05-06 8:00,428,12.98,5.768,,0.76
2022-05-06 9:00,429,27.44,31.93,,2022-05-06 9:00,429,30.04,33.76,,2.6
2022-05-06 10:00,430,-40.91,-12.97,,2022-05-06 10:00,430,-40.61,-11.77,,0.3
2022-05-06 11:00,431,539.6,510.6,,2022-05-06 11:00,431,569.2,524.9,,29.6
2022-05-06 12:00,432,668.4,610.6,,2022-05-06 12:00,432,710.4,652.8,,42
2022-05-06 13:00,433,502.5,429,,2022-05-06 13:00,433,588.8,524.1,,86.3
2022-05-06 14:00,434,536.5,321.3,,2022-05-06 14:00,434,439.2,268.6,,97.3
2022-05-06 15:00,435,644.3,376.7,,2022-05-06 15:00,435,606.4,357.5,,37.9
2022-05-06 16:00,436,496.8,477.8,,2022-05-06 16:00,436,448.8,412.1,,48
2022-05-06 17:00,437,406,347.6,,2022-05-06 17:00,437,384.1,352.6,,21.9
2022-05-06 18:00,438,253.1,317.9,,2022-05-06 18:00,438,216.6,290.1,,36.5
2022-05-06 19:00,439,106.6,154.9,,2022-05-06 19:00,439,76.14,117.3,,30.46
2022-05-06 20:00,440,11.96,36.87,,2022-05-06 20:00,440,-9.85,7.445,,21.81
2022-05-06 21:00,441,-60.06,-47.22,,2022-05-06 21:00,441,-59.1,-46.97,,0.96
2022-05-06 22:00,442,-80,-82.1,,2022-05-06 22:00,442,-77.84,-77.96,,2.16
2022-05-06 23:00,443,-68.82,-72.18,,2022-05-06 23:00,443,-64.4,-69.45,,4.42
2022-05-07 0:00,444,-60.09,-65.83,,2022-05-07 0:00,444,-56.71,-62,,3.38
2022-05-07 1:00,445,-60.1,-61.84,,2022-05-07 1:00,445,-56.71,-58.15,,3.39
2022-05-07 2:00,446,-68.09,-67.59,,2022-05-07 2:00,446,-66.09,-65.97,,2
2022-05-07 3:00,447,-61.61,-57.62,,2022-05-07 3:00,447,-59.6,-55.27,,2.01
2022-05-07 4:00,448,-55.63,-61.61,,2022-05-07 4:00,448,-53.11,-59.6,,2.52
2022-05-07 5:00,449,-41.66,-39.17,,2022-05-07 5:00,449,-40.61,-38.21,,1.05
2022-05-07 6:00,450,-24.7,-31.68,,2022-05-07 6:00,450,-22.11,-29.44,,2.59
2022-05-07 7:00,451,-26.19,-24.82,,2022-05-07 7:00,451,-27.88,-24.39,,1.69
2022-05-07 8:00,452,-31.69,-25.95,,2022-05-07 8:00,452,-31.97,-26.92,,0.28
2022-05-07 9:00,453,42.17,-0.249,,2022-05-07 9:00,453,44.7,0.239,,2.53
2022-05-07 10:00,454,17.46,30.56,,2022-05-07 10:00,454,26.19,39.05,,8.73
2022-05-07 11:00,455,447.9,388.7,,2022-05-07 11:00,455,439,388.8,,8.9
2022-05-07 12:00,456,550.2,526.2,,2022-05-07 12:00,456,599.2,530.4,,49
2022-05-07 13:00,457,441.5,541.8,,2022-05-07 13:00,457,422.3,532.7,,19.2
2022-05-07 14:00,458,442.5,289,,2022-05-07 14:00,458,483.4,314,,40.9
2022-05-07 15:00,459,71.23,161.1,,2022-05-07 15:00,459,71.82,127.9,,0.59
2022-05-07 16:00,460,266.1,404.9,,2022-05-07 16:00,460,291.7,418,,25.6
2022-05-07 17:00,461,469.8,380.7,,2022-05-07 17:00,461,430.5,354.6,,39.3
2022-05-07 18:00,462,200.8,184.3,,2022-05-07 18:00,462,185.2,163.6,,15.6
2022-05-07 19:00,463,139.3,172.3,,2022-05-07 19:00,463,136.7,151.6,,2.6
2022-05-07 20:00,464,42.11,57.93,,2022-05-07 20:00,464,12.25,21.14,,29.86
2022-05-07 21:00,465,-64.54,-50.34,,2022-05-07 21:00,465,-63.18,-49.85,,1.36
2022-05-07 22:00,466,-89,-81.5,,2022-05-07 22:00,466,-85.3,-78.21,,3.7
2022-05-07 23:00,467,-81.5,-82.7,,2022-05-07 23:00,467,-77.63,-80,,3.87
2022-05-08 0:00,468,-79.07,-80.1,,2022-05-08 0:00,468,-75.22,-76.42,,3.85
2022-05-08 1:00,469,-75.34,-78.45,,2022-05-08 1:00,469,-70.91,-73.07,,4.43
2022-05-08 2:00,470,-68.61,-70.86,,2022-05-08 2:00,470,-65.62,-67.3,,2.99
2022-05-08 3:00,471,-70.12,-69.62,,2022-05-08 3:00,471,-67.06,-66.34,,3.06
2022-05-08 4:00,472,-77.62,-76.12,,2022-05-08 4:00,472,-71.87,-71.99,,5.75
2022-05-08 5:00,473,-72.13,-71.5,,2022-05-08 5:00,473,-68.99,-68.39,,3.14
2022-05-08 6:00,474,-69.64,-69.89,,2022-05-08 6:00,474,-68.27,-67.43,,1.37
2022-05-08 7:00,475,-51.42,-57.42,,2022-05-08 7:00,475,-48.8,-54.81,,2.62
2022-05-08 8:00,476,-41.19,-38.07,,2022-05-08 8:00,476,-37.74,-34.86,,3.45
2022-05-08 9:00,477,41.18,9.48,,2022-05-08 9:00,477,43.03,12.98,,1.85
2022-05-08 10:00,478,96.3,83.7,,2022-05-08 10:00,478,96.1,87,,0.2
2022-05-08 11:00,479,168.9,157.3,,2022-05-08 11:00,479,176.9,170.4,,8
2022-05-08 12:00,480,161.1,211.5,,2022-05-08 12:00,480,170.8,223.5,,9.7
2022-05-08 13:00,481,711.3,649.6,,2022-05-08 13:00,481,729.7,673.9,,18.4
2022-05-08 14:00,482,159,197,,2022-05-08 14:00,482,153.5,203.3,,5.5
2022-05-08 15:00,483,101.7,100.9,,2022-05-08 15:00,483,101.1,102.6,,0.6
2022-05-08 16:00,484,100.4,80.7,,2022-05-08 16:00,484,108.8,86,,8.4
2022-05-08 17:00,485,51.58,305,,2022-05-08 17:00,485,51.17,302.2,,0.41
2022-05-08 18:00,486,-6.232,-9.6,,2022-05-08 18:00,486,-4.805,-9.37,,1.427
2022-05-08 19:00,487,-28.68,-34.65,,2022-05-08 19:00,487,-42.54,-36.41,,13.86
2022-05-08 20:00,488,-32.67,-37.16,,2022-05-08 20:00,488,-31.72,-29.2,,0.95
2022-05-08 21:00,489,-5.986,-32.05,,2022-05-08 21:00,489,-6.728,-30.76,,0.742
2022-05-08 22:00,490,-26.44,-24.57,,2022-05-08 22:00,490,-21.15,-20.55,,5.29
2022-05-08 23:00,491,-15.22,-15.72,,2022-05-08 23:00,491,-10.82,-11.18,,4.4
2022-05-09 0:00,492,3.743,0.749,,2022-05-09 0:00,492,6.009,2.404,,2.266
2022-05-09 1:00,493,30.19,20.96,,2022-05-09 1:00,493,2.884,15.62,,27.306
2022-05-09 2:00,494,-2.496,12.98,,2022-05-09 2:00,494,-2.404,-2.163,,0.092
2022-05-09 3:00,495,-2.995,-2.246,,2022-05-09 3:00,495,-1.923,-1.803,,1.072
2022-05-09 4:00,496,-5.74,-3.868,,2022-05-09 4:00,496,-5.048,-3.005,,0.692
2022-05-09 5:00,497,-3.244,-3.244,,2022-05-09 5:00,497,-1.923,-1.923,,1.321
2022-05-09 6:00,498,-3.993,-3.494,,2022-05-09 6:00,498,-2.644,-2.284,,1.349
2022-05-09 7:00,499,-8.49,-6.489,,2022-05-09 7:00,499,-8.17,-6.009,,0.32
2022-05-09 8:00,500,-20.46,-15.97,,2022-05-09 8:00,500,-21.15,-16.59,,0.69
2022-05-09 9:00,501,-37.44,-33.19,,2022-05-09 9:00,501,-34.61,-34.49,,2.83
2022-05-09 10:00,502,50.91,61.64,,2022-05-09 10:00,502,-35.82,-40.14,,86.73
2022-05-09 11:00,503,528.5,376.3,,2022-05-09 11:00,503,-170.4,-126.7,,698.9
2022-05-09 12:00,504,670.1,443.1,,2022-05-09 12:00,504,691.8,294,,21.7
2022-05-09 13:00,505,906,506.1,,2022-05-09 13:00,505,952,545.6,,46
2022-05-09 14:00,506,691.3,771.8,,2022-05-09 14:00,506,732.1,810,,40.8
2022-05-09 15:00,507,397.6,530.2,,2022-05-09 15:00,507,420.4,554.6,,22.8
2022-05-09 16:00,508,19.43,22.17,,2022-05-09 16:00,508,12.25,24.38,,7.18
2022-05-09 17:00,509,128.1,131.3,,2022-05-09 17:00,509,121.8,117.7,,6.3
2022-05-09 18:00,510,150.5,161.5,,2022-05-09 18:00,510,135.3,159.8,,15.2
2022-05-09 19:00,511,22.94,120.5,,2022-05-09 19:00,511,27.39,110.5,,4.45
2022-05-09 20:00,512,-17.46,-8.35,,2022-05-09 20:00,512,-15.86,-6.488,,1.6
2022-05-09 21:00,513,-50.87,-41.27,,2022-05-09 21:00,513,-48.55,-38.81,,2.32
2022-05-09 22:00,514,-50.88,-53.63,,2022-05-09 22:00,514,-48.78,-51.55,,2.1
2022-05-09 23:00,515,-51.14,-51.76,,2022-05-09 23:00,515,-49.27,-49.5,,1.87
2022-05-10 0:00,516,-46.9,-49.15,,2022-05-10 0:00,516,-44.95,-46.87,,1.95
2022-05-10 1:00,517,-46.16,-45.66,,2022-05-10 1:00,517,-43.27,-42.91,,2.89
2022-05-10 2:00,518,-46.41,-50.4,,2022-05-10 2:00,518,-44.71,-47.23,,1.7
2022-05-10 3:00,519,-42.91,-41.67,,2022-05-10 3:00,519,-41.58,-39.78,,1.33
2022-05-10 4:00,520,-29.94,-29.44,,2022-05-10 4:00,520,-28.12,-26.8,,1.82
2022-05-10 5:00,521,-41.42,-40.04,,2022-05-10 5:00,521,-40.62,-38.82,,0.8
2022-05-10 6:00,522,-28.95,-32.07,,2022-05-10 6:00,522,-29.09,-31.73,,0.14
2022-05-10 7:00,523,-7.486,-14.22,,2022-05-10 7:00,523,-7.452,-14.06,,0.034
2022-05-10 8:00,524,33.93,19.71,,2022-05-10 8:00,524,35.58,21.03,,1.65
2022-05-10 9:00,525,90.3,76.35,,2022-05-10 9:00,525,92.8,78.35,,2.5
2022-05-10 10:00,526,112.8,107.3,,2022-05-10 10:00,526,119.4,111.9,,6.6
2022-05-10 11:00,527,299.1,312.9,,2022-05-10 11:00,527,305.7,320.3,,6.6
2022-05-10 12:00,528,395.5,339.3,,2022-05-10 12:00,528,409.4,355,,13.9
2022-05-10 13:00,529,330.1,422.9,,2022-05-10 13:00,529,331.5,444.3,,1.4
2022-05-10 14:00,530,202.9,197.3,,2022-05-10 14:00,530,192.2,186.4,,10.7
2022-05-10 15:00,531,210.4,223.4,,2022-05-10 15:00,531,201.6,218,,8.8
2022-05-10 16:00,532,140.1,157.3,,2022-05-10 16:00,532,140.3,163.8,,0.2
2022-05-10 17:00,533,126.6,159,,2022-05-10 17:00,533,129,152.2,,2.4
2022-05-10 18:00,534,77.78,108.4,,2022-05-10 18:00,534,77.61,107.6,,0.17
2022-05-10 19:00,535,71.31,77.91,,2022-05-10 19:00,535,67.04,74.37,,4.27
2022-05-10 20:00,536,-1.247,0.997,,2022-05-10 20:00,536,-1.201,0,,0.046
2022-05-10 21:00,537,-47.38,-36.65,,2022-05-10 21:00,537,-46.14,-35.44,,1.24
2022-05-10 22:00,538,-62.61,-61.86,,2022-05-10 22:00,538,-62.48,-61.4,,0.13
2022-05-10 23:00,539,-67.09,-66.22,,2022-05-10 23:00,539,-65.6,-65.13,,1.49
2022-05-11 0:00,540,-65.36,-67.6,,2022-05-11 0:00,540,-62,-65.6,,3.36
2022-05-11 1:00,541,-66.61,-67.36,,2022-05-11 1:00,541,-65.38,-64.54,,1.23
2022-05-11 2:00,542,-67.12,-66.74,,2022-05-11 2:00,542,-62.5,-63.46,,4.62
2022-05-11 3:00,543,-61.89,-63,,2022-05-11 3:00,543,-58.17,-60.21,,3.72
2022-05-11 4:00,544,-62.89,-63.51,,2022-05-11 4:00,544,-59.61,-61.3,,3.28
2022-05-11 5:00,545,-62.89,-62.27,,2022-05-11 5:00,545,-60.57,-60.57,,2.32
2022-05-11 6:00,546,-67.13,-64.64,,2022-05-11 6:00,546,-65.14,-62.86,,1.99
2022-05-11 7:00,547,-48.92,-54.78,,2022-05-11 7:00,547,-46.15,-51.92,,2.77
2022-05-11 8:00,548,-41.43,-44.18,,2022-05-11 8:00,548,-39.9,-42.55,,1.53
2022-05-11 9:00,549,-28.45,-30.7,,2022-05-11 9:00,549,-25.24,-29.33,,3.21
2022-05-11 10:00,550,-24.96,-26.45,,2022-05-11 10:00,550,-23.56,-24.64,,1.4
2022-05-11 11:00,551,234.7,363.1,,2022-05-11 11:00,551,217.7,351.8,,17
2022-05-11 12:00,552,695,642.5,,2022-05-11 12:00,552,722.2,679.9,,27.2
2022-05-11 13:00,553,574.7,485.9,,2022-05-11 13:00,553,470.7,395.2,,104
