DateTime,Rain(mm),Temp(C),RH(%),WS,NetRad(W/m2),NetRad(MJ/m2h),VPD(kPa),PET(mm/h)
2021-09-29 22:30:00,0.0,8.866,44.2,1.01,0.2,0.00072,0.6348416286779933,0.05255978233601737
2021-09-29 23:00:00,0.0,8.941,43.9,1.01,0.2,0.00072,0.6414993358479459,0.053085151032759396
2021-09-29 23:30:00,0.0,8.195,46.1,1.01,0.2,0.00072,0.5859467875974839,0.04872165048294974
2021-09-30 00:00:00,0.0,8.693,45.3,1.01,0.2,0.00072,0.615083070580317,0.05098106758918051
2021-09-30 00:30:00,0.0,8.444,46.8,1.51,0.2,0.00072,0.5882026787013767,0.056246211423887416
2021-09-30 01:00:00,0.0,8.593,46.7,2.01,0.2,0.00072,0.5952936239771549,0.06157774753757758
2021-09-30 01:30:00,0.0,9.361,45.6,2.01,0.2,0.00072,0.6399404326068501,0.06592261718575201
2021-09-30 02:00:00,0.0,8.965,47.8,1.51,0.2,0.00072,0.5978720597045599,0.056999032646649544
2021-09-30 02:30:00,0.0,9.361,47.6,1.51,0.2,0.00072,0.6164132108198335,0.0586312065631947
2021-09-30 03:00:00,0.0,9.657,46.5,1.01,0.2,0.00072,0.6420117879071306,0.05288056963847722
2021-09-30 03:30:00,0.0,9.952,46.0,1.01,0.2,0.00072,0.6609699699847541,0.054336266466590365
2021-09-30 04:00:00,0.0,10.1,46.1,1.01,0.2,0.00072,0.6663201665907617,0.0547224859773951
2021-09-30 04:30:00,0.0,10.492,46.6,1.01,0.2,0.00072,0.6776668906903829,0.05550948472782426
2021-09-30 05:00:00,0.0,11.005,46.8,1.51,0.2,0.00072,0.698596063010376,0.06580346689203856
2021-09-30 05:30:00,0.0,10.712,49.1,0.5,0.2,0.00072,0.655487215004237,0.03802087626664548
2021-09-30 06:00:00,0.0,11.443,49.1,1.01,0.2,0.00072,0.6881035818560491,0.05600456827599839
2021-09-30 06:30:00,0.0,11.467,49.5,1.01,0.2,0.00072,0.6837820892613494,0.05564384805898683
2021-09-30 07:00:00,0.0,11.394,50.0,1.51,0.2,0.00072,0.6737460793500689,0.0633145671131625
2021-09-30 07:30:00,0.0,11.492,50.0,1.51,0.2,0.00072,0.6781336180267106,0.0636890429193358
2021-09-30 08:00:00,0.0,11.346,50.0,1.51,0.2,0.00072,0.6716061955840402,0.06313181295571935
2021-09-30 08:30:00,0.0,11.492,50.1,1.51,0.2,0.00072,0.6767773507906572,0.06356168543806257
2021-09-30 09:00:00,0.0,11.734,50.0,2.01,0.2,0.00072,0.6890758565341452,0.07006227925631835
2021-09-30 09:30:00,0.0,12.025,50.0,2.01,1.496,0.0053856,0.7024388279656387,0.1958463101002723
2021-09-30 10:00:00,0.0,12.437,48.8,2.01,12.46,0.044856,0.7390692726218284,0.20685097425407276
2021-09-30 10:30:00,0.0,12.606,48.7,2.01,10.47,0.037692,0.7487762235677885,0.20893564909646856
2021-09-30 11:00:00,0.0,13.112,47.5,1.51,15.7,0.056519999999999994,0.7921091931734758,0.17975091004849295
2021-09-30 11:30:00,0.0,13.401,47.0,1.01,26.42,0.095112,0.8148824430084859,0.13690243417451736
2021-09-30 12:00:00,0.0,13.954,46.1,1.51,65.8,0.23687999999999998,0.8590792555109459,0.20169658226910966
2021-09-30 12:30:00,0.0,14.29,45.5,1.01,63.3,0.22787999999999997,0.887771750543522,0.15446337212076897
2021-09-30 13:00:00,0.0,14.768,44.4,1.01,76.74,0.27626399999999995,0.9341026983469739,0.16397206395442343
2021-09-30 13:30:00,0.0,15.342,43.3,1.51,81.0,0.29159999999999997,0.9884280470957256,0.2307614627807182
2021-09-30 14:00:00,0.0,17.272,40.3,1.51,100.1,0.36035999999999996,1.1769159898982822,0.27180387447445586
2021-09-30 14:30:00,0.0,16.82,40.2,2.52,144.6,0.5205599999999999,1.1456100467438433,0.379482747986631
2021-09-30 15:00:00,0.0,16.534,40.6,2.01,91.1,0.32796,1.1174567314977022,0.3138737092783187
2021-09-30 15:30:00,0.0,16.773,40.8,2.01,75.68,0.272448,1.130737315614007,0.3140563741919444
2021-09-30 16:00:00,0.0,17.034,40.7,2.01,360.0,1.296,1.1515516917747997,0.3709403113781444
2021-09-30 16:30:00,0.0,17.605,40.1,2.52,257.9,0.9284399999999999,1.205955533835161,0.4160055517556616
2021-09-30 17:00:00,0.0,17.32,40.3,2.52,53.76,0.19353599999999999,1.1804931039752502,0.3733458061660237
2021-09-30 17:30:00,0.0,16.677,41.6,1.51,21.41,0.07707599999999999,1.1086769516509278,0.24296782025661898
2021-09-30 18:00:00,0.0,16.034,43.4,2.01,11.7,0.04212,1.0313873885215377,0.27815812400160944
2021-09-30 18:30:00,0.0,15.939,43.7,2.01,0.2,0.00072,1.0197136061843015,0.10117750264098385
2021-09-30 19:00:00,0.0,15.342,45.9,1.51,0.2,0.00072,0.9431033041953927,0.08645643771991704
2021-09-30 19:30:00,0.0,14.29,50.0,2.01,0.2,0.00072,0.8144694959114882,0.08160800640437188
2021-09-30 20:00:00,0.0,13.954,50.2,2.01,0.2,0.00072,0.7937318538858091,0.07968617635623534
2021-09-30 20:30:00,0.0,13.497,49.0,1.51,0.2,0.00072,0.7890540489725052,0.07319418409713428
2021-09-30 21:00:00,0.0,12.534,52.6,2.52,0.2,0.00072,0.6885897335366576,0.07349889308690634
2021-09-30 21:30:00,0.0,12.171,48.9,1.01,0.2,0.00072,0.7248316435260207,0.05869977577146437
2021-09-30 22:00:00,0.0,11.977,46.5,1.01,0.2,0.00072,0.7492344100536161,0.060756656575328076
2021-09-30 22:30:00,0.0,11.589,46.0,1.01,0.2,0.00072,0.737101173136127,0.059931928529451416
2021-09-30 23:00:00,0.0,11.516,43.6,1.01,0.2,0.00072,0.7661510640765229,0.06232436541168899
2021-09-30 23:30:00,0.0,11.321,44.1,1.01,0.2,0.00072,0.7496123364075461,0.061060110812284865
2021-10-01 00:00:00,0.0,11.078,43.9,0.5,0.2,0.00072,0.7402595914227308,0.04280862642871351
2021-10-01 00:30:00,0.0,11.224,40.1,1.51,0.2,0.00072,0.7981006275716207,0.0750757728376568
2021-10-01 01:00:00,0.0,10.883,40.3,1.01,0.2,0.00072,0.7776162235711741,0.06352824756793005
2021-10-01 01:30:00,0.0,11.029,39.0,2.01,0.2,0.00072,0.8023005324946655,0.08189439180566417
2021-10-01 02:00:00,0.0,10.247,43.6,1.51,0.2,0.00072,0.704117806054065,0.06662403324898745
2021-10-01 02:30:00,0.0,9.015,50.3,1.01,0.2,0.00072,0.5711645094738813,0.047243487528859145
2021-10-01 03:00:00,0.0,9.238,45.4,0.5,0.2,0.00072,0.6369910855046188,0.03738214960112669
2021-10-01 03:30:00,0.0,9.336,42.4,1.01,0.2,0.00072,0.6764438148352175,0.05583296713987269
2021-10-01 04:00:00,0.0,8.965,42.2,0.5,0.2,0.00072,0.6620115910138613,0.03893215043065466
2021-10-01 04:30:00,0.0,9.015,40.1,0.5,0.2,0.00072,0.688385394718018,0.04046684872180412
2021-10-01 05:00:00,0.0,8.593,40.6,1.51,0.2,0.00072,0.6634229130251972,0.06338357740444149
2021-10-01 05:30:00,0.0,7.569,42.9,0.5,0.2,0.00072,0.5948005867504297,0.03535439386307926
2021-10-01 06:00:00,0.0,7.67,42.1,1.01,0.2,0.00072,0.6073102116523259,0.050665873520027334
2021-10-01 06:30:00,0.0,6.458,45.6,0.0,0.2,0.00072,0.525056619752374,2.541114567201921e-05
2021-10-01 07:00:00,0.0,4.714,51.9,1.01,0.2,0.00072,0.41127837052605515,0.03494220516500246
2021-10-01 07:30:00,0.0,3.827,55.5,1.01,0.2,0.00072,0.3575181043414669,0.03053568091525336
2021-10-01 08:00:00,0.0,3.932,56.3,1.51,0.2,0.00072,0.35369771914972403,0.034681794054917184
2021-10-01 08:30:00,0.0,3.985,56.0,0.0,0.2,0.00072,0.35745726901105895,2.2167424405618386e-05
2021-10-01 09:00:00,0.0,4.376,55.0,0.0,0.2,0.00072,0.3757664527121362,2.26589022265558e-05
2021-10-01 09:30:00,0.0,3.433,60.7,0.0,0.2,0.00072,0.3070788890078063,2.1487043506939326e-05
2021-10-01 10:00:00,0.0,6.914,47.5,0.0,0.2,0.00072,0.5228776978229939,2.6044719324839073e-05
2021-10-01 10:30:00,0.0,8.444,40.7,0.5,0.2,0.00072,0.6556469708081134,0.03871263350728545
2021-10-01 11:00:00,0.0,11.297,34.9,0.0,250.4,0.90144,0.8715951164991893,0.04914380407509773
2021-10-01 11:30:00,0.0,11.832,34.3,0.5,296.2,1.06632,0.9113259393743156,0.13566310835220322
2021-10-01 12:00:00,0.0,12.268,33.3,1.01,307.8,1.10808,0.9521711035911928,0.2084506128059
2021-10-01 12:30:00,0.0,12.292,31.9,1.01,328.3,1.18188,0.9736929506327109,0.21548472499119267
2021-10-01 13:00:00,0.0,12.727,30.0,1.51,411.0,1.4796,1.0298627790179518,0.2968199575183535
2021-10-01 13:30:00,0.0,13.137,29.7,1.51,0.2,0.00072,1.062406181669085,0.09876926234940861
2021-10-01 14:00:00,0.0,13.377,27.3,1.51,305.9,1.10124,1.116024697355248,0.2994075797348373
2021-10-01 14:30:00,0.0,14.098,25.9,1.01,342.3,1.23228,1.192120642087225,0.25545645841343234
2021-10-01 15:00:00,0.0,14.361,24.9,1.51,289.0,1.0404,1.2289680305864397,0.32146140089525727
2021-10-01 15:30:00,0.0,14.864,24.9,1.51,250.7,0.90252,1.2695443245744436,0.3234073757106112
2021-10-01 16:00:00,0.0,15.652,25.8,1.01,202.5,0.729,1.3194699876683895,0.24928655352385795
2021-10-01 16:30:00,0.0,15.008,25.8,1.01,140.3,0.50508,1.2660187728937364,0.2289755946018323
2021-10-01 17:00:00,0.0,14.625,26.0,1.51,80.4,0.28944000000000003,1.2318096801254166,0.28539877042193684
2021-10-01 17:30:00,0.0,12.751,28.3,1.01,0.2,0.00072,1.056534572819861,0.08521208456861572
2021-10-01 18:00:00,0.0,12.195,29.0,0.5,0.2,0.00072,1.0086973436530169,0.057790486607149014
2021-10-01 18:30:00,0.0,11.419,28.8,1.01,0.2,0.00072,0.9610048734336527,0.07822341704472671
2021-10-01 19:00:00,0.0,9.139,35.4,0.5,0.2,0.00072,0.748640137821331,0.043965189628552406
2021-10-01 19:30:00,0.0,7.92,39.6,0.5,0.2,0.00072,0.6444303922326826,0.03820221490122865
2021-10-01 20:00:00,0.0,6.839,42.8,1.01,0.2,0.00072,0.5667584170215958,0.04752984814709551
2021-10-01 20:30:00,0.0,5.565,47.2,1.01,0.2,0.00072,0.47906426139627667,0.040492129247235546
2021-10-01 21:00:00,0.0,5.179,48.3,0.5,0.2,0.00072,0.4566509613591064,0.02762223980961337
2021-10-01 21:30:00,0.0,4.818,49.0,0.5,0.2,0.00072,0.43925822374931345,0.02663835084889424
2021-10-01 22:00:00,0.0,4.168,52.3,0.5,0.2,0.00072,0.3925365863872214,0.023914358154243413
2021-10-01 22:30:00,0.0,4.089,52.5,0.5,0.2,0.00072,0.3887255711241073,0.02369523022404786
2021-10-01 23:00:00,0.0,3.564,55.0,0.5,0.2,0.00072,0.3548877118239902,0.021711738378774034
2021-10-01 23:30:00,0.0,2.93,57.4,0.0,0.2,0.00072,0.3212082599797426,2.0880683040757896e-05
2021-10-02 00:00:00,0.0,2.664,58.7,0.0,0.2,0.00072,0.3055726771877619,2.0565235285475636e-05
2021-10-02 00:30:00,0.0,2.983,57.4,0.0,0.2,0.00072,0.3224191918505442,2.0943965061442258e-05
2021-10-02 01:00:00,0.0,2.423,61.2,0.0,0.2,0.00072,0.28218874144292044,2.0282529430198737e-05
2021-10-02 01:30:00,0.0,2.423,61.3,0.5,0.2,0.00072,0.28146145087219127,0.017354810614034037
2021-10-02 02:00:00,0.0,2.155,64.1,0.5,0.2,0.00072,0.2561491344360062,0.015823149334129077
2021-10-02 02:30:00,0.0,3.142,61.6,0.0,0.2,0.00072,0.29392784370075853,2.1134670164203873e-05
2021-10-02 03:00:00,0.0,4.921,55.2,1.01,0.2,0.00072,0.3886454808577081,0.03297901253209731
2021-10-02 03:30:00,0.0,6.153,51.1,0.0,0.2,0.00072,0.46213476889744537,2.4993588956392986e-05
2021-10-02 04:00:00,0.0,4.766,55.4,0.0,0.2,0.00072,0.38274141436038506,2.315705943392293e-05
2021-10-02 04:30:00,0.0,4.454,56.0,0.0,0.2,0.00072,0.3694317793974886,2.2757898088535366e-05
2021-10-02 05:00:00,0.0,3.301,61.4,0.0,0.2,0.00072,0.2988054767110116,2.1326666625175544e-05
2021-10-02 05:30:00,0.0,3.274,60.1,0.0,0.2,0.00072,0.30827898931302483,2.129397227424847e-05
2021-10-02 06:00:00,0.0,3.274,57.7,0.0,0.2,0.00072,0.32682208641456006,2.129397227424847e-05
2021-10-02 06:30:00,0.0,8.195,35.9,1.01,0.2,0.00072,0.6968309663265069,0.057939603484822716
2021-10-02 07:00:00,0.0,9.706,28.3,1.51,0.2,0.00072,0.8632529377505146,0.08194043671052395
2021-10-02 07:30:00,0.0,8.817,30.6,1.01,0.2,0.00072,0.7869573659490138,0.06517158091412355
2021-10-02 08:00:00,0.0,8.742,30.7,1.51,0.2,0.00072,0.7818448816320687,0.07463188201270161
2021-10-02 08:30:00,0.0,9.879,26.4,2.01,0.2,0.00072,0.8964784788282945,0.09208711073174883
2021-10-02 09:00:00,0.0,10.1,25.7,2.52,0.2,0.00072,0.9185081331668572,0.09929717659269743
2021-10-02 09:30:00,0.0,10.296,25.2,2.01,0.2,0.00072,0.9368945312299387,0.09601910352550723
2021-10-02 10:00:00,0.0,10.492,25.6,1.51,4.737,0.0170532,0.9441651061304209,0.21736202236560073
2021-10-02 10:30:00,0.0,10.858,25.3,1.51,31.16,0.112176,0.9713799230300064,0.22667376125871247
2021-10-02 11:00:00,0.0,11.224,25.2,2.52,53.6,0.19296,0.9966264931946116,0.3324202037541294
2021-10-02 11:30:00,0.0,11.953,24.6,3.02,82.3,0.29628,1.0542601578375794,0.39362485330320546
2021-10-02 12:00:00,0.0,12.558,26.3,2.52,116.6,0.41975999999999997,1.0723436404254676,0.36207948140268825
2021-10-02 12:30:00,0.0,13.161,28.5,1.01,213.3,0.76788,1.0822368204324526,0.21378540530929724
2021-10-02 13:00:00,0.0,13.305,28.9,1.01,127.5,0.45899999999999996,1.08634838885072,0.1991364796845183
2021-10-02 13:30:00,0.0,13.281,31.1,1.51,89.2,0.32112,1.0510866699834165,0.2493604885734063
2021-10-02 14:00:00,0.0,13.401,32.5,1.01,76.22,0.27439199999999997,1.0378219793032604,0.18199412651859237
2021-10-02 14:30:00,0.0,13.546,34.1,1.01,58.53,0.210708,1.0228412617161644,0.17620774054334828
2021-10-02 15:00:00,0.0,13.425,35.9,1.51,76.22,0.27439199999999997,0.9870898523007379,0.2327082134822285
2021-10-02 15:30:00,0.0,13.161,37.0,1.51,56.29,0.202644,0.953579296325098,0.22239035971501114
2021-10-02 16:00:00,0.0,12.896,37.9,1.51,27.91,0.100476,0.9238069974299945,0.2115988429815245
2021-10-02 16:30:00,0.0,13.762,36.4,1.51,28.9,0.10404,1.0011157594079125,0.2273301892462984
2021-10-02 17:00:00,0.0,15.366,33.7,1.51,152.9,0.55044,1.1575631549468046,0.28076538079008917
2021-10-02 17:30:00,0.0,12.582,39.2,1.51,18.92,0.068112,0.8860418424471043,0.2022633054782639
2021-10-02 18:00:00,0.0,11.977,40.7,1.01,10.46,0.037656,0.830459822732326,0.13847788421018187
2021-10-02 18:30:00,0.0,11.443,41.8,1.51,0.2,0.00072,0.7867903431045592,0.07391415153629938
2021-10-02 19:00:00,0.0,11.273,42.1,1.51,0.2,0.00072,0.7739646271480346,0.07278414303323072
2021-10-02 19:30:00,0.0,10.761,43.3,1.51,0.2,0.00072,0.7325665003530331,0.06910373617786454
2021-10-02 20:00:00,0.0,10.59,43.3,1.01,0.2,0.00072,0.7242652523049876,0.059286827654678353
2021-10-02 20:30:00,0.0,10.883,40.9,1.51,0.2,0.00072,0.7698009851433231,0.07256259312257404
2021-10-02 21:00:00,0.0,10.761,39.8,2.01,0.2,0.00072,0.777786654695813,0.0795102507895682
2021-10-02 21:30:00,0.0,10.687,39.4,2.01,0.2,0.00072,0.7791043158055653,0.07967747922056104
2021-10-02 22:00:00,0.0,10.614,37.9,1.51,0.2,0.00072,0.7945134549392746,0.07501223918980407
2021-10-02 22:30:00,0.0,10.614,36.5,1.01,0.2,0.00072,0.8124251914435417,0.06649120423231768
2021-10-02 23:00:00,0.0,10.59,36.7,1.51,0.2,0.00072,0.8085712605098011,0.07635022836893332
2021-10-02 23:30:00,0.0,10.614,36.7,1.01,0.2,0.00072,0.8098663719429321,0.06628182315317178
2021-10-03 00:00:00,0.0,10.198,37.7,0.5,0.2,0.00072,0.7752304509581223,0.04514864859026266
2021-10-03 00:30:00,0.0,10.565,37.0,0.5,0.2,0.00072,0.8033984156122383,0.04665134025889722
2021-10-03 01:00:00,0.0,10.198,38.0,0.5,0.2,0.00072,0.7714973990273448,0.0449313250879094
2021-10-03 01:30:00,0.0,10.638,38.1,0.5,0.2,0.00072,0.7932228857806354,0.04603367699134428
2021-10-03 02:00:00,0.0,10.614,38.7,1.01,0.2,0.00072,0.7842781769368363,0.06418801236171294
2021-10-03 02:30:00,0.0,10.296,39.4,1.01,0.2,0.00072,0.7590348742317419,0.06225417151259925
2021-10-03 03:00:00,0.0,10.467,39.3,0.5,0.2,0.00072,0.769022345277102,0.04469110804588471
2021-10-03 03:30:00,0.0,10.124,40.8,1.01,0.2,0.00072,0.7330164488813764,0.06018921843217944
2021-10-03 04:00:00,0.0,10.443,40.6,1.01,0.2,0.00072,0.7513474603613961,0.06156358027319473
2021-10-03 04:30:00,0.0,11.005,40.0,1.51,0.2,0.00072,0.7878902966282436,0.07421315479583787
2021-10-03 05:00:00,0.0,10.761,40.2,1.51,0.2,0.00072,0.772618637056638,0.07288135386077915
2021-10-03 05:30:00,0.0,11.224,39.1,2.52,0.2,0.00072,0.8114245111704792,0.08721035086538705
2021-10-03 06:00:00,0.0,11.273,39.0,1.51,0.2,0.00072,0.8154031477725409,0.07668050388738216
2021-10-03 06:30:00,0.0,11.102,39.7,2.01,0.2,0.00072,0.7969495520593634,0.08131530119635992
2021-10-03 07:00:00,0.0,11.224,39.5,1.51,0.2,0.00072,0.8060949577309359,0.07582768225211298
2021-10-03 07:30:00,0.0,11.151,40.0,1.51,0.2,0.00072,0.7955690414093188,0.07487058187147405
2021-10-03 08:00:00,0.0,11.2,39.9,2.01,0.2,0.00072,0.7994911206477147,0.08153019159292037
2021-10-03 08:30:00,0.0,11.321,40.2,1.51,0.2,0.00072,0.8019108715057471,0.0753900135174477
2021-10-03 09:00:00,0.0,11.516,39.2,2.01,0.2,0.00072,0.8259217144654714,0.08407701795677465
2021-10-03 09:30:00,0.0,11.467,38.7,1.51,0.2,0.00072,0.830016674687539,0.07796311048304283
2021-10-03 10:00:00,0.0,11.613,38.2,2.01,0.2,0.00072,0.8449116815670468,0.08596331953643592
2021-10-03 10:30:00,0.0,12.025,36.9,2.52,0.2,0.00072,0.8864778008926361,0.09487523474288483
2021-10-03 11:00:00,0.0,12.606,35.2,2.01,254.0,0.9144,0.9458225981908908,0.2992337903668949
2021-10-03 11:30:00,0.0,12.316,35.9,2.52,0.2,0.00072,0.9179490187693656,0.09809161286032105
2021-10-03 12:00:00,0.0,13.449,34.0,2.52,283.5,1.0206,1.0179396466663113,0.3663540816165939
2021-10-03 12:30:00,0.0,13.738,33.8,3.02,372.0,1.3392,1.040416973215933,0.4228757409779082
2021-10-03 13:00:00,0.0,13.425,32.6,3.02,89.6,0.32255999999999996,1.0379072705939114,0.3846397161917276
2021-10-03 13:30:00,0.0,15.031,30.7,2.01,295.2,1.0627199999999999,1.1841656514256578,0.3692576098092894
2021-10-03 14:00:00,0.0,15.127,30.6,2.01,334.9,1.2056399999999998,1.193221835371457,0.37824451601305703
2021-10-03 14:30:00,0.0,15.27,29.2,2.01,312.0,1.1232,1.2285334922823596,0.3838587921779045
2021-10-03 15:00:00,0.0,16.177,28.1,2.01,258.5,0.9306,1.3222018836365241,0.3988207626348401
2021-10-03 15:30:00,0.0,16.558,26.9,2.52,232.3,0.83628,1.3772873015799136,0.4667106548876855
2021-10-03 16:00:00,0.0,17.034,26.7,2.01,169.7,0.6109199999999999,1.4234188702713797,0.4081398391471309
2021-10-03 16:30:00,0.0,17.011,27.0,2.01,149.0,0.5364,1.4155287940309786,0.402323349586204
2021-10-03 17:00:00,0.0,16.773,26.7,2.01,79.62,0.286632,1.4000514397720727,0.38631190613348515
2021-10-03 17:30:00,0.0,14.96,29.1,2.01,0.2,0.00072,1.2059803090979229,0.12035708670246231
2021-10-03 18:00:00,0.0,14.601,29.9,1.01,0.2,0.00072,1.1650828334422367,0.09273439838226322
2021-10-03 18:30:00,0.0,14.05,30.5,1.51,0.2,0.00072,1.1146404775676368,0.10303104265620937
2021-10-03 19:00:00,0.0,13.762,31.1,1.51,0.2,0.00072,1.0845420726919053,0.10043216581765373
2021-10-03 19:30:00,0.0,13.57,32.0,1.01,0.2,0.00072,1.0570864803886069,0.0847658254879322
2021-10-03 20:00:00,0.0,11.078,37.0,1.01,0.2,0.00072,0.8313075625602859,0.0678246035121179
2021-10-03 20:30:00,0.0,9.361,42.4,0.5,0.2,0.00072,0.6775839874660765,0.0397252036408702
2021-10-03 21:00:00,0.0,8.941,43.7,0.5,0.2,0.00072,0.6437863210024841,0.03786782185226441
2021-10-03 21:30:00,0.0,7.895,47.3,0.5,0.2,0.00072,0.5613188992572227,0.033283610550171
2021-10-03 22:00:00,0.0,8.369,46.5,0.5,0.2,0.00072,0.5885157341378475,0.03477040736019719
2021-10-03 22:30:00,0.0,8.145,48.3,1.01,0.2,0.00072,0.560122563233704,0.04658966940174946
2021-10-03 23:00:00,0.0,7.92,49.2,0.5,0.2,0.00072,0.5420043696261636,0.032132834837029556
2021-10-03 23:30:00,0.0,7.97,49.1,1.01,0.2,0.00072,0.5449246538881707,0.04537623616409105
2021-10-04 00:00:00,0.0,6.535,59.7,0.0,0.2,0.00072,0.39103715451683535,2.5517348206729587e-05
2021-10-04 00:30:00,0.0,5.719,64.6,0.0,0.2,0.00072,0.3246437816180467,2.4407976960880987e-05
2021-10-04 01:00:00,0.0,4.895,68.9,0.0,0.2,0.00072,0.26930671978295484,2.3323586791183698e-05
2021-10-04 01:30:00,0.0,4.063,69.0,0.0,0.2,0.00072,0.25323104094977344,2.2264834702587182e-05
2021-10-04 02:00:00,0.0,3.38,70.8,0.0,0.2,0.00072,0.2273066732758048,2.142254239945041e-05
2021-10-04 02:30:00,0.0,2.877,72.1,0.0,0.2,0.00072,0.2095783454486041,2.081754396936355e-05
2021-10-04 03:00:00,0.0,2.61,73.8,0.0,0.2,0.00072,0.19310623999766954,2.0501635159916726e-05
2021-10-04 03:30:00,0.0,2.182,75.0,0.0,0.2,0.00072,0.178721354670712,2.0002751953599464e-05
2021-10-04 04:00:00,0.0,1.859,76.6,0.0,0.2,0.00072,0.16346131454097376,1.963234950156774e-05
2021-10-04 04:30:00,0.0,1.615,76.6,0.0,0.2,0.00072,0.160625550402352,1.9355992488328196e-05
2021-10-04 05:00:00,0.0,1.289,77.5,0.0,0.2,0.00072,0.15086984796783778,1.899136979603452e-05
2021-10-04 05:30:00,0.0,1.017,77.3,0.0,0.2,0.00072,0.14925596935049665,1.869115537551585e-05
2021-10-04 06:00:00,0.0,0.356,79.3,0.0,0.2,0.00072,0.12974914290568154,1.797666136800657e-05
2021-10-04 06:30:00,0.0,0.163,79.8,0.0,0.2,0.00072,0.12485293345156692,1.7772036934789803e-05
2021-10-04 07:00:00,0.0,-0.032,80.1,0.0,0.2,0.00072,0.1212664194243369,1.7567111425925666e-05
2021-10-04 07:30:00,0.0,-0.479,81.4,0.0,0.2,0.00072,0.10970887207449907,1.7104215521809615e-05
2021-10-04 08:00:00,0.0,-0.451,82.0,0.0,0.2,0.00072,0.1063872974372685,1.713293228490567e-05
2021-10-04 08:30:00,0.0,-0.535,82.8,0.0,0.2,0.00072,0.10103682513412841,1.7046893396410022e-05
2021-10-04 09:00:00,0.0,-0.283,82.6,0.0,0.2,0.00072,0.10411011005221223,1.730601424113289e-05
2021-10-04 09:30:00,0.0,0.412,81.4,0.0,0.2,0.00072,0.11706076452842899,1.8036370703609006e-05
2021-10-04 10:00:00,0.0,0.384,82.6,0.0,0.2,0.00072,0.10928627774677196,1.800649708778187e-05
2021-10-04 10:30:00,0.0,3.221,75.5,0.0,0.2,0.00072,0.18858488720285216,2.122990299606362e-05
2021-10-04 11:00:00,0.0,5.949,67.7,0.5,220.0,0.7919999999999999,0.3009755438183478,0.0579999781002894
2021-10-04 11:30:00,0.0,8.792,58.9,0.5,290.3,1.04508,0.465263426677322,0.0882501537065197
2021-10-04 12:00:00,0.0,10.541,53.3,0.5,294.4,1.05984,0.594582279882966,0.10425907645055323
2021-10-04 12:30:00,0.0,11.637,49.0,0.5,299.2,1.0771199999999999,0.6983648616130709,0.11670885049551621
2021-10-04 13:00:00,0.0,13.93,43.0,0.5,335.4,1.2074399999999998,0.907073783121129,0.14721462154310685
2021-10-04 13:30:00,0.0,15.342,38.9,0.0,334.0,1.2024,1.0651314581578277,0.07974630159486755
2021-10-04 14:00:00,0.0,15.843,36.8,0.0,295.4,1.06344,1.1376838134931009,0.07219423180693713
2021-10-04 14:30:00,0.0,17.011,35.3,0.5,295.4,1.06344,1.2545851092301963,0.17494897857243052
2021-10-04 15:00:00,0.0,18.105,32.3,0.5,206.3,0.74268,1.4065725505092086,0.16775396580763266
2021-10-04 15:30:00,0.0,19.365,26.8,1.01,143.2,0.51552,1.6454861089091677,0.28304494730113816
2021-10-04 16:00:00,0.0,20.269,17.1,1.51,142.2,0.5119199999999999,1.9709496972517164,0.43976842130949534
2021-10-04 16:30:00,0.0,18.747,17.6,1.01,13.43,0.048347999999999995,1.782269574544437,0.27482171622060364
2021-10-04 17:00:00,0.0,19.698,18.4,1.01,59.21,0.21315599999999998,1.8726576273584714,0.2964193069826976
2021-10-04 17:30:00,0.0,14.505,27.7,1.01,0.2,0.00072,1.194217330284488,0.09511924180082679
2021-10-04 18:00:00,0.0,11.637,36.1,1.01,0.2,0.00072,0.8750100913152006,0.07111916672564983
2021-10-04 18:30:00,0.0,10.883,37.4,1.01,0.2,0.00072,0.8153898759724539,0.06661358259789399
2021-10-04 19:00:00,0.0,10.736,36.3,1.01,0.2,0.00072,0.8216375085341098,0.06719013835328082
2021-10-04 19:30:00,0.0,10.149,38.1,1.51,0.2,0.00072,0.7677315983045925,0.07268450396268834
2021-10-04 20:00:00,0.0,9.977,39.2,1.51,0.2,0.00072,0.7454513618072882,0.07064715870626832
2021-10-04 20:30:00,0.0,9.41,41.7,0.5,0.2,0.00072,0.6880853760272111,0.04032518364465874
2021-10-04 21:00:00,0.0,7.945,47.3,0.0,0.2,0.00072,0.5632349108563663,2.7518499793196832e-05
2021-10-04 21:30:00,0.0,7.82,49.4,0.0,0.2,0.00072,0.5362021897385403,2.7336753840218357e-05
2021-10-04 22:00:00,0.0,6.99,52.7,0.0,0.2,0.00072,0.47355373904648185,2.615140070619018e-05
2021-10-04 22:30:00,0.0,8.07,54.5,0.5,0.2,0.00072,0.49044178071584216,0.02904453460203509
2021-10-04 23:00:00,0.0,5.821,59.3,0.5,0.2,0.00072,0.37589874612268787,0.02263632077306707
2021-10-04 23:30:00,0.0,5.282,61.3,0.5,0.2,0.00072,0.34428760114637047,0.020813658553705004
2021-10-05 00:00:00,0.0,5.257,61.9,0.5,0.2,0.00072,0.3383601307203583,0.02045917015826259
2021-10-05 00:30:00,0.0,5.179,62.7,0.5,0.2,0.00072,0.32945997792446163,0.019932358340023888
