Label,"Probe1 (9 in right)","Probe2 (3 in up) ","Probe3 (7 in down)","resistance","counter","Power"
Units,"m3.m-3","m3.m-3","m3.m-3","ohm","events","V"
9/15/2021 10:00:00 AM,0.043,0.031,0.048,#+INF,0,7.8
9/15/2021 11:00:00 AM,0.043,0.031,0.048,#+INF,0,7.8
9/15/2021 12:00:00 PM,0.043,0.029,0.048,#+INF,0,7.8
9/15/2021 1:00:00 PM,0.043,0.030,0.048,#+INF,0,7.9
9/15/2021 2:00:00 PM,0.043,0.030,0.048,#+INF,0,7.9
9/15/2021 3:00:00 PM,0.043,0.030,0.047,#+INF,0,7.9
9/15/2021 4:00:00 PM,0.043,0.030,0.047,#+INF,0,7.9
9/15/2021 5:00:00 PM,0.043,0.029,0.047,#+INF,0,7.9
9/15/2021 6:00:00 PM,0.043,0.029,0.048,#+INF,0,7.9
9/15/2021 7:00:00 PM,0.043,0.029,0.048,#+INF,0,7.9
9/15/2021 8:00:00 PM,0.043,0.029,0.048,#+INF,0,7.9
9/15/2021 9:00:00 PM,0.043,0.029,0.048,#+INF,0,7.8
9/15/2021 10:00:00 PM,0.043,0.029,0.048,#+INF,0,7.8
9/15/2021 11:00:00 PM,0.043,0.029,0.048,#+INF,0,7.8
9/16/2021 12:00:00 AM,0.043,0.029,0.048,#+INF,0,7.8
9/16/2021 1:00:00 AM,0.043,0.029,0.048,#+INF,0,7.8
9/16/2021 2:00:00 AM,0.043,0.030,0.048,#+INF,0,7.8
9/16/2021 3:00:00 AM,0.043,0.030,0.048,#+INF,0,7.9
9/16/2021 4:00:00 AM,0.043,0.030,0.048,#+INF,0,7.9
9/16/2021 5:00:00 AM,0.043,0.030,0.048,#+INF,0,7.8
9/16/2021 6:00:00 AM,0.043,0.030,0.048,#+INF,0,7.8
9/16/2021 7:00:00 AM,0.043,0.030,0.048,#+INF,0,7.8
9/16/2021 8:00:00 AM,0.043,0.030,0.048,#+INF,0,7.8
9/16/2021 9:00:00 AM,0.042,0.030,0.047,#+INF,0,7.8
9/16/2021 10:00:00 AM,0.042,0.031,0.047,#+INF,0,7.9
9/16/2021 11:00:00 AM,0.042,0.031,0.047,#+INF,0,7.9
9/16/2021 12:00:00 PM,0.042,0.031,0.047,#+INF,0,7.9
9/16/2021 1:00:00 PM,0.042,0.031,0.047,#+INF,0,7.9
9/16/2021 2:00:00 PM,0.042,0.031,0.047,#+INF,0,7.9
9/16/2021 3:00:00 PM,0.042,0.031,0.047,#+INF,0,7.9
9/16/2021 4:00:00 PM,0.042,0.031,0.047,#+INF,0,7.9
9/16/2021 5:00:00 PM,0.042,0.030,0.047,#+INF,0,7.9
9/16/2021 6:00:00 PM,0.042,0.030,0.047,#+INF,0,7.9
9/16/2021 7:00:00 PM,0.042,0.030,0.047,#+INF,0,7.9
9/16/2021 8:00:00 PM,0.042,0.030,0.047,#+INF,0,7.9
9/16/2021 9:00:00 PM,0.042,0.029,0.047,#+INF,0,7.9
9/16/2021 10:00:00 PM,0.042,0.029,0.047,#+INF,0,7.9
9/16/2021 11:00:00 PM,0.042,0.029,0.047,#+INF,0,7.8
9/17/2021 12:00:00 AM,0.042,0.029,0.047,#+INF,0,7.9
9/17/2021 1:00:00 AM,0.042,0.030,0.047,#+INF,0,7.9
9/17/2021 2:00:00 AM,0.042,0.030,0.047,#+INF,0,7.9
9/17/2021 3:00:00 AM,0.042,0.030,0.047,#+INF,0,7.9
9/17/2021 4:00:00 AM,0.042,0.030,0.047,#+INF,0,7.9
9/17/2021 5:00:00 AM,0.042,0.030,0.047,#+INF,0,7.9
9/17/2021 6:00:00 AM,0.042,0.030,0.047,#+INF,0,7.9
9/17/2021 7:00:00 AM,0.042,0.030,0.047,#+INF,0,7.9
9/17/2021 8:00:00 AM,0.042,0.030,0.047,#+INF,0,7.9
9/17/2021 9:00:00 AM,0.042,0.030,0.047,#+INF,0,7.9
9/17/2021 10:00:00 AM,0.042,0.030,0.047,#+INF,0,7.9
9/17/2021 11:00:00 AM,0.042,0.030,0.047,#+INF,0,7.9
9/17/2021 12:00:00 PM,0.042,0.031,0.047,#+INF,0,7.9
9/17/2021 1:00:00 PM,0.042,0.030,0.047,#+INF,0,7.9
9/17/2021 2:00:00 PM,0.042,0.030,0.047,#+INF,0,7.9
9/17/2021 3:00:00 PM,0.042,0.030,0.047,#+INF,0,7.9
9/17/2021 4:00:00 PM,0.042,0.030,0.047,#+INF,0,7.9
