TOA5,CR1000,CR1000,70315
TIMESTAMP,RECORD,NR_Wm2,NR_Wm2_Avg
TS,RN,W/meter^2,W/meter^2
,,Smp,Avg
2021-08-07 22:00,8951,-56.03,-56.03
2021-08-07 22:30,8952,-46.58,-46.58
2021-08-07 23:00,8953,-44.83,-44.83
2021-08-07 23:30,8954,-44.59,-44.59
2021-08-08 0:00,8955,-40.1,-40.1
2021-08-08 0:30,8956,-38.61,-38.61
2021-08-08 1:00,8957,-34.13,-34.13
2021-08-08 1:30,8958,-35.63,-35.63
2021-08-08 2:00,8959,-33.39,-33.39
2021-08-08 2:30,8960,-49.08,-49.08
2021-08-08 3:00,8961,-71.51,-71.51
2021-08-08 3:30,8962,-42.86,-42.86
2021-08-08 4:00,8963,-41.12,-41.12
2021-08-08 4:30,8964,-39.88,-39.88
2021-08-08 5:00,8965,-35.89,-35.89
2021-08-08 5:30,8966,-36.39,-36.39
2021-08-08 6:00,8967,-30.66,-30.66
2021-08-08 6:30,8968,-30.16,-30.16
2021-08-08 7:00,8969,-22.68,-22.68
2021-08-08 7:30,8970,-16.95,-16.95
2021-08-08 8:00,8971,-11.71,-11.71
2021-08-08 8:30,8972,-14.7,-14.7
2021-08-08 9:00,8973,-0.498,-0.498
2021-08-08 9:30,8974,49.1,49.1
2021-08-08 10:00,8975,28.16,28.16
2021-08-08 10:30,8976,20.68,20.68
2021-08-08 11:00,8977,20.68,20.68
2021-08-08 11:30,8978,26.41,26.41
2021-08-08 12:00,8979,39.12,39.12
2021-08-08 12:30,8980,42.61,42.61
2021-08-08 13:00,8981,42.11,42.11
2021-08-08 13:30,8982,17.69,17.69
2021-08-08 14:00,8983,3.737,3.737
2021-08-08 14:30,8984,-26.16,-26.16
2021-08-08 15:00,8985,-5.232,-5.232
2021-08-08 15:30,8986,-9.72,-9.72
2021-08-08 16:00,8987,-12.71,-12.71
2021-08-08 16:30,8988,-13.7,-13.7
2021-08-08 17:00,8989,7.475,7.475
2021-08-08 17:30,8990,-15.2,-15.2
2021-08-08 18:00,8991,-5.232,-5.232
2021-08-08 18:30,8992,-31.14,-31.14
2021-08-08 19:00,8993,-22.42,-22.42
2021-08-08 19:30,8994,-17.19,-17.19
2021-08-08 20:00,8995,-22.67,-22.67
2021-08-08 20:30,8996,-58.3,-58.3
2021-08-08 21:00,8997,-70.28,-70.28
2021-08-08 21:30,8998,-35.39,-35.39
2021-08-08 22:00,8999,-36.39,-36.39
2021-08-08 22:30,9000,-39.38,-39.38
2021-08-08 23:00,9001,-35.89,-35.89
2021-08-08 23:30,9002,-38.39,-38.39
2021-08-09 0:00,9003,-36.89,-36.89
2021-08-09 0:30,9004,-65.81,-65.81
2021-08-09 1:00,9005,-56.84,-56.84
2021-08-09 1:30,9006,-28.92,-28.92
2021-08-09 2:00,9007,-31.41,-31.41
2021-08-09 2:30,9008,-54.35,-54.35
2021-08-09 3:00,9009,-38.89,-38.89
2021-08-09 3:30,9010,-43.88,-43.88
2021-08-09 4:00,9011,-42.88,-42.88
2021-08-09 4:30,9012,-45.38,-45.38
2021-08-09 5:00,9013,-46.87,-46.87
2021-08-09 5:30,9014,-45.88,-45.88
2021-08-09 6:00,9015,-46.87,-46.87
2021-08-09 6:30,9016,-42.38,-42.38
2021-08-09 7:00,9017,-27.92,-27.92
2021-08-09 7:30,9018,-2.742,-2.742
2021-08-09 8:00,9019,11.47,11.47
2021-08-09 8:30,9020,-16.95,-16.95
2021-08-09 9:00,9021,34.89,34.89
2021-08-09 9:30,9022,46.86,46.86
2021-08-09 10:00,9023,-31.4,-31.4
2021-08-09 10:30,9024,417.2,417.2
2021-08-09 11:00,9025,451.6,451.6
2021-08-09 11:30,9026,473.6,473.6
2021-08-09 12:00,9027,505.2,505.2
2021-08-09 12:30,9028,521.5,521.5
2021-08-09 13:00,9029,655.1,655.1
2021-08-09 13:30,9030,737,737
2021-08-09 14:00,9031,629.6,629.6
2021-08-09 14:30,9032,181,181
2021-08-09 15:00,9033,515.1,515.1
2021-08-09 15:30,9034,515,515
2021-08-09 16:00,9035,472.4,472.4
2021-08-09 16:30,9036,400.2,400.2
2021-08-09 17:00,9037,341.5,341.5
2021-08-09 17:30,9038,307.3,307.3
2021-08-09 18:00,9039,243.2,243.2
2021-08-09 18:30,9040,152,152
2021-08-09 19:00,9041,128.4,128.4
2021-08-09 19:30,9042,3.732,3.732
2021-08-09 20:00,9043,39.32,39.32
2021-08-09 20:30,9044,-64.22,-64.22
2021-08-09 21:00,9045,-65.72,-65.72
2021-08-09 21:30,9046,-56.52,-56.52
2021-08-09 22:00,9047,-61.26,-61.26
2021-08-09 22:30,9048,-33.12,-33.12
2021-08-09 23:00,9049,-45.07,-45.07
2021-08-09 23:30,9050,-54.03,-54.03
2021-08-10 0:00,9051,-41.84,-41.84
2021-08-10 0:30,9052,-34.37,-34.37
2021-08-10 1:00,9053,-43.09,-43.09
2021-08-10 1:30,9054,-34.62,-34.62
2021-08-10 2:00,9055,-37.61,-37.61
2021-08-10 2:30,9056,-36.12,-36.12
2021-08-10 3:00,9057,-39.85,-39.85
2021-08-10 3:30,9058,-33.62,-33.62
2021-08-10 4:00,9059,-33.87,-33.87
2021-08-10 4:30,9060,-30.38,-30.38
2021-08-10 5:00,9061,-25.41,-25.41
2021-08-10 5:30,9062,-25.9,-25.9
2021-08-10 6:00,9063,-32.38,-32.38
2021-08-10 6:30,9064,-34.12,-34.12
2021-08-10 7:00,9065,-15.94,-15.94
2021-08-10 7:30,9066,-11.71,-11.71
2021-08-10 8:00,9067,-3.238,-3.238
2021-08-10 8:30,9068,-9.46,-9.46
2021-08-10 9:00,9069,-10.21,-10.21
2021-08-10 9:30,9070,2.989,2.989
2021-08-10 10:00,9071,6.476,6.476
2021-08-10 10:30,9072,24.16,24.16
2021-08-10 11:00,9073,23.91,23.91
2021-08-10 11:30,9074,61.52,61.52
2021-08-10 12:00,9075,132.5,132.5
2021-08-10 12:30,9076,133,133
2021-08-10 13:00,9077,641.1,641.1
2021-08-10 13:30,9078,206,206
2021-08-10 14:00,9079,313.9,313.9
2021-08-10 14:30,9080,330.5,330.5
2021-08-10 15:00,9081,686.5,686.5
2021-08-10 15:30,9082,526.2,526.2
2021-08-10 16:00,9083,92.5,92.5
2021-08-10 16:30,9084,316.6,316.6
2021-08-10 17:00,9085,59.69,59.69
2021-08-10 17:30,9086,239.3,239.3
2021-08-10 18:00,9087,381.3,381.3
2021-08-10 18:30,9088,53.22,53.22
2021-08-10 19:00,9089,184.4,184.4
2021-08-10 19:30,9090,-45.54,-45.54
2021-08-10 20:00,9091,-27.13,-27.13
2021-08-10 20:30,9092,-56.01,-56.01
2021-08-10 21:00,9093,-62.48,-62.48
2021-08-10 21:30,9094,-52.54,-52.54
2021-08-10 22:00,9095,-50.55,-50.55
2021-08-10 22:30,9096,-61.01,-61.01
2021-08-10 23:00,9097,-65.74,-65.74
2021-08-10 23:30,9098,-59.76,-59.76
2021-08-11 0:00,9099,-67.48,-67.48
2021-08-11 0:30,9100,-69.72,-69.72
2021-08-11 1:00,9101,-67.98,-67.98
2021-08-11 1:30,9102,-65.24,-65.24
2021-08-11 2:00,9103,-65.49,-65.49
2021-08-11 2:30,9104,-63.01,-63.01
2021-08-11 3:00,9105,-57.03,-57.03
2021-08-11 3:30,9106,-38.35,-38.35
2021-08-11 4:00,9107,-28.64,-28.64
2021-08-11 4:30,9108,-36.85,-36.85
2021-08-11 5:00,9109,-39.84,-39.84
2021-08-11 5:30,9110,-42.09,-42.09
2021-08-11 6:00,9111,-40.35,-40.35
2021-08-11 6:30,9112,-53.05,-53.05
2021-08-11 7:00,9113,-45.08,-45.08
2021-08-11 7:30,9114,-19.68,-19.68
2021-08-11 8:00,9115,-1.743,-1.743
2021-08-11 8:30,9116,19.17,19.17
2021-08-11 9:00,9117,14.69,14.69
2021-08-11 9:30,9118,9.71,9.71
2021-08-11 10:00,9119,46.32,46.32
2021-08-11 10:30,9120,62.5,62.5
2021-08-11 11:00,9121,418.7,418.7
2021-08-11 11:30,9122,409.1,409.1
2021-08-11 12:00,9123,442.4,442.4
2021-08-11 12:30,9124,414.3,414.3
2021-08-11 13:00,9125,504.6,504.6
2021-08-11 13:30,9126,481.4,481.4
2021-08-11 14:00,9127,420.1,420.1
2021-08-11 14:30,9128,428,428
2021-08-11 15:00,9129,384.5,384.5
2021-08-11 15:30,9130,338.8,338.8
2021-08-11 16:00,9131,321.4,321.4
2021-08-11 16:30,9132,289.5,289.5
2021-08-11 17:00,9133,253.3,253.3
2021-08-11 17:30,9134,167.8,167.8
2021-08-11 18:00,9135,136,136
2021-08-11 18:30,9136,105.9,105.9
2021-08-11 19:00,9137,62.43,62.43
2021-08-11 19:30,9138,6.717,6.717
2021-08-11 20:00,9139,-2.986,-2.986
2021-08-11 20:30,9140,-68.93,-68.93
2021-08-11 21:00,9141,-53.27,-53.27
2021-08-11 21:30,9142,-76.93,-76.93
2021-08-11 22:00,9143,-59.02,-59.02
2021-08-11 22:30,9144,-41.34,-41.34
2021-08-11 23:00,9145,-42.08,-42.08
2021-08-11 23:30,9146,-39.11,-39.11
2021-08-12 0:00,9147,-39.6,-39.6
2021-08-12 0:30,9148,-39.11,-39.11
2021-08-12 1:00,9149,-36.62,-36.62
2021-08-12 1:30,9150,-38.11,-38.11
2021-08-12 2:00,9151,-36.12,-36.12
2021-08-12 2:30,9152,-34.13,-34.13
2021-08-12 3:00,9153,-37.12,-37.12
2021-08-12 3:30,9154,-37.13,-37.13
2021-08-12 4:00,9155,-39.62,-39.62
2021-08-12 4:30,9156,-40.61,-40.61
2021-08-12 5:00,9157,-42.11,-42.11
2021-08-12 5:30,9158,-62.04,-62.04
2021-08-12 6:00,9159,-55.56,-55.56
2021-08-12 6:30,9160,-57.07,-57.07
2021-08-12 7:00,9161,-61.06,-61.06
2021-08-12 7:30,9162,-57.07,-57.07
2021-08-12 8:00,9163,-52.09,-52.09
2021-08-12 8:30,9164,-49.1,-49.1
2021-08-12 9:00,9165,-46.11,-46.11
2021-08-12 9:30,9166,-39.38,-39.38
2021-08-12 10:00,9167,-47.1,-47.1
2021-08-12 10:30,9168,419,419
2021-08-12 11:00,9169,439.9,439.9
2021-08-12 11:30,9170,482.2,482.2
2021-08-12 12:00,9171,451.1,451.1
2021-08-12 12:30,9172,467.1,467.1
2021-08-12 13:00,9173,517,517
2021-08-12 13:30,9174,567.6,567.6
2021-08-12 14:00,9175,443.8,443.8
2021-08-12 14:30,9176,473.5,473.5
2021-08-12 15:00,9177,414.4,414.4
2021-08-12 15:30,9178,410.4,410.4
2021-08-12 16:00,9179,350.2,350.2
2021-08-12 16:30,9180,323.4,323.4
2021-08-12 17:00,9181,256.9,256.9
2021-08-12 17:30,9182,197.3,197.3
2021-08-12 18:00,9183,122.3,122.3
2021-08-12 18:30,9184,73.82,73.82
2021-08-12 19:00,9185,59.91,59.91
2021-08-12 19:30,9186,4.724,4.724
2021-08-12 20:00,9187,-40.54,-40.54
2021-08-12 20:30,9188,-78.12,-78.12
2021-08-12 21:00,9189,-86.1,-86.1
2021-08-12 21:30,9190,-87.6,-87.6
2021-08-12 22:00,9191,-86.6,-86.6
2021-08-12 22:30,9192,-84.7,-84.7
2021-08-12 23:00,9193,-81.7,-81.7
2021-08-12 23:30,9194,-78.44,-78.44
2021-08-13 0:00,9195,-74.97,-74.97
2021-08-13 0:30,9196,-72.48,-72.48
2021-08-13 1:00,9197,-72.49,-72.49
2021-08-13 1:30,9198,-72.75,-72.75
2021-08-13 2:00,9199,-71.76,-71.76
2021-08-13 2:30,9200,-72.51,-72.51
2021-08-13 3:00,9201,-70.77,-70.77
2021-08-13 3:30,9202,-71.27,-71.27
2021-08-13 4:00,9203,-69.53,-69.53
2021-08-13 4:30,9204,-68.04,-68.04
2021-08-13 5:00,9205,-67.54,-67.54
2021-08-13 5:30,9206,-67.04,-67.04
2021-08-13 6:00,9207,-66.3,-66.3
2021-08-13 6:30,9208,-65.3,-65.3
2021-08-13 7:00,9209,-59.32,-59.32
2021-08-13 7:30,9210,-53.59,-53.59
2021-08-13 8:00,9211,-48.6,-48.6
2021-08-13 8:30,9212,-45.11,-45.11
2021-08-13 9:00,9213,-41.12,-41.12
2021-08-13 9:30,9214,-34.14,-34.14
2021-08-13 10:00,9215,-37.88,-37.88
2021-08-13 10:30,9216,396.5,396.5
2021-08-13 11:00,9217,416.9,416.9
2021-08-13 11:30,9218,457,457
2021-08-13 12:00,9219,471.9,471.9
2021-08-13 12:30,9220,505.6,505.6
2021-08-13 13:00,9221,457.5,457.5
2021-08-13 13:30,9222,517.8,517.8
2021-08-13 14:00,9223,513.7,513.7
2021-08-13 14:30,9224,446.9,446.9
2021-08-13 15:00,9225,444.6,444.6
2021-08-13 15:30,9226,438.7,438.7
2021-08-13 16:00,9227,324.9,324.9
2021-08-13 16:30,9228,349.7,349.7
2021-08-13 17:00,9229,267.5,267.5
2021-08-13 17:30,9230,240,240
2021-08-13 18:00,9231,199.8,199.8
2021-08-13 18:30,9232,144.4,144.4
2021-08-13 19:00,9233,85,85
2021-08-13 19:30,9234,41.51,41.51
2021-08-13 20:00,9235,-69.37,-69.37
2021-08-13 20:30,9236,-96.2,-96.2
2021-08-13 21:00,9237,-91.8,-91.8
2021-08-13 21:30,9238,-92.3,-92.3
2021-08-13 22:00,9239,-88.1,-88.1
2021-08-13 22:30,9240,-85.1,-85.1
2021-08-13 23:00,9241,-84.1,-84.1
2021-08-13 23:30,9242,-82.2,-82.2
2021-08-14 0:00,9243,-80.2,-80.2
2021-08-14 0:30,9244,-79.19,-79.19
2021-08-14 1:00,9245,-83.7,-83.7
2021-08-14 1:30,9246,-80.7,-80.7
2021-08-14 2:00,9247,-81.7,-81.7
2021-08-14 2:30,9248,-75.22,-75.22
2021-08-14 3:00,9249,-75.47,-75.47
2021-08-14 3:30,9250,-74.72,-74.72
2021-08-14 4:00,9251,-76.72,-76.72
2021-08-14 4:30,9252,-77.49,-77.49
2021-08-14 5:00,9253,-76.24,-76.24
2021-08-14 5:30,9254,-72.26,-72.26
2021-08-14 6:00,9255,-70.26,-70.26
2021-08-14 6:30,9256,-68.77,-68.77
2021-08-14 7:00,9257,-60.79,-60.79
2021-08-14 7:30,9258,-52.57,-52.57
2021-08-14 8:00,9259,-33.89,-33.89
2021-08-14 8:30,9260,-30.65,-30.65
2021-08-14 9:00,9261,-5.98,-5.98
2021-08-14 9:30,9262,11.21,11.21
2021-08-14 10:00,9263,47.82,47.82
2021-08-14 10:30,9264,143.4,143.4
2021-08-14 11:00,9265,66.97,66.97
2021-08-14 11:30,9266,203.4,203.4
2021-08-14 12:00,9267,210.3,210.3
2021-08-14 12:30,9268,180.9,180.9
2021-08-14 13:00,9269,348.7,348.7
2021-08-14 13:30,9270,388.8,388.8
2021-08-14 14:00,9271,429.5,429.5
2021-08-14 14:30,9272,395.7,395.7
2021-08-14 15:00,9273,319.1,319.1
2021-08-14 15:30,9274,310.1,310.1
2021-08-14 16:00,9275,205.8,205.8
2021-08-14 16:30,9276,213.2,213.2
2021-08-14 17:00,9277,184.4,184.4
2021-08-14 17:30,9278,150.4,150.4
2021-08-14 18:00,9279,110.1,110.1
2021-08-14 18:30,9280,56.94,56.94
2021-08-14 19:00,9281,11.69,11.69
2021-08-14 19:30,9282,-48.5,-48.5
2021-08-14 20:00,9283,-57.47,-57.47
2021-08-14 20:30,9284,-49.26,-49.26
2021-08-14 21:00,9285,-58.48,-58.48
2021-08-14 21:30,9286,-70.93,-70.93
2021-08-14 22:00,9287,-69.18,-69.18
2021-08-14 22:30,9288,-67.19,-67.19
2021-08-14 23:00,9289,-67.21,-67.21
2021-08-14 23:30,9290,-67.21,-67.21
2021-08-15 0:00,9291,-69.2,-69.2
2021-08-15 0:30,9292,-55.51,-55.51
2021-08-15 1:00,9293,-60.74,-60.74
2021-08-15 1:30,9294,-57.75,-57.75
2021-08-15 2:00,9295,-52.03,-52.03
2021-08-15 2:30,9296,-63.98,-63.98
2021-08-15 3:00,9297,-69.21,-69.21
2021-08-15 3:30,9298,-62.75,-62.75
2021-08-15 4:00,9299,-49.31,-49.31
2021-08-15 4:30,9300,-44.57,-44.57
2021-08-15 5:00,9301,-42.33,-42.33
2021-08-15 5:30,9302,-46.82,-46.82
2021-08-15 6:00,9303,-47.82,-47.82
2021-08-15 6:30,9304,-44.59,-44.59
2021-08-15 7:00,9305,-42.59,-42.59
2021-08-15 7:30,9306,-33.88,-33.88
2021-08-15 8:00,9307,-22.67,-22.67
2021-08-15 8:30,9308,-15.69,-15.69
2021-08-15 9:00,9309,-6.725,-6.725
2021-08-15 9:30,9310,3.735,3.735
2021-08-15 10:00,9311,11.7,11.7
2021-08-15 10:30,9312,30.62,30.62
2021-08-15 11:00,9313,50.04,50.04
2021-08-15 11:30,9314,65.97,65.97
2021-08-15 12:00,9315,70.93,70.93
2021-08-15 12:30,9316,213.3,213.3
2021-08-15 13:00,9317,170.5,170.5
2021-08-15 13:30,9318,315.2,315.2
2021-08-15 14:00,9319,235.8,235.8
2021-08-15 14:30,9320,294.2,294.2
2021-08-15 15:00,9321,332.4,332.4
2021-08-15 15:30,9322,372.9,372.9
2021-08-15 16:00,9323,341,341
2021-08-15 16:30,9324,298.3,298.3
2021-08-15 17:00,9325,270.2,270.2
2021-08-15 17:30,9326,194.1,194.1
2021-08-15 18:00,9327,136.5,136.5
2021-08-15 18:30,9328,45.01,45.01
2021-08-15 19:00,9329,-21.14,-21.14
2021-08-15 19:30,9330,-57.47,-57.47
2021-08-15 20:00,9331,-70.91,-70.91
2021-08-15 20:30,9332,-75.41,-75.41
2021-08-15 21:00,9333,-72.92,-72.92
2021-08-15 21:30,9334,-70.93,-70.93
2021-08-15 22:00,9335,-58.75,-58.75
2021-08-15 22:30,9336,-51.53,-51.53
2021-08-15 23:00,9337,-50.28,-50.28
2021-08-15 23:30,9338,-65.47,-65.47
2021-08-16 0:00,9339,-46.3,-46.3
2021-08-16 0:30,9340,-52.03,-52.03
2021-08-16 1:00,9341,-41.82,-41.82
2021-08-16 1:30,9342,-38.58,-38.58
2021-08-16 2:00,9343,-50.78,-50.78
2021-08-16 2:30,9344,-47.55,-47.55
2021-08-16 3:00,9345,-47.3,-47.3
2021-08-16 3:30,9346,-44.81,-44.81
2021-08-16 4:00,9347,-45.81,-45.81
2021-08-16 4:30,9348,-39.59,-39.59
2021-08-16 5:00,9349,-39.84,-39.84
2021-08-16 5:30,9350,-38.1,-38.1
2021-08-16 6:00,9351,-44.08,-44.08
2021-08-16 6:30,9352,-55.03,-55.03
2021-08-16 7:00,9353,-36.61,-36.61
2021-08-16 7:30,9354,-37.35,-37.35
2021-08-16 8:00,9355,-28.89,-28.89
2021-08-16 8:30,9356,-21.66,-21.66
2021-08-16 9:00,9357,-21.17,-21.17
2021-08-16 9:30,9358,-5.976,-5.976
2021-08-16 10:00,9359,0.747,0.747
2021-08-16 10:30,9360,9.21,9.21
2021-08-16 11:00,9361,17.93,17.93
2021-08-16 11:30,9362,22.91,22.91
2021-08-16 12:00,9363,37.34,37.34
2021-08-16 12:30,9364,18.43,18.43
2021-08-16 13:00,9365,-2.739,-2.739
2021-08-16 13:30,9366,-22.41,-22.41
2021-08-16 14:00,9367,45.82,45.82
2021-08-16 14:30,9368,44.32,44.32
2021-08-16 15:00,9369,42.08,42.08
2021-08-16 15:30,9370,13.7,13.7
2021-08-16 16:00,9371,-9.21,-9.21
2021-08-16 16:30,9372,-23.41,-23.41
2021-08-16 17:00,9373,-23.91,-23.91
2021-08-16 17:30,9374,-78.96,-78.96
2021-08-16 18:00,9375,-24.91,-24.91
2021-08-16 18:30,9376,-16.44,-16.44
2021-08-16 19:00,9377,-58.04,-58.04
2021-08-16 19:30,9378,-60.79,-60.79
2021-08-16 20:00,9379,-29.65,-29.65
2021-08-16 20:30,9380,-26.16,-26.16
2021-08-16 21:00,9381,-31.65,-31.65
2021-08-16 21:30,9382,-26.91,-26.91
2021-08-16 22:00,9383,-28.41,-28.41
2021-08-16 22:30,9384,-17.45,-17.45
2021-08-16 23:00,9385,-23.93,-23.93
2021-08-16 23:30,9386,-19.94,-19.94
2021-08-17 0:00,9387,-21.44,-21.44
2021-08-17 0:30,9388,-25.92,-25.92
2021-08-17 1:00,9389,-20.44,-20.44
2021-08-17 1:30,9390,-24.93,-24.93
2021-08-17 2:00,9391,-37.4,-37.4
2021-08-17 2:30,9392,-29.42,-29.42
2021-08-17 3:00,9393,-26.43,-26.43
2021-08-17 3:30,9394,-27.42,-27.42
2021-08-17 4:00,9395,-29.42,-29.42
2021-08-17 4:30,9396,-27.93,-27.93
2021-08-17 5:00,9397,-26.68,-26.68
2021-08-17 5:30,9398,-26.93,-26.93
2021-08-17 6:00,9399,-25.19,-25.19
2021-08-17 6:30,9400,-30.43,-30.43
2021-08-17 7:00,9401,-31.42,-31.42
2021-08-17 7:30,9402,-23.19,-23.19
2021-08-17 8:00,9403,-22.94,-22.94
2021-08-17 8:30,9404,-13.47,-13.47
2021-08-17 9:00,9405,-5.486,-5.486
2021-08-17 9:30,9406,3.741,3.741
2021-08-17 10:00,9407,-16.46,-16.46
2021-08-17 10:30,9408,-16.96,-16.96
2021-08-17 11:00,9409,-3.242,-3.242
2021-08-17 11:30,9410,-2.743,-2.743
2021-08-17 12:00,9411,8.98,8.98
2021-08-17 12:30,9412,2.993,2.993
2021-08-17 13:00,9413,9.48,9.48
2021-08-17 13:30,9414,30.92,30.92
2021-08-17 14:00,9415,44.64,44.64
2021-08-17 14:30,9416,-1.247,-1.247
2021-08-17 15:00,9417,-4.488,-4.488
2021-08-17 15:30,9418,-12.47,-12.47
2021-08-17 16:00,9419,9.97,9.97
2021-08-17 16:30,9420,9.48,9.48
2021-08-17 17:00,9421,-2.244,-2.244
2021-08-17 17:30,9422,-3.99,-3.99
2021-08-17 18:00,9423,-10.47,-10.47
2021-08-17 18:30,9424,-15.96,-15.96
2021-08-17 19:00,9425,-15.46,-15.46
2021-08-17 19:30,9426,-11.97,-11.97
2021-08-17 20:00,9427,-20.45,-20.45
2021-08-17 20:30,9428,-21.45,-21.45
2021-08-17 21:00,9429,-21.95,-21.95
2021-08-17 21:30,9430,-24.94,-24.94
2021-08-17 22:00,9431,-27.43,-27.43
2021-08-17 22:30,9432,-25.44,-25.44
2021-08-17 23:00,9433,-51.37,-51.37
2021-08-17 23:30,9434,-33.42,-33.42
2021-08-18 0:00,9435,-41.4,-41.4
2021-08-18 0:30,9436,-32.67,-32.67
2021-08-18 1:00,9437,-25.94,-25.94
2021-08-18 1:30,9438,-40.4,-40.4
2021-08-18 2:00,9439,-54.86,-54.86
2021-08-18 2:30,9440,-51.63,-51.63
2021-08-18 3:00,9441,-44.15,-44.15
2021-08-18 3:30,9442,-45.4,-45.4
2021-08-18 4:00,9443,-47.89,-47.89
2021-08-18 4:30,9444,-52.13,-52.13
2021-08-18 5:00,9445,-55.87,-55.87
2021-08-18 5:30,9446,-56.37,-56.37
2021-08-18 6:00,9447,-55.87,-55.87
2021-08-18 6:30,9448,-64.11,-64.11
2021-08-18 7:00,9449,-52.38,-52.38
2021-08-18 7:30,9450,-49.14,-49.14
2021-08-18 8:00,9451,-40.41,-40.41
2021-08-18 8:30,9452,-35.67,-35.67
2021-08-18 9:00,9453,-30.43,-30.43
2021-08-18 9:30,9454,-25.19,-25.19
2021-08-18 10:00,9455,-27.94,-27.94
2021-08-18 10:30,9456,312.8,312.8
2021-08-18 11:00,9457,343.5,343.5
2021-08-18 11:30,9458,280.9,280.9
2021-08-18 12:00,9459,347.2,347.2
2021-08-18 12:30,9460,386.9,386.9
2021-08-18 13:00,9461,444.3,444.3
2021-08-18 13:30,9462,494,494
2021-08-18 14:00,9463,530.9,530.9
2021-08-18 14:30,9464,523.1,523.1
2021-08-18 15:00,9465,499.9,499.9
2021-08-18 15:30,9466,450.1,450.1
2021-08-18 16:00,9467,429.2,429.2
2021-08-18 16:30,9468,395.4,395.4
2021-08-18 17:00,9469,322.8,322.8
2021-08-18 17:30,9470,247.8,247.8
2021-08-18 18:00,9471,180.5,180.5
2021-08-18 18:30,9472,114.9,114.9
2021-08-18 19:00,9473,65.19,65.19
2021-08-18 19:30,9474,24.39,24.39
2021-08-18 20:00,9475,-64.49,-64.49
2021-08-18 20:30,9476,-72.23,-72.23
2021-08-18 21:00,9477,-78.46,-78.46
2021-08-18 21:30,9478,-76.24,-76.24
2021-08-18 22:00,9479,-72.26,-72.26
2021-08-18 22:30,9480,-80.7,-80.7
2021-08-18 23:00,9481,-71.28,-71.28
2021-08-18 23:30,9482,-72.28,-72.28
2021-08-19 0:00,9483,-69.29,-69.29
2021-08-19 0:30,9484,-65.31,-65.31
2021-08-19 1:00,9485,-64.32,-64.32
2021-08-19 1:30,9486,-62.33,-62.33
2021-08-19 2:00,9487,-61.33,-61.33
2021-08-19 2:30,9488,-60.83,-60.83
2021-08-19 3:00,9489,-60.59,-60.59
2021-08-19 3:30,9490,-59.85,-59.85
2021-08-19 4:00,9491,-57.35,-57.35
2021-08-19 4:30,9492,-41.4,-41.4
2021-08-19 5:00,9493,-34.42,-34.42
2021-08-19 5:30,9494,-39.9,-39.9
2021-08-19 6:00,9495,-41.4,-41.4
2021-08-19 6:30,9496,-41.9,-41.9
2021-08-19 7:00,9497,-14.22,-14.22
2021-08-19 7:30,9498,-9.48,-9.48
2021-08-19 8:00,9499,5.486,5.486
2021-08-19 8:30,9500,23.19,23.19
2021-08-19 9:00,9501,12.47,12.47
2021-08-19 9:30,9502,9.72,9.72
2021-08-19 10:00,9503,-11.97,-11.97
2021-08-19 10:30,9504,-7.977,-7.977
2021-08-19 11:00,9505,-8.97,-8.97
2021-08-19 11:30,9506,18.94,18.94
2021-08-19 12:00,9507,30.9,30.9
2021-08-19 12:30,9508,114.4,114.4
2021-08-19 13:00,9509,80.8,80.8
2021-08-19 13:30,9510,61.3,61.3
2021-08-19 14:00,9511,57.81,57.81
2021-08-19 14:30,9512,51.83,51.83
2021-08-19 15:00,9513,83.7,83.7
2021-08-19 15:30,9514,26.41,26.41
2021-08-19 16:00,9515,15.94,15.94
2021-08-19 16:30,9516,-17.69,-17.69
2021-08-19 17:00,9517,-25.41,-25.41
2021-08-19 17:30,9518,-16.2,-16.2
2021-08-19 18:00,9519,-9.47,-9.47
2021-08-19 18:30,9520,28.16,28.16
2021-08-19 19:00,9521,60.06,60.06
2021-08-19 19:30,9522,3.489,3.489
2021-08-19 20:00,9523,-6.48,-6.48
2021-08-19 20:30,9524,-23.93,-23.93
2021-08-19 21:00,9525,-29.41,-29.41
2021-08-19 21:30,9526,-21.93,-21.93
2021-08-19 22:00,9527,-29.66,-29.66
2021-08-19 22:30,9528,-22.19,-22.19
2021-08-19 23:00,9529,-22.19,-22.19
2021-08-19 23:30,9530,-23.44,-23.44
2021-08-20 0:00,9531,-22.69,-22.69
2021-08-20 0:30,9532,-26.93,-26.93
2021-08-20 1:00,9533,-20.94,-20.94
2021-08-20 1:30,9534,-29.17,-29.17
2021-08-20 2:00,9535,-25.68,-25.68
2021-08-20 2:30,9536,-30.17,-30.17
2021-08-20 3:00,9537,-19.45,-19.45
2021-08-20 3:30,9538,-19.45,-19.45
2021-08-20 4:00,9539,-20.95,-20.95
2021-08-20 4:30,9540,-17.7,-17.7
2021-08-20 5:00,9541,-17.46,-17.46
2021-08-20 5:30,9542,-20.2,-20.2
2021-08-20 6:00,9543,-23.19,-23.19
2021-08-20 6:30,9544,-24.94,-24.94
2021-08-20 7:00,9545,-19.95,-19.95
2021-08-20 7:30,9546,-20.95,-20.95
2021-08-20 8:00,9547,-12.97,-12.97
2021-08-20 8:30,9548,-5.985,-5.985
2021-08-20 9:00,9549,61.34,61.34
