"TOA5","CR1000_newrad","CR1000","63335","CR1000.Std.27","CPU:NR_second.CR1","20198","Table1"
"TIMESTAMP","RECORD","NR_Wm2","NR_Wm2_Avg","PTemp_C_Avg"
"TS","RN","W/meter^2","W/meter^2","Deg C"
"","","Smp","Avg","Avg"
"2021-09-07 03:00:00",2860,-68.3,-68.3,10.99
"2021-09-07 03:30:00",2861,-63.57,-63.57,10.65
"2021-09-07 04:00:00",2862,-62.07,-62.07,10.65
"2021-09-07 04:30:00",2863,-65.32,-65.32,10.4
"2021-09-07 05:00:00",2864,-64.82,-64.82,9.91
"2021-09-07 05:30:00",2865,-66.07,-66.07,9.5
"2021-09-07 06:00:00",2866,-65.07,-65.07,9.1
"2021-09-07 06:30:00",2867,-67.82,-67.82,8.7
"2021-09-07 07:00:00",2868,-63.09,-63.09,8.21
"2021-09-07 07:30:00",2869,-58.85,-58.85,7.97
"2021-09-07 08:00:00",2870,-51.62,-51.62,7.882
"2021-09-07 08:30:00",2871,-49.88,-49.88,7.905
"2021-09-07 09:00:00",2872,-46.64,-46.64,7.839
"2021-09-07 09:30:00",2873,-40.65,-40.65,7.97
"2021-09-07 10:00:00",2874,-34.66,-34.66,8.48
"2021-09-07 10:30:00",2875,-2.493,-2.493,9.71
"2021-09-07 11:00:00",2876,206.9,206.9,19.44
"2021-09-07 11:30:00",2877,-121.5,-121.5,28.92
"2021-09-07 12:00:00",2878,122.2,122.2,36.08
"2021-09-07 12:30:00",2879,443.1,443.1,40.49
"2021-09-07 13:00:00",2880,522.5,522.5,43.45
"2021-09-07 13:30:00",2881,457.6,457.6,46.23
"2021-09-07 14:00:00",2882,500.5,500.5,48.26
"2021-09-07 14:30:00",2883,432.3,432.3,49.23
"2021-09-07 15:00:00",2884,416.9,416.9,49.61
"2021-09-07 15:30:00",2885,282.7,282.7,48.2
"2021-09-07 16:00:00",2886,284.8,284.8,47.78
"2021-09-07 16:30:00",2887,267.9,267.9,45.96
"2021-09-07 17:00:00",2888,214.2,214.2,44.65
"2021-09-07 17:30:00",2889,68.1,68.1,41.67
"2021-09-07 18:00:00",2890,96.4,96.4,38.9
"2021-09-07 18:30:00",2891,-55.44,-55.44,35.16
"2021-09-07 19:00:00",2892,-68.4,-68.4,29.05
"2021-09-07 19:30:00",2893,-70.67,-70.67,25.31
"2021-09-07 20:00:00",2894,-76.67,-76.67,22.7
"2021-09-07 20:30:00",2895,-77.69,-77.69,20.64
"2021-09-07 21:00:00",2896,-71.96,-71.96,19
"2021-09-07 21:30:00",2897,-71.98,-71.98,17.82
"2021-09-07 22:00:00",2898,-69,-69,16.89
"2021-09-07 22:30:00",2899,-71.25,-71.25,16.14
"2021-09-07 23:00:00",2900,-68.77,-68.77,15.48
"2021-09-07 23:30:00",2901,-69.27,-69.27,14.8
"2021-09-08 00:00:00",2902,-68.27,-68.27,14.21
"2021-09-08 00:30:00",2903,-65.79,-65.79,13.64
"2021-09-08 01:00:00",2904,-65.79,-65.79,13.16
"2021-09-08 01:30:00",2905,-64.8,-64.8,12.74
"2021-09-08 02:00:00",2906,-65.3,-65.3,12.35
"2021-09-08 02:30:00",2907,-62.31,-62.31,12.02
"2021-09-08 03:00:00",2908,-61.81,-61.81,11.77
"2021-09-08 03:30:00",2909,-60.81,-60.81,11.49
"2021-09-08 04:00:00",2910,-55.83,-55.83,11.29
"2021-09-08 04:30:00",2911,-46.11,-46.11,11.2
"2021-09-08 05:00:00",2912,-39.63,-39.63,11.31
"2021-09-08 05:30:00",2913,-48.86,-48.86,11.27
"2021-09-08 06:00:00",2914,-44.87,-44.87,11.15
"2021-09-08 06:30:00",2915,-39.14,-39.14,11.15
"2021-09-08 07:00:00",2916,-38.64,-38.64,11.13
"2021-09-08 07:30:00",2917,-44.62,-44.62,10.99
"2021-09-08 08:00:00",2918,-31.66,-31.66,10.99
"2021-09-08 08:30:00",2919,-4.487,-4.487,11.82
"2021-09-08 09:00:00",2920,14.7,14.7,12.72
"2021-09-08 09:30:00",2921,43.62,43.62,13.82
"2021-09-08 10:00:00",2922,11.71,11.71,15.07
"2021-09-08 10:30:00",2923,3.737,3.737,14.95
"2021-09-08 11:00:00",2924,25.41,25.41,15.36
"2021-09-08 11:30:00",2925,66.03,66.03,17.04
"2021-09-08 12:00:00",2926,46.84,46.84,17.39
"2021-09-08 12:30:00",2927,30.14,30.14,17.31
"2021-09-08 13:00:00",2928,221.4,221.4,18.87
"2021-09-08 13:30:00",2929,372.5,372.5,29.58
"2021-09-08 14:00:00",2930,376.1,376.1,36.44
"2021-09-08 14:30:00",2931,371.5,371.5,39.62
"2021-09-08 15:00:00",2932,311.8,311.8,41.57
"2021-09-08 15:30:00",2933,306.5,306.5,41.91
"2021-09-08 16:00:00",2934,190.4,190.4,41.1
"2021-09-08 16:30:00",2935,243.6,243.6,37.61
"2021-09-08 17:00:00",2936,171.3,171.3,35.48
"2021-09-08 17:30:00",2937,12.68,12.68,30.91
"2021-09-08 18:00:00",2938,-12.69,-12.69,27.72
"2021-09-08 18:30:00",2939,-8.46,-8.46,25.58
"2021-09-08 19:00:00",2940,-22.15,-22.15,24.22
"2021-09-08 19:30:00",2941,-52.77,-52.77,22.92
"2021-09-08 20:00:00",2942,-51.78,-51.78,21.72
"2021-09-08 20:30:00",2943,-50.3,-50.3,20.64
"2021-09-08 21:00:00",2944,-46.07,-46.07,20.02
"2021-09-08 21:30:00",2945,-37.6,-37.6,19.52
"2021-09-08 22:00:00",2946,-34.62,-34.62,19.31
"2021-09-08 22:30:00",2947,-53.55,-53.55,18.87
"2021-09-08 23:00:00",2948,-63.27,-63.27,18.46
"2021-09-08 23:30:00",2949,-67,-67,18.15
"2021-09-09 00:00:00",2950,-68,-68,17.87
"2021-09-09 00:30:00",2951,-66.51,-66.51,17.51
"2021-09-09 01:00:00",2952,-65.51,-65.51,17.39
"2021-09-09 01:30:00",2953,-61.03,-61.03,17.19
"2021-09-09 02:00:00",2954,-62.02,-62.02,17.06
"2021-09-09 02:30:00",2955,-59.54,-59.54,17.04
"2021-09-09 03:00:00",2956,-57.54,-57.54,16.94
"2021-09-09 03:30:00",2957,-62.54,-62.54,16.51
"2021-09-09 04:00:00",2958,-69.02,-69.02,16.04
"2021-09-09 04:30:00",2959,-56.56,-56.56,15.65
"2021-09-09 05:00:00",2960,-56.56,-56.56,15.19
"2021-09-09 05:30:00",2961,-60.55,-60.55,14.66
"2021-09-09 06:00:00",2962,-62.04,-62.04,14.16
"2021-09-09 06:30:00",2963,-58.06,-58.06,13.61
"2021-09-09 07:00:00",2964,-56.33,-56.33,13.19
"2021-09-09 07:30:00",2965,-55.58,-55.58,12.95
"2021-09-09 08:00:00",2966,-47.6,-47.6,12.81
"2021-09-09 08:30:00",2967,-40.13,-40.13,13.07
"2021-09-09 09:00:00",2968,-16.7,-16.7,13.75
"2021-09-09 09:30:00",2969,-14.2,-14.2,15.39
"2021-09-09 10:00:00",2970,-19.68,-19.68,16.22
"2021-09-09 10:30:00",2971,-23.17,-23.17,16.74
"2021-09-09 11:00:00",2972,109.1,109.1,21.72
"2021-09-09 11:30:00",2973,-115.8,-115.8,28.46
"2021-09-09 12:00:00",2974,19.41,19.41,32.99
"2021-09-09 12:30:00",2975,440.3,440.3,36.08
"2021-09-09 13:00:00",2976,464.5,464.5,40.54
"2021-09-09 13:30:00",2977,463.3,463.3,42.9
"2021-09-09 14:00:00",2978,499.3,499.3,43.66
"2021-09-09 14:30:00",2979,511,511,44.76
"2021-09-09 15:00:00",2980,92.2,92.2,45.51
"2021-09-09 15:30:00",2981,430.7,430.7,42.35
"2021-09-09 16:00:00",2982,72.08,72.08,39.04
"2021-09-09 16:30:00",2983,241.9,241.9,37.27
"2021-09-09 17:00:00",2984,160.4,160.4,39.35
"2021-09-09 17:30:00",2985,85.3,85.3,37.52
"2021-09-09 18:00:00",2986,42.02,42.02,34.85
"2021-09-09 18:30:00",2987,-11.19,-11.19,30.67
"2021-09-09 19:00:00",2988,-41.55,-41.55,27.59
"2021-09-09 19:30:00",2989,-73.17,-73.17,25.46
"2021-09-09 20:00:00",2990,-69.95,-69.95,23.18
"2021-09-09 20:30:00",2991,-77.92,-77.92,21.34
"2021-09-09 21:00:00",2992,-74.7,-74.7,19.89
"2021-09-09 21:30:00",2993,-64.5,-64.5,18.71
"2021-09-09 22:00:00",2994,-73.23,-73.23,17.82
"2021-09-09 22:30:00",2995,-73.73,-73.73,16.96
"2021-09-09 23:00:00",2996,-72.5,-72.5,16.12
"2021-09-09 23:30:00",2997,-72.75,-72.75,15.53
"2021-09-10 00:00:00",2998,-68.77,-68.77,15.12
"2021-09-10 00:30:00",2999,-65.28,-65.28,14.42
"2021-09-10 01:00:00",3000,-51.83,-51.83,13.87
"2021-09-10 01:30:00",3001,-54.33,-54.33,13.8
"2021-09-10 02:00:00",3002,-56.57,-56.57,13.85
"2021-09-10 02:30:00",3003,-65.04,-65.04,13.45
"2021-09-10 03:00:00",3004,-66.3,-66.3,12.77
"2021-09-10 03:30:00",3005,-64.3,-64.3,12.35
"2021-09-10 04:00:00",3006,-64.3,-64.3,11.93
"2021-09-10 04:30:00",3007,-65.3,-65.3,11.18
"2021-09-10 05:00:00",3008,-63.06,-63.06,10.58
"2021-09-10 05:30:00",3009,-63.08,-63.08,10.16
"2021-09-10 06:00:00",3010,-61.83,-61.83,9.75
"2021-09-10 06:30:00",3011,-61.58,-61.58,9.35
"2021-09-10 07:00:00",3012,-62.08,-62.08,9.03
"2021-09-10 07:30:00",3013,-53.61,-53.61,8.88
"2021-09-10 08:00:00",3014,-48.12,-48.12,8.94
"2021-09-10 08:30:00",3015,-38.15,-38.15,9.15
"2021-09-10 09:00:00",3016,-30.17,-30.17,9.52
"2021-09-10 09:30:00",3017,-23.93,-23.93,10.09
"2021-09-10 10:00:00",3018,-11.72,-11.72,11.02
"2021-09-10 10:30:00",3019,44.12,44.12,12.72
"2021-09-10 11:00:00",3020,101.7,101.7,17.21
"2021-09-10 11:30:00",3021,38.36,38.36,22.53
"2021-09-10 12:00:00",3022,44.81,44.81,28.07
"2021-09-10 12:30:00",3023,359.1,359.1,33.96
"2021-09-10 13:00:00",3024,392.2,392.2,38.03
"2021-09-10 13:30:00",3025,330.7,330.7,41.29
"2021-09-10 14:00:00",3026,273.9,273.9,41.1
"2021-09-10 14:30:00",3027,242.9,242.9,39.94
"2021-09-10 15:00:00",3028,294.4,294.4,40.3
"2021-09-10 15:30:00",3029,247.6,247.6,40.03
"2021-09-10 16:00:00",3030,221.3,221.3,39.57
"2021-09-10 16:30:00",3031,134.7,134.7,38.38
"2021-09-10 17:00:00",3032,82.3,82.3,35.75
"2021-09-10 17:30:00",3033,-0.497,-0.497,30.91
"2021-09-10 18:00:00",3034,-8.71,-8.71,27.12
"2021-09-10 18:30:00",3035,-25.63,-25.63,24.51
"2021-09-10 19:00:00",3036,-32.11,-32.11,22.64
"2021-09-10 19:30:00",3037,-35.61,-35.61,21.23
"2021-09-10 20:00:00",3038,-38.6,-38.6,20.1
"2021-09-10 20:30:00",3039,-37.11,-37.11,18.77
"2021-09-10 21:00:00",3040,-65.01,-65.01,17.79
"2021-09-10 21:30:00",3041,-34.62,-34.62,17.06
"2021-09-10 22:00:00",3042,-31.63,-31.63,16.84
"2021-09-10 22:30:00",3043,-31.64,-31.64,16.51
"2021-09-10 23:00:00",3044,-88,-88,15.92
"2021-09-10 23:30:00",3045,-55.06,-55.06,15.02
"2021-09-11 00:00:00",3046,-29.65,-29.65,14.18
"2021-09-11 00:30:00",3047,-40.12,-40.12,13.56
"2021-09-11 01:00:00",3048,-37.88,-37.88,13.12
"2021-09-11 01:30:00",3049,-29.41,-29.41,12.51
"2021-09-11 02:00:00",3050,-27.91,-27.91,12.05
"2021-09-11 02:30:00",3051,-23.43,-23.43,11.93
"2021-09-11 03:00:00",3052,-19.94,-19.94,11.89
"2021-09-11 03:30:00",3053,-22.93,-22.93,11.84
"2021-09-11 04:00:00",3054,-26.92,-26.92,11.7
"2021-09-11 04:30:00",3055,-20.94,-20.94,11.52
"2021-09-11 05:00:00",3056,-20.44,-20.44,11.43
"2021-09-11 05:30:00",3057,-21.94,-21.94,11.29
"2021-09-11 06:00:00",3058,-25.18,-25.18,11.15
"2021-09-11 06:30:00",3059,-19.69,-19.69,11.06
"2021-09-11 07:00:00",3060,-26.42,-26.42,10.97
"2021-09-11 07:30:00",3061,-105.4,-105.4,10.99
"2021-09-11 08:00:00",3062,-83.8,-83.8,11.2
"2021-09-11 08:30:00",3063,-29.41,-29.41,11.43
"2021-09-11 09:00:00",3064,-3.988,-3.988,11.89
"2021-09-11 09:30:00",3065,-2.742,-2.742,12.91
"2021-09-11 10:00:00",3066,-25.42,-25.42,13.71
"2021-09-11 10:30:00",3067,-16.95,-16.95,13.75
"2021-09-11 11:00:00",3068,-4.984,-4.984,14.56
"2021-09-11 11:30:00",3069,11.46,11.46,15.58
"2021-09-11 12:00:00",3070,8.47,8.47,22.33
"2021-09-11 12:30:00",3071,434.1,434.1,29.18
"2021-09-11 13:00:00",3072,516,516,34
"2021-09-11 13:30:00",3073,44.29,44.29,29.05
"2021-09-11 14:00:00",3074,61.22,61.22,26.28
"2021-09-11 14:30:00",3075,351.5,351.5,24.22
"2021-09-11 15:00:00",3076,348,348,31.94
"2021-09-11 15:30:00",3077,326.6,326.6,34.54
"2021-09-11 16:00:00",3078,2.238,2.238,37.78
"2021-09-11 16:30:00",3079,-16.91,-16.91,32.15
"2021-09-11 17:00:00",3080,35.33,35.33,26.78
"2021-09-11 17:30:00",3081,-7.467,-7.467,24.16
"2021-09-11 18:00:00",3082,147.1,147.1,22.59
"2021-09-11 18:30:00",3083,-13.94,-13.94,20.42
"2021-09-11 19:00:00",3084,-13.95,-13.95,18.51
"2021-09-11 19:30:00",3085,-58.29,-58.29,16.76
"2021-09-11 20:00:00",3086,-66.77,-66.77,15.26
"2021-09-11 20:30:00",3087,-40.86,-40.86,14.06
"2021-09-11 21:00:00",3088,-38.87,-38.87,13.78
"2021-09-11 21:30:00",3089,-52.33,-52.33,13.38
"2021-09-11 22:00:00",3090,-62.31,-62.31,12.77
"2021-09-11 22:30:00",3091,-62.31,-62.31,12.26
"2021-09-11 23:00:00",3092,-56.82,-56.82,11.84
"2021-09-11 23:30:00",3093,-40.87,-40.87,11.59
"2021-09-12 00:00:00",3094,-41.87,-41.87,11.61
"2021-09-12 00:30:00",3095,-38.13,-38.13,11.49
"2021-09-12 01:00:00",3096,-40.13,-40.13,11.38
"2021-09-12 01:30:00",3097,-36.14,-36.14,11.22
"2021-09-12 02:00:00",3098,-38.89,-38.89,11.04
"2021-09-12 02:30:00",3099,-40.88,-40.88,10.86
"2021-09-12 03:00:00",3100,-34.9,-34.9,10.7
"2021-09-12 03:30:00",3101,-28.17,-28.17,10.7
"2021-09-12 04:00:00",3102,-33.41,-33.41,10.7
"2021-09-12 04:30:00",3103,-20.94,-20.94,10.77
"2021-09-12 05:00:00",3104,-52.35,-52.35,11.02
"2021-09-12 05:30:00",3105,-33.15,-33.15,11.04
"2021-09-12 06:00:00",3106,-30.41,-30.41,10.9
"2021-09-12 06:30:00",3107,-25.43,-25.43,10.77
"2021-09-12 07:00:00",3108,-31.66,-31.66,10.61
"2021-09-12 07:30:00",3109,-21.19,-21.19,10.25
"2021-09-12 08:00:00",3110,-22.94,-22.94,10.22
"2021-09-12 08:30:00",3111,-8.73,-8.73,10.27
"2021-09-12 09:00:00",3112,-5.734,-5.734,10.61
"2021-09-12 09:30:00",3113,18.45,18.45,11.45
"2021-09-12 10:00:00",3114,31.9,31.9,12.28
"2021-09-12 10:30:00",3115,68.79,68.79,14.35
"2021-09-12 11:00:00",3116,-24.17,-24.17,14.37
"2021-09-12 11:30:00",3117,-16.95,-16.95,14.52
"2021-09-12 12:00:00",3118,71.51,71.51,15.97
"2021-09-12 12:30:00",3119,31.39,31.39,17.39
"2021-09-12 13:00:00",3120,140.3,140.3,17.44
"2021-09-12 13:30:00",3121,65.75,65.75,24.01
"2021-09-12 14:00:00",3122,45.06,45.06,24.54
"2021-09-12 14:30:00",3123,9.96,9.96,22.9
"2021-09-12 15:00:00",3124,99.9,99.9,22.78
"2021-09-12 15:30:00",3125,109.8,109.8,23.47
"2021-09-12 16:00:00",3126,110,110,23.87
"2021-09-12 16:30:00",3127,-6.721,-6.721,23.84
"2021-09-12 17:00:00",3128,-35.61,-35.61,18.87
"2021-09-12 17:30:00",3129,59.28,59.28,16.24
"2021-09-12 18:00:00",3130,72.24,72.24,19.68
"2021-09-12 18:30:00",3131,-64.76,-64.76,17.04
"2021-09-12 19:00:00",3132,-69.02,-69.02,15.14
"2021-09-12 19:30:00",3133,-44.35,-44.35,13.54
"2021-09-12 20:00:00",3134,-51.34,-51.34,12.39
"2021-09-12 20:30:00",3135,-35.39,-35.39,11.98
"2021-09-12 21:00:00",3136,-43.86,-43.86,11.31
"2021-09-12 21:30:00",3137,-61.57,-61.57,10.34
"2021-09-12 22:00:00",3138,-50.36,-50.36,9.66
"2021-09-12 22:30:00",3139,-36.15,-36.15,9.37
"2021-09-12 23:00:00",3140,-47.87,-47.87,9.28
"2021-09-12 23:30:00",3141,-42.39,-42.39,8.86
"2021-09-13 00:00:00",3142,-44.88,-44.88,8.81
"2021-09-13 00:30:00",3143,-59.35,-59.35,8.48
"2021-09-13 01:00:00",3144,-41.89,-41.89,8.33
"2021-09-13 01:30:00",3145,-61.84,-61.84,7.993
"2021-09-13 02:00:00",3146,-65.34,-65.34,7.598
"2021-09-13 02:30:00",3147,-63.34,-63.34,7.028
"2021-09-13 03:00:00",3148,-63.59,-63.59,6.57
"2021-09-13 03:30:00",3149,-69.83,-69.83,6.113
"2021-09-13 04:00:00",3150,-67.34,-67.34,5.7
"2021-09-13 04:30:00",3151,-59.86,-59.86,5.354
"2021-09-13 05:00:00",3152,-55.37,-55.37,5.074
"2021-09-13 05:30:00",3153,-53.88,-53.88,4.859
"2021-09-13 06:00:00",3154,-55.63,-55.63,4.771
"2021-09-13 06:30:00",3155,-62.36,-62.36,4.536
"2021-09-13 07:00:00",3156,-65.35,-65.35,4.193
"2021-09-13 07:30:00",3157,-61.36,-61.36,3.85
"2021-09-13 08:00:00",3158,-56.87,-56.87,3.655
"2021-09-13 08:30:00",3159,-51.38,-51.38,3.592
"2021-09-13 09:00:00",3160,-46.9,-46.9,3.635
"2021-09-13 09:30:00",3161,-44.9,-44.9,3.764
"2021-09-13 10:00:00",3162,-40.91,-40.91,4.15
"2021-09-13 10:30:00",3163,-42.4,-42.4,4.966
"2021-09-13 11:00:00",3164,-90.3,-90.3,10.18
"2021-09-13 11:30:00",3165,-113.7,-113.7,19.1
"2021-09-13 12:00:00",3166,149.4,149.4,27.59
"2021-09-13 12:30:00",3167,104.3,104.3,26.84
"2021-09-13 13:00:00",3168,221,221,25.31
"2021-09-13 13:30:00",3169,113,113,27.72
"2021-09-13 14:00:00",3170,121.5,121.5,26.13
"2021-09-13 14:30:00",3171,39.33,39.33,24.57
"2021-09-13 15:00:00",3172,-11.45,-11.45,29.72
"2021-09-13 15:30:00",3173,405.1,405.1,32.33
"2021-09-13 16:00:00",3174,391.6,391.6,32.44
"2021-09-13 16:30:00",3175,28.86,28.86,32.4
"2021-09-13 17:00:00",3176,185.6,185.6,30.26
"2021-09-13 17:30:00",3177,138.1,138.1,30.29
"2021-09-13 18:00:00",3178,133.4,133.4,27.56
"2021-09-13 18:30:00",3179,-54.76,-54.76,21.84
"2021-09-13 19:00:00",3180,-62.26,-62.26,18.48
"2021-09-13 19:30:00",3181,-65.76,-65.76,16.61
"2021-09-13 20:00:00",3182,-74.75,-74.75,14.83
"2021-09-13 20:30:00",3183,-75.75,-75.75,13.49
"2021-09-13 21:00:00",3184,-70.78,-70.78,12.6
"2021-09-13 21:30:00",3185,-75.77,-75.77,12.02
"2021-09-13 22:00:00",3186,-70.28,-70.28,11.06
"2021-09-13 22:30:00",3187,-67.06,-67.06,10.93
"2021-09-13 23:00:00",3188,-58.33,-58.33,11.13
"2021-09-13 23:30:00",3189,-75.78,-75.78,10.81
"2021-09-14 00:00:00",3190,-72.3,-72.3,9.84
"2021-09-14 00:30:00",3191,-72.8,-72.8,8.92
"2021-09-14 01:00:00",3192,-71.32,-71.32,8.28
"2021-09-14 01:30:00",3193,-69.82,-69.82,7.729
"2021-09-14 02:00:00",3194,-67.83,-67.83,7.225
"2021-09-14 02:30:00",3195,-66.83,-66.83,6.744
"2021-09-14 03:00:00",3196,-66.84,-66.84,6.308
"2021-09-14 03:30:00",3197,-66.35,-66.35,6.091
"2021-09-14 04:00:00",3198,-56.87,-56.87,5.939
"2021-09-14 04:30:00",3199,-65.85,-65.85,5.896
"2021-09-14 05:00:00",3200,-72.58,-72.58,5.528
"2021-09-14 05:30:00",3201,-65.35,-65.35,5.268
"2021-09-14 06:00:00",3202,-70.34,-70.34,5.097
"2021-09-14 06:30:00",3203,-63.36,-63.36,4.923
"2021-09-14 07:00:00",3204,-64.85,-64.85,4.579
"2021-09-14 07:30:00",3205,-60.86,-60.86,4.213
"2021-09-14 08:00:00",3206,-57.37,-57.37,3.978
"2021-09-14 08:30:00",3207,-53.88,-53.88,3.978
"2021-09-14 09:00:00",3208,-42.4,-42.4,4.042
"2021-09-14 09:30:00",3209,-41.91,-41.91,4.322
"2021-09-14 10:00:00",3210,-34.67,-34.67,4.945
"2021-09-14 10:30:00",3211,-45.9,-45.9,6.134
"2021-09-14 11:00:00",3212,-102.5,-102.5,11.33
"2021-09-14 11:30:00",3213,-129.6,-129.6,19.65
"2021-09-14 12:00:00",3214,109.5,109.5,28.89
"2021-09-14 12:30:00",3215,348.4,348.4,33.21
"2021-09-14 13:00:00",3216,440.8,440.8,35.71
"2021-09-14 13:30:00",3217,351.9,351.9,35.68
"2021-09-14 14:00:00",3218,521.1,521.1,30.95
"2021-09-14 14:30:00",3219,485.2,485.2,30.78
"2021-09-14 15:00:00",3220,107.7,107.7,35.36
"2021-09-14 15:30:00",3221,161.7,161.7,29.62
"2021-09-14 16:00:00",3222,192.6,192.6,27.15
"2021-09-14 16:30:00",3223,163.8,163.8,27
"2021-09-14 17:00:00",3224,34.84,34.84,26.19
"2021-09-14 17:30:00",3225,23.4,23.4,23.15
"2021-09-14 18:00:00",3226,4.98,4.98,20.85
"2021-09-14 18:30:00",3227,-8.22,-8.22,19.52
"2021-09-14 19:00:00",3228,-23.91,-23.91,18.02
"2021-09-14 19:30:00",3229,-31.88,-31.88,16.91
"2021-09-14 20:00:00",3230,-33.39,-33.39,16.09
"2021-09-14 20:30:00",3231,-31.39,-31.39,15.51
"2021-09-14 21:00:00",3232,-36.38,-36.38,15.04
"2021-09-14 21:30:00",3233,-34.38,-34.38,14.56
"2021-09-14 22:00:00",3234,-34.88,-34.88,14.32
"2021-09-14 22:30:00",3235,-33.89,-33.89,14.01
"2021-09-14 23:00:00",3236,-29.9,-29.9,13.73
"2021-09-14 23:30:00",3237,-38.88,-38.88,13.56
"2021-09-15 00:00:00",3238,-38.88,-38.88,13.28
"2021-09-15 00:30:00",3239,-38.38,-38.38,13.02
"2021-09-15 01:00:00",3240,-53.83,-53.83,12.7
"2021-09-15 01:30:00",3241,-61.31,-61.31,12.16
"2021-09-15 02:00:00",3242,-62.31,-62.31,12.07
"2021-09-15 02:30:00",3243,-51.09,-51.09,12.05
"2021-09-15 03:00:00",3244,-70.78,-70.78,11.98
"2021-09-15 03:30:00",3245,-73.77,-73.77,11.89
"2021-09-15 04:00:00",3246,-64.3,-64.3,11.79
"2021-09-15 04:30:00",3247,-107.2,-107.2,11.86
"2021-09-15 05:00:00",3248,-46.61,-46.61,11.59
"2021-09-15 05:30:00",3249,-59.82,-59.82,11.66
"2021-09-15 06:00:00",3250,-23.43,-23.43,11.73
"2021-09-15 06:30:00",3251,-42.87,-42.87,10.36
"2021-09-15 07:00:00",3252,-39.39,-39.39,8.97
"2021-09-15 07:30:00",3253,-32.17,-32.17,8.13
"2021-09-15 08:00:00",3254,-22.44,-22.44,7.686
"2021-09-15 08:30:00",3255,-15.71,-15.71,7.399
"2021-09-15 09:00:00",3256,-11.97,-11.97,7.202
"2021-09-15 09:30:00",3257,-10.47,-10.47,6.766
"2021-09-15 10:00:00",3258,-31.92,-31.92,5.96
"2021-09-15 10:30:00",3259,-42.9,-42.9,4.493
"2021-09-15 11:00:00",3260,24.94,24.94,3.292
"2021-09-15 11:30:00",3261,11.72,11.72,3.784
"2021-09-15 12:00:00",3262,94.3,94.3,4.493
"2021-09-15 12:30:00",3263,52.88,52.88,6.852
"2021-09-15 13:00:00",3264,98.3,98.3,11.79
"2021-09-15 13:30:00",3265,1.745,1.745,17.89
"2021-09-15 14:00:00",3266,350.9,350.9,26.62
"2021-09-15 14:30:00",3267,364.9,364.9,29.42
"2021-09-15 15:00:00",3268,395.2,395.2,29.68
"2021-09-15 15:30:00",3269,-1.742,-1.742,26.22
"2021-09-15 16:00:00",3270,161.9,161.9,17.95
"2021-09-15 16:30:00",3271,-75.72,-75.72,17.21
"2021-09-15 17:00:00",3272,-6.479,-6.479,14.56
"2021-09-15 17:30:00",3273,-112.6,-112.6,12
"2021-09-15 18:00:00",3274,-40.88,-40.88,10.2
"2021-09-15 18:30:00",3275,-56.84,-56.84,9.1
"2021-09-15 19:00:00",3276,-66.33,-66.33,7.706
"2021-09-15 19:30:00",3277,-73.82,-73.82,6.482
"2021-09-15 20:00:00",3278,-78.31,-78.31,5.851
"2021-09-15 20:30:00",3279,-77.82,-77.82,5.291
"2021-09-15 21:00:00",3280,-78.82,-78.82,4.728
"2021-09-15 21:30:00",3281,-75.33,-75.33,4.557
"2021-09-15 22:00:00",3282,-72.84,-72.84,4.236
"2021-09-15 22:30:00",3283,-71.34,-71.34,3.784
"2021-09-15 23:00:00",3284,-74.08,-74.08,3.249
"2021-09-15 23:30:00",3285,-73.83,-73.83,2.779
"2021-09-16 00:00:00",3286,-72.35,-72.35,2.245
"2021-09-16 00:30:00",3287,-74.35,-74.35,1.821
"2021-09-16 01:00:00",3288,-76.85,-76.85,1.416
"2021-09-16 01:30:00",3289,-69.87,-69.87,1.096
"2021-09-16 02:00:00",3290,-70.12,-70.12,0.989
"2021-09-16 02:30:00",3291,-67.88,-67.88,0.883
"2021-09-16 03:00:00",3292,-69.87,-69.87,0.608
"2021-09-16 03:30:00",3293,-72.62,-72.62,0.415
"2021-09-16 04:00:00",3294,-68.88,-68.88,0.352
"2021-09-16 04:30:00",3295,-64.38,-64.38,0.074
"2021-09-16 05:00:00",3296,-68.38,-68.38,0.031
"2021-09-16 05:30:00",3297,-63.14,-63.14,-0.138
"2021-09-16 06:00:00",3298,-61.89,-61.89,-0.224
"2021-09-16 06:30:00",3299,-61.9,-61.9,-0.052
"2021-09-16 07:00:00",3300,-67.88,-67.88,-0.244
"2021-09-16 07:30:00",3301,-68.39,-68.39,-0.585
"2021-09-16 08:00:00",3302,-57.4,-57.4,-0.712
"2021-09-16 08:30:00",3303,-56.9,-56.9,-0.628
"2021-09-16 09:00:00",3304,-49.92,-49.92,-0.33
"2021-09-16 09:30:00",3305,-45.92,-45.92,0.074
"2021-09-16 10:00:00",3306,-41.43,-41.43,1.586
"2021-09-16 10:30:00",3307,33.93,33.93,2.779
"2021-09-16 11:00:00",3308,-87.3,-87.3,7.049
"2021-09-16 11:30:00",3309,-123.2,-123.2,15.19
"2021-09-16 12:00:00",3310,129.1,129.1,22.56
"2021-09-16 12:30:00",3311,353,353,26.53
"2021-09-16 13:00:00",3312,538.9,538.9,27.4
"2021-09-16 13:30:00",3313,58.49,58.49,25.76
"2021-09-16 14:00:00",3314,108.5,108.5,23.01
"2021-09-16 14:30:00",3315,109.1,109.1,21.18
