DateTime,Rain(mm),Temp(C),RH(%),NetRad(W/m2),NetRad(MJ/m2h),VPD(kPa),PET(mm/h)
2021-07-07 02:00:00,0.0,13.112,87.2,0.2,0.00072,0.8937485048557963,3.577829014767662e-05
2021-07-07 02:30:00,0.0,12.847,87.9,0.2,0.00072,0.9024488913706554,0.035276142116837765
2021-07-07 03:00:00,0.0,12.606,88.7,0.2,0.00072,0.9110985575678787,0.03569618947304989
2021-07-07 03:30:00,0.0,12.364,88.9,0.2,0.00072,0.9282467373921852,3.449201241240149e-05
2021-07-07 04:00:00,0.0,12.34,87.9,0.2,0.00072,0.9451950509274072,0.03712485927191306
2021-07-07 04:30:00,0.0,12.171,87.0,0.2,0.00072,0.9702471215297841,0.03816910404067881
2021-07-07 05:00:00,0.0,11.832,87.6,0.2,0.00072,0.9867044421361151,0.03893986140175762
2021-07-07 05:30:00,0.0,11.54,88.0,0.2,0.00072,1.011029209167848,3.311050171962025e-05
2021-07-07 06:00:00,0.0,11.224,88.9,0.2,0.00072,1.019042107382771,3.259057729906609e-05
2021-07-07 06:30:00,0.0,11.321,87.7,0.2,0.00072,1.0270077265909077,0.040722258736297826
2021-07-07 07:00:00,0.0,11.443,86.8,0.2,0.00072,1.0349263051554154,3.295032186546801e-05
2021-07-07 07:30:00,0.0,11.637,87.2,0.2,0.00072,1.011029209167848,3.327119776282683e-05
2021-07-07 08:00:00,0.0,12.05,87.4,0.2,0.00072,0.9785000246222457,3.396117416792823e-05
2021-07-07 08:30:00,0.0,12.606,88.2,0.2,0.00072,0.9196977557977797,3.490481344560323e-05
2021-07-07 09:00:00,0.0,14.314,83.1,0.2,0.00072,0.849476863582558,3.7909152495902515e-05
2021-07-07 09:30:00,0.0,15.294,78.9,0.2,0.00072,0.8314042176576959,3.970431208349552e-05
2021-07-07 10:00:00,0.0,17.011,72.8,0.2,0.00072,0.7946235114777866,4.297302229092685e-05
2021-07-07 10:30:00,0.0,19.127,65.7,0.2,0.00072,0.747434445096121,4.721230452675592e-05
2021-07-07 11:00:00,0.0,21.676,55.0,259.3,0.93348,0.7759112395494161,0.08185730396049985
2021-07-07 11:30:00,0.0,22.465,49.1,259.3,0.93348,0.8673404845617763,0.11563582666921123
2021-07-07 12:00:00,0.0,22.968,45.5,341.6,1.22976,0.9282467373921852,0.14474553609980007
2021-07-07 12:30:00,0.0,23.208,45.7,341.6,1.22976,0.9024488913706554,0.14451402366067229
2021-07-07 13:00:00,0.0,24.532,42.0,724.5,2.6082,0.9110985575678787,0.30257063152498254
2021-07-07 13:30:00,0.0,23.328,44.1,724.5,2.6082,0.9451950509274072,0.310962036489471
2021-07-07 14:00:00,0.0,22.609,45.7,135.1,0.48635999999999996,0.9535948804664569,0.1428824431193392
2021-07-07 14:30:00,0.0,23.328,43.8,135.1,0.48635999999999996,0.9535948804664569,0.11574106774064628
2021-07-07 15:00:00,0.0,24.074,43.2,281.8,1.01448,0.9110985575678787,0.1290888366786255
2021-07-07 15:30:00,0.0,23.954,43.2,281.8,1.01448,0.9196977557977797,0.1290946710544152
2021-07-07 16:00:00,0.0,24.122,46.5,224.6,0.80856,0.8038987709146679,0.13056276919326487
2021-07-07 16:30:00,0.0,24.219,45.8,224.6,0.80856,0.8222888607773318,0.13220997272993343
2021-07-07 17:00:00,0.0,24.339,46.3,178.5,0.6426,0.7946235114777866,0.06273650652747244
2021-07-07 17:30:00,0.0,22.944,49.1,178.5,0.6426,0.8314042176576959,0.09074510021712852
2021-07-07 18:00:00,0.0,22.178,53.6,0.2,0.00072,0.7759112395494161,0.027416301090104195
2021-07-07 18:30:00,0.0,21.103,56.8,0.2,0.00072,0.7852944229780485,0.044389899838354285
2021-07-07 19:00:00,0.0,20.555,58.1,0.2,0.00072,0.7946235114777866,0.04516289770719543
2021-07-07 19:30:00,0.4,18.343,74.5,0.2,0.00072,0.6284880346395807,4.5614963145202326e-05
2021-07-07 20:00:00,0.0,15.031,79.3,0.2,0.00072,0.849476863582558,0.06219923262185982
2021-07-07 20:30:00,1.0,13.233,88.7,0.2,0.00072,0.8584346727981369,0.06371607972411755
2021-07-07 21:00:00,0.0,13.714,87.5,0.2,0.00072,0.8314042176576959,0.05029421785825516
2021-07-07 21:30:00,1.0,14.481,76.2,0.2,0.00072,0.9451950509274072,0.056804946760995643
2021-07-07 22:00:00,1.6,13.762,77.4,0.2,0.00072,0.9867044421361151,0.059660981659970844
2021-07-07 22:30:00,1.4,12.461,91.5,0.2,0.00072,0.8849971446514937,3.4657089110898426e-05
2021-07-07 23:00:00,1.4,12.437,93.8,0.2,0.00072,0.849476863582558,3.461619743987309e-05
2021-07-07 23:30:00,2.2,12.195,89.3,0.2,0.00072,0.9367457526674405,3.4205635288323394e-05
2021-07-08 00:00:00,2.6,12.001,88.8,0.2,0.00072,1.062674938595335,0.041869808550917646
2021-07-08 00:30:00,0.8,11.346,93.0,0.2,0.00072,1.054324330489329,3.279065826222133e-05
2021-07-08 01:00:00,1.6,10.883,94.3,0.2,0.00072,1.0792294746451179,3.203566683225232e-05
2021-07-08 01:30:00,1.6,10.858,94.6,0.2,0.00072,1.0792294746451179,3.1995235324696024e-05
2021-07-08 02:00:00,0.4,10.761,91.8,0.2,0.00072,1.119771557405643,0.044626797311727244
2021-07-08 02:30:00,0.0,10.663,94.1,0.2,0.00072,1.0955900673859462,3.168104669226165e-05
2021-07-08 03:00:00,0.0,10.663,95.5,0.2,0.00072,1.0792294746451179,3.168104669226165e-05
2021-07-08 03:30:00,0.0,10.394,96.1,0.2,0.00072,1.0955900673859462,3.125105186669438e-05
2021-07-08 04:00:00,0.0,10.565,95.8,0.2,0.00072,1.0874338921589872,3.1523934586024005e-05
2021-07-08 04:30:00,0.0,12.001,85.2,0.2,0.00072,1.1117586591907203,0.043802617183382304
2021-07-08 05:00:00,1.6,11.88,83.3,0.2,0.00072,1.1435275304854662,0.04510476612186854
2021-07-08 05:30:00,5.8,9.558,95.0,0.2,0.00072,1.1745513128413685,2.994003747838271e-05
2021-07-08 06:00:00,0.0,10.222,93.5,0.2,0.00072,1.1435275304854662,3.0978191427504694e-05
2021-07-08 06:30:00,0.0,10.075,94.6,0.2,0.00072,1.1356557551782875,3.074627670305405e-05
2021-07-08 07:00:00,0.0,10.394,93.8,0.2,0.00072,1.1277371766137798,3.125105186669438e-05
2021-07-08 07:30:00,0.6,10.467,95.2,0.2,0.00072,1.103698242626056,3.1367349421886946e-05
2021-07-08 08:00:00,0.2,10.59,95.1,14.8,0.05328,1.0955900673859462,0.002802880015329189
2021-07-08 08:30:00,0.0,10.956,95.3,14.8,0.05328,1.062674938595335,0.0028552683748506603
2021-07-08 09:00:00,0.0,11.467,95.5,89.8,0.32327999999999996,1.0118280075907509,0.017774961316344144
2021-07-08 09:30:00,0.0,11.929,95.3,89.8,0.32327999999999996,0.9769240063843054,0.018188841394144544
2021-07-08 10:00:00,0.0,12.219,95.4,72.99,0.262764,0.9502063136054302,0.014997784738314111
2021-07-08 10:30:00,0.0,13.088,94.1,72.99,0.262764,0.8860238730009207,0.01565046231203606
2021-07-08 11:00:00,0.0,14.17,91.2,35.99,0.129564,0.8289039687412152,0.008130084686642223
2021-07-08 11:30:00,0.0,16.63,83.7,35.99,0.129564,0.7189317493643472,0.009120067172338474
2021-07-08 12:00:00,0.0,19.175,76.7,836.0,3.0096,0.6018458618687241,0.23731249486054695
2021-07-08 12:30:00,0.0,20.698,68.0,836.0,3.0096,0.6452697131910978,0.2533319057728944
2021-07-08 13:00:00,0.0,22.298,60.6,849.0,3.0564,0.6771981531342235,0.27496905970600194
2021-07-08 13:30:00,0.0,22.369,46.0,849.0,3.0564,1.062674938595335,0.2757683020790693
2021-07-08 14:00:00,0.0,23.04,42.9,918.0,3.3047999999999997,1.0955900673859462,0.32857221435393413
2021-07-08 14:30:00,0.0,24.267,39.4,918.0,3.3047999999999997,1.1117586591907203,0.32173471599115205
2021-07-08 15:00:00,0.0,24.195,37.9,914.0,3.2904,1.1591316160063847,0.3427616934198843
2021-07-08 15:30:00,0.0,26.304,34.9,914.0,3.2904,1.1117586591907203,0.34640981831459683
2021-07-08 16:00:00,0.0,26.304,33.7,704.6,2.53656,1.151352738947699,0.267046343527861
2021-07-08 16:30:00,0.0,25.72,35.4,704.6,2.53656,1.1356557551782875,0.261213027732468
2021-07-08 17:00:00,0.0,24.944,32.0,624.0,2.2464,1.2984334458601168,0.22454420261576072
2021-07-08 17:30:00,0.0,25.671,36.9,624.0,2.2464,1.0874338921589872,0.2309013243923594
2021-07-08 18:00:00,0.0,25.866,32.7,363.1,1.30716,1.2197226368073053,0.13535922866421166
2021-07-08 18:30:00,0.0,26.109,33.8,363.1,1.30716,1.1668643961348695,0.20675182693922067
2021-07-08 19:00:00,0.0,25.258,34.1,175.5,0.6318,1.212306050640106,0.14967244229841523
2021-07-08 19:30:00,0.0,22.944,45.2,175.5,0.6318,1.0374752026903127,0.09884881776898441
2021-07-08 20:00:00,0.0,20.317,51.5,14.79,0.05324399999999999,1.0792294746451179,0.05306369241762282
2021-07-08 20:30:00,0.0,19.627,54.9,14.79,0.05324399999999999,1.054324330489329,0.05226760128788328
2021-07-08 21:00:00,0.0,18.152,62.7,0.2,0.00072,1.0031783413935276,0.03712819387479699
2021-07-08 21:30:00,0.0,17.391,65.1,0.2,0.00072,1.0118280075907509,0.037760005466871506
2021-07-08 22:00:00,0.0,16.963,66.5,0.2,0.00072,1.0204272058206518,0.03825603534809847
2021-07-08 22:30:00,0.0,16.058,70.7,0.2,0.00072,1.0118280075907509,0.038297927273261
2021-07-08 23:00:00,0.0,15.652,71.7,0.2,0.00072,1.0289761874150574,0.03911090701176668
2021-07-08 23:30:00,0.0,15.342,72.5,0.2,0.00072,1.0459245009502793,0.039881534913078005
2021-07-09 00:00:00,0.0,14.673,74.8,0.2,0.00072,1.5334269169557029,0.05885582926658178
2021-07-09 00:30:00,0.0,14.29,76.4,0.2,0.00072,1.5417775250617087,0.05940389224971068
2021-07-09 01:00:00,0.0,13.81,77.3,0.2,0.00072,1.566536478625361,0.06064537795538892
2021-07-09 01:30:00,0.0,13.666,77.2,0.2,0.00072,1.57469265385232,0.061047398194641826
2021-07-09 02:00:00,0.0,13.497,78.1,0.2,0.00072,1.57469265385232,3.645225234682258e-05
2021-07-09 02:30:00,0.0,13.401,79.0,0.2,0.00072,1.57469265385232,3.628344353323172e-05
2021-07-09 03:00:00,0.0,12.485,83.4,0.2,0.00072,1.57469265385232,3.469801230712109e-05
2021-07-09 03:30:00,0.0,12.34,82.9,0.2,0.00072,1.5988741438720169,3.445124818432026e-05
2021-07-09 04:00:00,0.0,12.074,83.0,0.2,0.00072,1.6147583416446614,3.400155713459838e-05
2021-07-09 04:30:00,0.0,11.953,83.2,0.2,0.00072,1.62263011695184,0.063948448844323
2021-07-09 05:00:00,0.0,11.783,83.3,0.2,0.00072,1.6304553254140728,3.351404317298461e-05
2021-07-09 05:30:00,0.0,11.71,83.6,0.2,0.00072,1.6382342024727585,3.3392474329447656e-05
2021-07-09 06:00:00,0.0,11.637,84.1,0.2,0.00072,1.6304553254140728,3.327119776282683e-05
2021-07-09 06:30:00,0.0,11.2,86.3,0.2,0.00072,1.6382342024727585,3.2551313253550324e-05
2021-07-09 07:00:00,0.0,11.078,87.6,0.2,0.00072,1.6304553254140728,3.235220977632475e-05
2021-07-09 07:30:00,0.0,11.321,88.3,0.2,0.00072,1.5988741438720169,3.2749591528663496e-05
2021-07-09 08:00:00,0.0,11.856,87.0,0.2,0.00072,1.57469265385232,3.363590425285845e-05
2021-07-09 08:30:00,0.0,12.316,87.1,0.2,0.00072,1.5417775250617087,3.441051549534346e-05
2021-07-09 09:00:00,0.0,14.625,77.9,0.2,0.00072,1.4909305940571247,3.847323793770416e-05
2021-07-09 09:30:00,0.0,16.01,72.3,0.2,0.00072,1.4735805413450422,4.1048409660363565e-05
2021-07-09 10:00:00,0.0,18.794,56.5,0.2,0.00072,1.5583320611114917,4.653006038617735e-05
2021-07-09 10:30:00,0.0,20.531,51.4,0.2,0.00072,1.5417775250617087,5.014907667127019e-05
2021-07-09 11:00:00,0.0,22.537,43.2,687.8,2.4760799999999996,1.6068397630801536,0.22494386911635758
2021-07-09 11:30:00,0.0,23.136,40.1,687.8,2.4760799999999996,1.6459669826012433,0.23046194253598742
2021-07-09 12:00:00,0.0,23.545,36.8,835.0,3.006,1.7208103505433983,0.33530762687788185
2021-07-09 12:30:00,0.0,25.38,31.2,835.0,3.006,1.7775360323264906,0.3055610380990238
2021-07-09 13:00:00,0.0,25.671,24.9,504.8,1.81728,1.9672917044857203,0.2541744219667916
2021-07-09 13:30:00,0.0,26.744,22.1,633.7,2.28132,2.0122420281272113,0.3626036431106907
2021-07-09 14:00:00,0.0,26.867,23.6,509.2,1.8331199999999999,1.9498508978329787,0.2615890492340772
2021-07-09 14:30:00,0.0,27.801,22.9,575.7,2.07252,1.932083314521428,0.2907026197094258
2021-07-09 15:00:00,0.0,27.899,23.0,530.5,1.9098,1.9200541342843371,0.3270576054003145
2021-07-09 15:30:00,0.0,28.891,21.8,512.2,1.84392,1.9200541342843371,0.2731641592003426
2021-07-09 16:00:00,0.0,28.841,22.4,517.4,1.8626399999999999,1.8955468117675087,0.32505914737172925
2021-07-09 16:30:00,0.0,30.041,21.0,456.1,1.64196,1.8955468117675087,0.3079612815528748
2021-07-09 17:00:00,0.0,29.54,21.7,375.8,1.35288,1.8893252905468507,0.2762665105343924
2021-07-09 17:30:00,0.0,25.914,31.2,0.2,0.00072,1.742403245176567,0.1317965397507828
2021-07-09 18:00:00,0.0,25.963,33.0,66.11,0.23799599999999999,1.676441789561833,0.15167352336758058
2021-07-09 18:30:00,0.0,26.524,34.7,290.6,1.04616,1.5828008290924298,0.11105068559040045
2021-07-09 19:00:00,0.0,26.134,36.4,190.4,0.68544,1.55007915801903,0.1304874687802935
2021-07-09 19:30:00,0.0,23.665,43.8,79.08,0.284688,1.5080787738814312,0.0900947690264201
2021-07-09 20:00:00,0.0,22.489,47.0,0.2,0.00072,1.5080787738814312,0.053047295172907134
2021-07-09 20:30:00,0.0,21.628,52.0,0.2,0.00072,1.4382667092873829,0.051126606244645253
2021-07-09 21:00:00,0.0,20.817,54.5,0.2,0.00072,1.4471725210510222,0.051942737772836596
2021-07-09 21:30:00,0.0,19.793,57.3,0.2,0.00072,1.4648291811407397,0.0532069149669846
2021-07-09 22:00:00,0.0,18.842,59.3,0.2,0.00072,1.4909305940571247,0.08613418968092536
2021-07-09 22:30:00,0.0,17.962,61.1,0.2,0.00072,1.5250270874166532,0.08883596613641417
2021-07-09 23:00:00,0.0,17.344,61.7,0.2,0.00072,1.566536478625361,0.05847340557421403
2021-07-09 23:30:00,0.0,16.963,61.6,0.2,0.00072,1.590861245657094,0.05962451529332116
2021-07-10 00:00:00,0.0,16.272,63.6,0.2,0.00072,1.5873661312878182,0.059930915503124814
2021-07-10 00:30:00,0.0,15.867,64.7,0.2,0.00072,1.6031564851595046,0.06078349003769356
2021-07-10 01:00:00,0.0,15.438,66.1,0.2,0.00072,1.6031564851595046,0.06105365526616333
2021-07-10 01:30:00,0.0,14.912,67.4,0.2,0.00072,1.626493350808908,0.06227556737388313
2021-07-10 02:00:00,0.0,14.649,67.5,0.2,0.00072,1.6418215533459275,0.06302951532258037
2021-07-10 02:30:00,0.0,14.05,69.0,0.2,0.00072,1.6569681577694977,0.06399271934742075
2021-07-10 03:00:00,0.0,13.786,69.6,0.2,0.00072,1.6719350053141444,0.06473920899140823
2021-07-10 03:30:00,0.0,13.425,70.4,0.2,0.00072,1.6793515914813437,0.06525682440875373
2021-07-10 04:00:00,0.0,13.064,71.3,0.2,0.00072,1.6940522227774084,0.06605906086240154
2021-07-10 04:30:00,0.0,12.992,71.7,0.2,0.00072,1.6940522227774084,0.0661050148050861
2021-07-10 05:00:00,0.0,12.968,71.1,0.2,0.00072,1.7013367187510628,3.552828802827067e-05
2021-07-10 05:30:00,0.0,12.654,72.3,0.2,0.00072,1.708577633942836,3.4987072144068906e-05
2021-07-10 06:00:00,0.0,12.292,74.3,0.2,0.00072,1.7013367187510628,3.436981434808215e-05
2021-07-10 06:30:00,0.0,12.147,76.3,0.2,0.00072,1.6867239220051302,3.41245826719415e-05
2021-07-10 07:00:00,0.0,12.05,78.2,0.2,0.00072,1.6644739366697272,3.396117416792823e-05
2021-07-10 07:30:00,0.0,12.678,76.8,0.2,0.00072,1.6418215533459275,3.5028248745586314e-05
2021-07-10 08:00:00,0.0,12.92,77.7,0.2,0.00072,1.6109816936217374,3.5445205572522415e-05
2021-07-10 08:30:00,0.0,14.433,71.9,0.2,0.00072,1.5873661312878182,3.812437519196803e-05
2021-07-10 09:00:00,0.0,16.106,64.7,0.2,0.00072,1.5794005120796815,4.123069674470341e-05
2021-07-10 09:30:00,0.0,18.105,56.5,0.2,0.00072,1.595284709852326,4.513621310008724e-05
2021-07-10 10:00:00,0.0,21.987,38.1,0.2,0.00072,1.7580624005341552,5.329443617329002e-05
2021-07-10 10:30:00,0.0,23.641,33.6,487.5,1.755,1.7854145097614664,0.23011039493169935
2021-07-10 11:00:00,0.0,24.388,29.9,543.9,1.9580399999999998,1.8509566303456462,0.30970991442883505
2021-07-10 11:30:00,0.0,25.404,27.3,585.2,2.10672,1.8822566255766175,0.32967948222896365
2021-07-10 12:00:00,0.0,25.186,28.4,215.0,0.774,1.8572935859070232,0.15025423760528472
2021-07-10 12:30:00,0.0,25.647,28.2,104.1,0.37476,1.8381658646015118,0.11253446878600777
2021-07-10 13:00:00,0.0,26.451,26.7,701.4,2.5250399999999997,1.84458079129046,0.36985965177252395
2021-07-10 13:30:00,0.0,27.801,24.4,697.6,2.51136,1.8572935859070232,0.3788767904687008
2021-07-10 14:00:00,0.0,26.329,25.0,39.99,0.143964,1.9126096827290926,0.16115584463368765
2021-07-10 14:30:00,0.0,27.161,23.9,103.4,0.37224,1.9066136351662752,0.18037197453542034
2021-07-10 15:00:00,0.0,27.974,25.1,545.2,1.96272,1.818684504205211,0.32479987435205004
2021-07-10 15:30:00,0.0,28.097,22.8,225.4,0.81144,1.9005805024920017,0.22119294950451251
2021-07-10 16:00:00,0.0,29.515,20.9,475.3,1.71108,1.9066136351662752,0.2618392368436624
2021-07-10 16:30:00,0.0,29.34,20.7,557.3,2.00628,1.9185688407313053,0.38606104181707435
2021-07-10 17:00:00,0.0,29.464,19.6,483.3,1.73988,1.9592662887895202,0.3656670662418757
2021-07-10 17:30:00,0.0,28.593,19.2,484.0,1.7424,2.014415866053704,0.36895158237360515
2021-07-10 18:00:00,0.0,28.766,19.5,340.9,1.2272399999999999,1.9982311656724616,0.32052873641619556
2021-07-10 18:30:00,0.0,28.394,19.4,230.6,0.83016,2.014415866053704,0.2858764883260372
2021-07-10 19:00:00,0.0,27.899,20.3,81.0,0.29159999999999997,2.0036598789572198,0.17937681671664266
2021-07-10 19:30:00,0.0,28.717,20.3,118.9,0.42804000000000003,1.9649372694406164,0.18881160636326302
2021-07-10 20:00:00,0.0,27.628,20.2,0.2,0.00072,2.019743502208148,0.10629154904704143
2021-07-10 20:30:00,0.0,25.574,23.9,0.2,0.00072,1.981739955993586,0.06699723686412518
2021-07-10 21:00:00,0.0,23.809,27.7,0.2,0.00072,1.947818072693385,5.736617199207865e-05
2021-07-10 21:30:00,0.0,21.366,34.6,0.2,0.00072,1.8884021953699672,0.0673273644626843
2021-07-10 22:00:00,0.0,20.222,35.9,0.2,0.00072,1.9185688407313053,0.10936197665860271
2021-07-10 22:30:00,0.0,19.77,36.0,0.2,0.00072,1.9362269202409244,0.13637011975013727
2021-07-10 23:00:00,0.0,18.699,38.7,0.2,0.00072,1.9303772660406433,0.11166577660956215
2021-07-10 23:30:00,0.0,18.224,39.8,0.2,0.00072,1.9362269202409244,0.07157359816657169
2021-07-11 00:00:00,0.0,18.438,49.2,0.2,0.00072,1.2180544062731364,0.04493157480142039
2021-07-11 00:30:00,0.0,18.866,57.4,0.2,0.00072,1.0090780780522723,4.667710141974349e-05
2021-07-11 01:00:00,0.0,18.414,60.7,0.2,0.00072,0.9751809533835951,4.575834189264077e-05
2021-07-11 01:30:00,0.0,17.558,62.6,0.2,0.00072,1.0006782485132226,4.404688760164299e-05
2021-07-11 02:00:00,0.0,17.296,67.6,0.2,0.00072,0.9228236821475917,4.3530592552614315e-05
2021-07-11 02:30:00,0.0,17.177,69.0,0.2,0.00072,0.9049600611683735,4.329726832991097e-05
2021-07-11 03:00:00,0.0,16.249,69.1,0.2,0.00072,0.9837299349780007,4.1503133350895544e-05
2021-07-11 03:30:00,0.0,15.772,70.1,0.2,0.00072,1.0006782485132226,4.059859886703179e-05
2021-07-11 04:00:00,0.0,15.127,72.6,0.2,0.00072,1.0090780780522723,0.038562123970284364
2021-07-11 04:30:00,0.0,14.936,73.6,0.2,0.00072,1.0090780780522723,0.03863700204794523
2021-07-11 05:00:00,0.0,15.223,73.2,0.2,0.00072,0.992228950253256,0.03788161312915564
2021-07-11 05:30:00,0.0,14.768,75.4,0.2,0.00072,0.992228950253256,3.8734359909475526e-05
2021-07-11 06:00:00,0.2,15.127,73.4,0.2,0.00072,1.0006782485132226,3.9394752450770456e-05
2021-07-11 06:30:00,1.8,12.34,90.7,0.2,0.00072,0.9579320889564709,3.445124818432026e-05
2021-07-11 07:00:00,0.0,12.534,91.3,0.2,0.00072,0.9316777539472487,3.4781661707364674e-05
2021-07-11 07:30:00,0.0,12.558,90.6,0.2,0.00072,0.9404803422373091,0.036863405102674815
2021-07-11 08:00:00,0.0,12.968,89.3,0.2,0.00072,0.9228236821475917,0.03603009721706425
2021-07-11 08:30:00,0.0,13.522,86.2,0.2,0.00072,0.9228236821475917,3.649629532168442e-05
2021-07-11 09:00:00,0.4,12.896,91.2,0.2,0.00072,0.9049600611683735,0.03535759766844229
2021-07-11 09:30:00,0.2,12.992,92.5,0.2,0.00072,0.8777720583631472,3.556987643811817e-05
2021-07-11 10:00:00,0.4,12.799,93.4,45.36,0.163296,0.8777720583631472,0.009589918777522839
2021-07-11 10:30:00,0.0,14.529,84.9,192.6,0.69336,0.8593819685004833,0.04425781343054986
2021-07-11 11:00:00,0.0,14.17,85.5,3.487,0.0125532,0.8777720583631472,0.0007877078439100149
2021-07-11 11:30:00,0.0,15.414,77.4,254.6,0.9165599999999999,0.9049600611683735,0.060993511988972994
2021-07-11 12:00:00,0.0,16.225,70.0,86.4,0.31104000000000004,0.9665817551536942,0.06589845066075105
2021-07-11 12:30:00,0.0,16.463,69.0,9.21,0.033156000000000005,0.9665817551536942,0.002316104296237628
2021-07-11 13:00:00,0.0,15.39,73.3,29.87,0.107532,0.9751809533835951,0.053734599064459564
2021-07-11 13:30:00,0.0,15.963,71.1,116.0,0.41759999999999997,0.9751809533835951,0.028507702811214838
2021-07-11 14:00:00,0.0,18.628,63.7,557.8,2.0080799999999996,0.8959499959762933,0.15459553204111087
2021-07-11 14:30:00,0.0,21.008,54.9,421.2,1.51632,0.8959499959762933,0.1585327407231417
2021-07-11 15:00:00,0.0,21.676,54.4,588.6,2.11896,0.8501067090636021,0.20787412185991336
2021-07-11 15:30:00,0.0,21.079,49.0,49.96,0.179856,1.0339832222080612,0.060546417760808095
2021-07-11 16:00:00,0.0,24.581,40.5,523.1,1.88316,1.0090780780522723,0.2133837487664287
2021-07-11 16:30:00,0.0,23.208,39.4,42.01,0.15123599999999998,1.1369463462348324,0.062491641766516
2021-07-11 17:00:00,0.0,22.657,48.9,0.2,0.00072,0.9139178703839523,0.050840957510862365
2021-07-11 17:30:00,0.0,21.987,52.1,18.9,0.06803999999999999,0.8868874152435113,0.07825165985462766
2021-07-11 18:00:00,0.0,21.342,54.4,0.2,0.00072,0.8777720583631472,0.04949466614252687
2021-07-11 18:30:00,0.0,21.867,52.6,12.93,0.046548,0.8777720583631472,0.004114181590966402
2021-07-11 19:00:00,0.0,22.011,54.2,240.3,0.8650800000000001,0.8219568918506528,0.10684846789282908
2021-07-11 19:30:00,0.0,21.939,57.2,152.3,0.54828,0.7543492967853394,0.04860426478599219
2021-07-11 20:00:00,0.0,20.936,58.7,51.75,0.1863,0.8029176426819364,0.015839839442891208
2021-07-11 20:30:00,0.0,19.865,62.0,12.19,0.043884,0.8219568918506528,0.003565133158331754
2021-07-11 21:00:00,0.0,18.675,65.2,0.2,0.00072,0.8593819685004833,4.6287606239819724e-05
2021-07-11 21:30:00,0.0,17.748,69.7,0.2,0.00072,0.840777620563864,4.442351993200504e-05
2021-07-11 22:00:00,0.0,16.606,74.4,0.2,0.00072,0.8501067090636021,0.03199688904152625
2021-07-11 22:30:00,0.0,15.557,78.3,0.2,0.00072,0.8777720583631472,0.05226542592983801
2021-07-11 23:00:00,0.0,14.768,80.3,0.2,0.00072,0.9139178703839523,0.05479094685252268
2021-07-11 23:30:00,0.0,14.505,80.5,0.2,0.00072,0.9316777539472487,0.05598139308973858
2021-07-12 00:00:00,0.0,14.194,81.3,0.2,0.00072,0.9691182073757951,0.05838467695948611
2021-07-12 00:30:00,0.0,13.906,82.2,0.2,0.00072,0.9865699540949568,0.03816675802808448
2021-07-12 01:00:00,0.0,13.329,84.0,0.2,0.00072,1.003818818522081,3.615716633737405e-05
2021-07-12 01:30:00,0.0,12.968,85.4,0.2,0.00072,1.0123678001164866,3.552828802827067e-05
2021-07-12 02:00:00,0.0,12.654,86.5,0.2,0.00072,1.020866815391742,3.4987072144068906e-05
2021-07-12 02:30:00,0.0,12.461,87.2,0.2,0.00072,1.0293161136517086,3.4657089110898426e-05
2021-07-12 03:00:00,0.0,12.05,88.2,0.2,0.00072,1.0460665512967642,3.396117416792823e-05
2021-07-12 03:30:00,0.0,11.565,90.5,0.2,0.00072,1.0543681842540855,3.3151868853285435e-05
2021-07-12 04:00:00,0.0,11.516,89.7,0.2,0.00072,1.0708255048604165,3.307082152973579e-05
2021-07-12 04:30:00,0.0,10.98,92.0,0.2,0.00072,1.0870898553274853,3.219286580736566e-05
2021-07-12 05:00:00,0.0,10.541,91.2,0.2,0.00072,1.1269191431868955,3.148553847931474e-05
2021-07-12 05:30:00,0.0,10.394,91.6,0.2,0.00072,1.1347443516491282,3.125105186669438e-05
2021-07-12 06:00:00,0.0,9.731,92.5,0.2,0.00072,1.1731800979145721,3.0208193578321032e-05
2021-07-12 06:30:00,0.0,9.657,93.2,0.2,0.00072,1.1731800979145721,3.0093290408167564e-05
2021-07-12 07:00:00,0.0,9.632,92.9,0.2,0.00072,1.1807308157968885,3.005453953235084e-05
2021-07-12 07:30:00,0.0,9.805,94.1,0.2,0.00072,1.1502560088362987,3.0323396658217114e-05
2021-07-12 08:00:00,0.0,10.541,92.3,0.2,0.00072,1.111128789315209,3.148553847931474e-05
2021-07-12 08:30:00,0.0,11.686,90.4,0.2,0.00072,1.0460665512967642,3.3352570329917715e-05
2021-07-12 09:00:00,0.0,13.016,85.7,12.96,0.046656,1.003818818522081,0.002769149952083267
2021-07-12 09:30:00,0.0,14.409,83.7,52.33,0.188388,0.9155252803819973,0.011956643278662608
2021-07-12 10:00:00,0.0,15.461,76.9,0.2,0.00072,0.9425557355224383,4.001536470236865e-05
2021-07-12 10:30:00,0.0,17.986,68.0,441.2,1.58832,0.8880198336389693,0.11885378080769465
2021-07-12 11:00:00,0.0,19.793,61.8,455.6,1.64016,0.8600323022737175,0.13283477397294682
2021-07-12 11:30:00,0.0,20.865,56.8,495.7,1.7845199999999999,0.8880198336389693,0.1783119498600059
2021-07-12 12:00:00,0.0,21.939,53.2,536.7,1.93212,0.8880198336389693,0.2175341012941171
2021-07-12 12:30:00,0.0,22.776,50.8,523.6,1.88496,0.8787445742020881,0.2348496131823705
2021-07-12 13:00:00,0.0,22.513,49.1,507.6,1.82736,0.9514615472860777,0.25522192470657346
