z6B01558,Port1,,,Port2,,,Port7,
# Records: 4405,GS3 Moisture/Temp/EC,,,GS3 Moisture/Temp/EC,,,Battery,
Timestamps, m³/m³ Water Content, °C Soil Temperature, mS/cm Saturation Extract EC, m³/m³ Water Content, °C Soil Temperature, mS/cm Saturation Extract EC,% Battery Percent, mV Battery Voltage
,,,,,,,,
2022-05-03 17:45,0.151,9.9,0.022,0.02,7.3,#N/A,100,10378
2022-05-03 18:45,0.148,12.1,#N/A,0.02,8.1,#N/A,100,10401
2022-05-03 19:45,0.146,15.6,#N/A,0.019,9.5,#N/A,100,10424
2022-05-03 20:45,0.141,23.1,#N/A,0.019,10.3,#N/A,100,10448
2022-05-03 21:45,0.137,32.2,#N/A,0.022,11.4,#N/A,100,10474
2022-05-03 22:45,0.135,32.8,#N/A,0.022,12,#N/A,100,10500
2022-05-03 23:45,0.135,31.6,#N/A,0.022,13,#N/A,100,10524
2022-05-04 0:45,0.135,29.5,#N/A,0.02,14.6,#N/A,100,10534
2022-05-04 1:45,0.136,22.7,#N/A,0.018,15,#N/A,100,10538
2022-05-04 2:45,0.14,15.4,#N/A,0.016,12.6,#N/A,100,10534
2022-05-04 3:45,0.141,12.8,#N/A,0.015,11.2,#N/A,100,10521
2022-05-04 4:45,0.142,11.9,#N/A,0.015,10.6,#N/A,100,10506
2022-05-04 5:45,0.143,11,#N/A,0.014,10,#N/A,100,10491
2022-05-04 6:45,0.143,10.4,#N/A,0.014,9.6,#N/A,100,10478
2022-05-04 7:45,0.143,10.2,#N/A,0.014,9.4,#N/A,100,10467
2022-05-04 8:45,0.142,10.2,#N/A,0.014,9.4,#N/A,100,10455
2022-05-04 9:45,0.142,10.3,#N/A,0.014,9.4,#N/A,100,10451
2022-05-04 10:45,0.141,10.4,#N/A,0.014,9.4,#N/A,100,10444
2022-05-04 11:45,0.141,10.1,#N/A,0.013,9.2,#N/A,100,10439
2022-05-04 12:45,0.141,9.9,#N/A,0.013,9.1,#N/A,100,10433
2022-05-04 13:45,0.14,9.9,#N/A,0.013,9,#N/A,100,10433
2022-05-04 14:45,0.14,10.2,#N/A,0.013,8.9,#N/A,100,10428
2022-05-04 15:45,0.138,11,#N/A,0.013,9.2,#N/A,100,10423
2022-05-04 16:45,0.137,11.3,#N/A,0.013,9.5,#N/A,100,10423
2022-05-04 17:45,0.137,11.6,#N/A,0.013,9.6,#N/A,100,10423
2022-05-04 18:45,0.136,11.6,#N/A,0.012,9.7,#N/A,100,10428
2022-05-04 19:45,0.135,12.2,#N/A,0.012,10,#N/A,100,10428
2022-05-04 20:45,0.134,12.7,#N/A,0.012,10.2,#N/A,100,10431
2022-05-04 21:45,0.133,13,#N/A,0.012,10.5,#N/A,100,10436
2022-05-04 22:45,0.133,13,#N/A,0.012,10.5,#N/A,100,10436
2022-05-04 23:45,0.132,13.3,#N/A,0.012,10.6,#N/A,100,10442
2022-05-05 0:45,0.131,13.4,#N/A,0.011,10.8,#N/A,100,10444
2022-05-05 1:45,0.131,12.5,#N/A,0.011,10.6,#N/A,100,10449
2022-05-05 2:45,0.131,11.3,#N/A,0.01,10.1,#N/A,100,10444
2022-05-05 3:45,0.131,10.3,#N/A,0.01,9.6,#N/A,100,10443
2022-05-05 4:45,0.132,9.8,#N/A,0.009,9.3,#N/A,100,10436
2022-05-05 5:45,0.132,9.1,#N/A,0.009,9,#N/A,100,10429
2022-05-05 6:45,0.133,8.2,#N/A,0.009,8.6,#N/A,100,10417
2022-05-05 7:45,0.133,7.4,#N/A,0.008,8.1,#N/A,100,10412
2022-05-05 8:45,0.133,7,#N/A,0.008,7.8,#N/A,100,10400
2022-05-05 9:45,0.133,6.8,#N/A,0.008,7.6,#N/A,100,10390
2022-05-05 10:45,0.133,6.5,#N/A,0.008,7.3,#N/A,100,10382
2022-05-05 11:45,0.133,6.6,#N/A,0.008,7.2,#N/A,100,10375
2022-05-05 12:45,0.133,6.4,#N/A,0.008,7.2,#N/A,100,10371
2022-05-05 13:45,0.132,6.8,#N/A,0.008,7.3,#N/A,100,10370
2022-05-05 14:45,0.13,7.5,#N/A,0.008,7.7,#N/A,100,10368
2022-05-05 15:45,0.129,8.5,#N/A,0.009,8.1,#N/A,100,10376
2022-05-05 16:45,0.127,10.4,#N/A,0.01,9.1,#N/A,100,10394
2022-05-05 17:45,0.124,12.5,#N/A,0.009,10.2,#N/A,100,10416
2022-05-05 18:45,0.122,14.2,#N/A,0.009,10.8,#N/A,100,10439
2022-05-05 19:45,0.121,14.3,#N/A,0.008,10.8,#N/A,100,10444
2022-05-05 20:45,0.12,16,#N/A,0.008,11.1,#N/A,100,10449
2022-05-05 21:45,0.12,16.1,#N/A,0.008,11.2,#N/A,100,10452
2022-05-05 22:45,0.118,18.1,#N/A,0.008,11.8,#N/A,100,10467
2022-05-05 23:45,0.119,15.2,#N/A,0.008,11.6,#N/A,100,10462
2022-05-06 0:45,0.12,13,#N/A,0.008,11.3,#N/A,100,10459
2022-05-06 1:45,0.13,10.3,#N/A,0.026,10.2,#N/A,100,10455
2022-05-06 2:45,0.131,9.3,#N/A,0.024,9.6,#N/A,100,10446
2022-05-06 3:45,0.132,7.9,#N/A,0.02,8.9,#N/A,100,10436
2022-05-06 4:45,0.132,7.2,#N/A,0.017,8.4,#N/A,100,10423
2022-05-06 5:45,0.13,7,#N/A,0.012,8.3,#N/A,100,10413
2022-05-06 6:45,0.129,6.7,#N/A,0.009,8,#N/A,100,10401
2022-05-06 7:45,0.129,6.3,#N/A,0.008,7.6,#N/A,100,10390
2022-05-06 8:45,0.129,5.8,#N/A,0.008,7.3,#N/A,100,10388
2022-05-06 9:45,0.129,5.6,#N/A,0.007,7.2,#N/A,100,10384
2022-05-06 10:45,0.128,6,#N/A,0.007,7.2,#N/A,100,10379
2022-05-06 11:45,0.128,6,#N/A,0.008,7.1,#N/A,100,10378
2022-05-06 12:45,0.127,5.8,#N/A,0.009,6.9,#N/A,100,10379
2022-05-06 13:45,0.127,6,#N/A,0.009,6.9,#N/A,100,10373
2022-05-06 14:45,0.125,6.5,#N/A,0.009,7,#N/A,100,10372
2022-05-06 15:45,0.125,6.6,#N/A,0.009,7.1,#N/A,100,10372
2022-05-06 16:45,0.125,6.3,#N/A,0.009,7.1,#N/A,100,10373
2022-05-06 17:45,0.124,7.6,#N/A,0.01,7.6,#N/A,100,10379
2022-05-06 18:45,0.122,9.6,#N/A,0.01,8.1,#N/A,100,10390
2022-05-06 19:45,0.121,9.6,#N/A,0.009,7.9,#N/A,100,10394
2022-05-06 20:45,0.117,15.6,#N/A,0.009,8.4,#N/A,100,10399
2022-05-06 21:45,0.116,18.4,#N/A,0.009,8.7,#N/A,100,10408
2022-05-06 22:45,0.111,28.1,#N/A,0.011,10.1,#N/A,100,10436
2022-05-06 23:45,0.109,27,#N/A,0.009,11.6,#N/A,100,10465
2022-05-07 0:45,0.108,24.5,#N/A,0.007,13,#N/A,100,10479
2022-05-07 1:45,0.109,21.6,#N/A,0.005,15.6,#N/A,100,10485
2022-05-07 2:45,0.112,14.4,#N/A,0.003,12.9,#N/A,100,10479
2022-05-07 3:45,0.116,10.2,#N/A,0.003,10.1,#N/A,100,10464
2022-05-07 4:45,0.118,8.6,#N/A,0.003,8.8,#N/A,100,10452
2022-05-07 5:45,0.118,7.7,#N/A,0.003,8.1,#N/A,100,10436
2022-05-07 6:45,0.119,7.1,#N/A,0.003,7.5,#N/A,100,10419
2022-05-07 7:45,0.119,6.3,#N/A,0.003,7.1,#N/A,100,10406
2022-05-07 8:45,0.119,5.6,#N/A,0.003,6.6,#N/A,100,10390
2022-05-07 9:45,0.12,5.1,#N/A,0.003,6.1,#N/A,100,10376
2022-05-07 10:45,0.119,5.1,#N/A,0.004,5.8,#N/A,100,10362
2022-05-07 11:45,0.119,5.3,#N/A,0.004,5.8,#N/A,100,10350
2022-05-07 12:45,0.119,5.1,#N/A,0.005,5.8,#N/A,100,10341
2022-05-07 13:45,0.12,4.6,#N/A,0.007,5.5,#N/A,100,10332
2022-05-07 14:45,0.12,4.7,#N/A,0.006,5.5,#N/A,100,10322
2022-05-07 15:45,0.118,6.9,#N/A,0.006,6.1,#N/A,100,10321
2022-05-07 16:45,0.116,8.7,#N/A,0.006,7.2,#N/A,100,10329
2022-05-07 17:45,0.114,10.1,#N/A,0.005,7.9,#N/A,100,10349
2022-05-07 18:45,0.111,12.8,#N/A,0.005,8.7,#N/A,100,10370
2022-05-07 19:45,0.109,14.7,#N/A,0.004,9.1,#N/A,100,10385
2022-05-07 20:45,0.105,20.2,#N/A,0.003,9.5,#N/A,100,10404
2022-05-07 21:45,0.106,16.1,#N/A,0.002,9.3,#N/A,100,10411
2022-05-07 22:45,0.103,23.5,#N/A,0.003,9.7,#N/A,100,10416
2022-05-07 23:45,0.101,23,#N/A,0.002,10.7,#N/A,100,10439
2022-05-08 0:45,0.102,18.8,#N/A,0.001,11,#N/A,100,10440
2022-05-08 1:45,0.1,21.8,#N/A,0,14.6,#N/A,100,10446
2022-05-08 2:45,0.101,14.2,#N/A,-0.003,12.9,#N/A,100,10442
2022-05-08 3:45,0.107,9.2,#N/A,-0.003,9.5,#N/A,100,10430
2022-05-08 4:45,0.109,6.6,#N/A,-0.003,7.8,#N/A,100,10417
2022-05-08 5:45,0.11,4.8,#N/A,-0.002,6.4,#N/A,100,10397
2022-05-08 6:45,0.11,3.8,#N/A,-0.002,5.5,#N/A,100,10374
2022-05-08 7:45,0.111,2.9,#N/A,-0.001,4.8,#N/A,100,10355
2022-05-08 8:45,0.111,2.1,#N/A,-0.001,4.2,#N/A,100,10335
2022-05-08 9:45,0.111,1.8,#N/A,-0.001,3.9,#N/A,100,10317
2022-05-08 10:45,0.112,1.2,#N/A,0,3.4,#N/A,100,10301
2022-05-08 11:45,0.112,0.8,#N/A,0,3,#N/A,100,10284
2022-05-08 12:45,0.112,0.5,#N/A,0,2.7,#N/A,100,10268
2022-05-08 13:45,0.111,1.2,#N/A,0,2.8,#N/A,100,10259
2022-05-08 14:45,0.111,1.9,#N/A,0,3.2,#N/A,100,10250
2022-05-08 15:45,0.109,4.2,#N/A,0.001,4.1,#N/A,100,10256
2022-05-08 16:45,0.106,6.9,#N/A,0.001,5.4,#N/A,100,10277
2022-05-08 17:45,0.104,9.4,#N/A,0,6.4,#N/A,100,10310
2022-05-08 18:45,0.102,10.6,#N/A,0,7.2,#N/A,100,10335
2022-05-08 19:45,0.101,11.4,#N/A,-0.001,7.9,#N/A,100,10357
2022-05-08 20:45,0.099,13.6,#N/A,-0.002,8.1,#N/A,100,10376
2022-05-08 21:45,0.099,11.8,#N/A,-0.003,8.1,#N/A,100,10385
2022-05-08 22:45,0.097,15,#N/A,-0.003,8.4,#N/A,100,10389
2022-05-08 23:45,0.102,9.4,#N/A,0.005,7.5,#N/A,100,10393
2022-05-09 0:45,0.113,5.2,#N/A,0.02,6,#N/A,100,10387
2022-05-09 1:45,0.118,4.6,#N/A,0.023,5.6,#N/A,100,10365
2022-05-09 2:45,0.128,2.8,#N/A,0.031,5.1,#N/A,100,10351
2022-05-09 3:45,0.154,3.6,0.021,0.034,4.7,#N/A,100,10337
2022-05-09 4:45,0.196,3.3,0.019,0.038,4.4,#N/A,100,10325
2022-05-09 5:45,0.284,1.5,0.051,0.034,3.4,#N/A,100,10312
2022-05-09 6:45,0.352,1.3,0.102,0.029,2.8,#N/A,100,10300
2022-05-09 7:45,0.349,1.3,0.104,0.03,3,#N/A,100,10288
2022-05-09 8:45,0.351,1.3,0.107,0.029,2.7,#N/A,100,10279
2022-05-09 9:45,0.35,1.2,0.109,0.025,2.4,#N/A,100,10268
2022-05-09 10:45,0.354,1.2,0.107,0.036,2.5,#N/A,100,10265
2022-05-09 11:45,0.355,1.3,0.1,0.048,2.3,#N/A,100,10256
2022-05-09 12:45,0.34,1.3,0.089,0.044,2.2,#N/A,100,10250
2022-05-09 13:45,0.319,1.4,0.085,0.044,2.4,#N/A,100,10249
2022-05-09 14:45,0.306,1.5,0.081,0.045,2.7,#N/A,100,10249
2022-05-09 15:45,0.322,1.3,0.091,0.035,3,#N/A,100,10250
2022-05-09 16:45,0.342,1.1,0.097,0.043,3.4,#N/A,100,10256
2022-05-09 17:45,0.362,1.2,0.12,0.042,3.9,#N/A,100,10265
2022-05-09 18:45,0.391,1.6,0.132,0.06,4.4,#N/A,100,10278
2022-05-09 19:45,0.38,4,0.123,0.087,5.1,#N/A,100,10294
2022-05-09 20:45,0.341,14,0.075,0.097,5.7,#N/A,100,10308
2022-05-09 21:45,0.287,9.2,0.078,0.104,5.5,#N/A,100,10330
2022-05-09 22:45,0.271,9.9,0.07,0.11,5.8,#N/A,100,10338
2022-05-09 23:45,0.261,9.9,0.072,0.112,6,#N/A,100,10342
2022-05-10 0:45,0.253,7.9,0.071,0.109,5.8,#N/A,100,10346
2022-05-10 1:45,0.249,7,0.071,0.113,5.6,#N/A,100,10347
2022-05-10 2:45,0.249,5.2,0.073,0.124,5,#N/A,100,10342
2022-05-10 3:45,0.25,3.8,0.072,0.132,4.3,#N/A,100,10334
2022-05-10 4:45,0.25,3.1,0.074,0.136,3.8,#N/A,100,10324
2022-05-10 5:45,0.25,2.5,0.072,0.139,3.4,#N/A,100,10312
2022-05-10 6:45,0.249,2.2,0.073,0.14,3.2,#N/A,100,10303
2022-05-10 7:45,0.248,2,0.072,0.141,3.2,#N/A,100,10296
2022-05-10 8:45,0.247,2,0.071,0.14,3.2,#N/A,100,10299
2022-05-10 9:45,0.246,2.1,0.068,0.138,3.1,#N/A,100,10300
2022-05-10 10:45,0.244,2,0.069,0.137,3,#N/A,100,10298
2022-05-10 11:45,0.244,1.8,0.068,0.135,2.9,#N/A,100,10293
2022-05-10 12:45,0.242,2.1,0.066,0.134,3,#N/A,100,10293
2022-05-10 13:45,0.241,2.6,0.066,0.131,3.3,#N/A,100,10295
2022-05-10 14:45,0.239,3.4,0.062,0.126,3.7,#N/A,100,10302
2022-05-10 15:45,0.237,4.5,0.061,0.122,4.2,#N/A,100,10311
2022-05-10 16:45,0.236,5.4,0.059,0.118,4.8,#N/A,100,10324
2022-05-10 17:45,0.234,6.7,0.058,0.115,5.4,#N/A,100,10337
2022-05-10 18:45,0.232,8.2,0.056,0.113,6.1,#N/A,100,10354
2022-05-10 19:45,0.23,9.1,0.056,0.111,6.4,#N/A,100,10363
2022-05-10 20:45,0.229,8.8,0.057,0.109,6.5,#N/A,100,10373
2022-05-10 21:45,0.228,9.7,0.055,0.108,6.6,#N/A,100,10378
2022-05-10 22:45,0.227,9.3,0.057,0.106,6.6,#N/A,100,10379
2022-05-10 23:45,0.226,9.4,0.056,0.104,6.5,#N/A,100,10379
2022-05-11 0:45,0.225,8.6,0.057,0.103,6.4,#N/A,100,10381
2022-05-11 1:45,0.225,7.7,0.059,0.101,6.4,#N/A,100,10381
2022-05-11 2:45,0.224,6,0.061,0.1,5.8,#N/A,100,10376
2022-05-11 3:45,0.224,4.8,0.063,0.099,5.1,#N/A,100,10371
2022-05-11 4:45,0.224,4,0.06,0.098,4.8,#N/A,100,10363
2022-05-11 5:45,0.224,3,0.061,0.098,4.2,#N/A,100,10358
2022-05-11 6:45,0.224,2.6,0.061,0.097,4,#N/A,100,10344
2022-05-11 7:45,0.224,1.9,0.064,0.096,3.5,#N/A,100,10337
2022-05-11 8:45,0.224,1.3,0.064,0.096,3,#N/A,100,10325
2022-05-11 9:45,0.223,0.8,0.064,0.096,2.7,#N/A,100,10313
2022-05-11 10:45,0.223,0.4,0.062,0.095,2.4,#N/A,100,10300
2022-05-11 11:45,0.223,0.2,0.063,0.095,2.2,#N/A,100,10286
2022-05-11 12:45,0.223,0,0.064,0.095,2,#N/A,100,10278
2022-05-11 13:45,0.223,0.3,0.061,0.095,2,#N/A,100,10269
2022-05-11 14:45,0.222,1.2,0.06,0.095,2.6,#N/A,100,10267
2022-05-11 15:45,0.221,2.3,0.057,0.094,3.2,#N/A,100,10284
2022-05-11 16:45,0.22,4.2,0.052,0.093,4.3,#N/A,100,10302
2022-05-11 17:45,0.219,6.3,0.048,0.092,5.3,#N/A,100,10329
2022-05-11 18:45,0.217,8.5,0.048,0.09,5.9,#N/A,100,10354
2022-05-11 19:45,0.216,9.6,0.047,0.089,6.1,#N/A,100,10370
2022-05-11 20:45,0.212,13.2,0.041,0.088,6.6,#N/A,100,10384
2022-05-11 21:45,0.209,18.9,0.037,0.087,7.3,#N/A,100,10396
2022-05-11 22:45,0.205,25.3,0.036,0.086,8.4,#N/A,100,10428
2022-05-11 23:45,0.206,20.3,0.044,0.083,8.7,#N/A,100,10444
2022-05-12 0:45,0.207,15.8,0.048,0.081,8.8,#N/A,100,10448
2022-05-12 1:45,0.208,11.8,0.052,0.079,8.6,#N/A,100,10441
2022-05-12 2:45,0.207,11.1,0.053,0.077,10.5,#N/A,100,10442
2022-05-12 3:45,0.209,7,0.059,0.076,7.2,#N/A,100,10434
2022-05-12 4:45,0.209,5.1,0.06,0.076,5.7,#N/A,100,10414
2022-05-12 5:45,0.21,3.8,0.058,0.076,4.8,#N/A,100,10395
2022-05-12 6:45,0.21,2.8,0.062,0.075,4.1,#N/A,100,10379
2022-05-12 7:45,0.21,2.1,0.063,0.075,3.6,#N/A,100,10359
2022-05-12 8:45,0.21,1.6,0.065,0.075,3.1,#N/A,100,10338
2022-05-12 9:45,0.21,1,0.062,0.074,2.7,#N/A,100,10321
2022-05-12 10:45,0.21,0.5,0.06,0.074,2.4,#N/A,100,10305
2022-05-12 11:45,0.21,0.2,0.06,0.073,2.1,#N/A,100,10288
2022-05-12 12:45,0.206,0.1,0.048,0.081,2,#N/A,100,10275
2022-05-12 13:45,0.21,0.4,0.06,0.073,2,#N/A,100,10266
2022-05-12 14:45,0.204,0.7,0.046,0.088,2.2,#N/A,100,10255
2022-05-12 15:45,0.21,1.8,0.059,0.072,2.8,#N/A,100,10262
2022-05-12 16:45,0.202,3.4,0.042,0.087,3.8,#N/A,100,10284
2022-05-12 12:00,0.209,5,0.054,0.071,4.9,#N/A,100,10305
2022-05-12 13:00,0.196,8.4,0.031,0.086,6,#N/A,100,10350
2022-05-12 14:00,0.209,11.2,0.05,0.071,6.8,#N/A,100,10381
2022-05-12 15:00,0.196,23.6,0.036,0.085,7.8,#N/A,100,10407
2022-05-12 16:00,0.208,21,0.051,0.071,8.3,#N/A,100,10429
2022-05-12 17:00,0.197,19.2,0.038,0.085,8.7,#N/A,100,10439
2022-05-12 18:00,0.193,25,0.036,0.084,10,#N/A,100,10457
2022-05-12 19:00,0.192,24.7,0.035,0.083,12,#N/A,100,10471
2022-05-12 20:00,0.193,20.4,0.039,0.081,14.6,#N/A,100,10480
2022-05-12 21:00,0.194,14.5,0.046,0.08,13.8,#N/A,100,10482
2022-05-12 22:00,0.197,9.2,0.053,0.08,9.5,#N/A,100,10470
2022-05-12 23:00,0.198,6.8,0.056,0.08,7.6,#N/A,100,10450
2022-05-13 0:00,0.198,5.5,0.057,0.08,6.6,#N/A,100,10433
2022-05-13 1:00,0.199,4.8,0.056,0.08,5.9,#N/A,100,10411
2022-05-13 2:00,0.198,4.8,0.057,0.08,5.5,#N/A,100,10398
2022-05-13 3:00,0.198,5.3,0.053,0.079,5.5,#N/A,100,10382
2022-05-13 4:00,0.198,5.2,0.053,0.078,5.6,#N/A,100,10375
2022-05-13 5:00,0.198,4.4,0.054,0.078,5.1,#N/A,100,10364
2022-05-13 6:00,0.198,4,0.055,0.078,4.8,#N/A,100,10351
2022-05-13 7:00,0.198,4.5,0.051,0.077,4.7,#N/A,100,10342
2022-05-13 8:00,0.197,5.2,0.047,0.076,5,#N/A,100,10331
2022-05-13 9:00,0.196,6.3,0.048,0.076,5.3,#N/A,100,10332
2022-05-13 10:00,0.196,7,0.047,0.075,5.6,#N/A,100,10333
2022-05-13 11:00,0.195,7.8,0.045,0.075,5.9,#N/A,100,10335
2022-05-13 12:00,0.194,9.7,0.045,0.074,6.9,#N/A,100,10348
2022-05-13 13:00,0.193,11.2,0.042,0.073,7.4,#N/A,100,10366
2022-05-13 14:00,0.193,10.4,0.044,0.073,7.6,#N/A,100,10376
2022-05-13 15:00,0.192,10.6,0.044,0.072,7.8,#N/A,100,10384
2022-05-13 16:00,0.188,19.3,0.033,0.072,8.5,#N/A,100,10395
2022-05-13 17:00,0.185,22.6,0.032,0.071,9,#N/A,100,10414
2022-05-13 18:00,0.184,23.8,0.032,0.07,9.7,#N/A,100,10423
2022-05-13 19:00,0.184,20.2,0.036,0.069,10.9,#N/A,100,10436
2022-05-13 20:00,0.183,20,0.037,0.068,14.3,#N/A,100,10440
2022-05-13 21:00,0.186,13.2,0.044,0.067,12.6,#N/A,100,10436
2022-05-13 22:00,0.188,8.5,0.052,0.067,8.6,#N/A,100,10423
2022-05-13 23:00,0.189,7,0.051,0.067,7.4,#N/A,100,10409
2022-05-14 0:00,0.189,6,0.05,0.067,6.6,#N/A,100,10394
2022-05-14 1:00,0.189,5.2,0.049,0.067,6,#N/A,100,10380
2022-05-14 2:00,0.189,4.6,0.05,0.068,5.5,#N/A,100,10370
2022-05-14 3:00,0.19,3.8,0.049,0.067,5,#N/A,100,10358
2022-05-14 4:00,0.19,3.1,0.049,0.067,4.5,#N/A,100,10343
2022-05-14 5:00,0.19,2.6,0.049,0.067,4.1,#N/A,100,10332
2022-05-14 6:00,0.19,1.8,0.052,0.067,3.6,#N/A,100,10316
2022-05-14 7:00,0.19,1.6,0.05,0.067,3.2,#N/A,100,10304
2022-05-14 8:00,0.19,2.2,0.047,0.066,3.5,#N/A,100,10293
2022-05-14 9:00,0.189,3.6,0.043,0.066,4.2,#N/A,100,10291
2022-05-14 10:00,0.188,4,0.046,0.066,4.5,#N/A,100,10298
2022-05-14 11:00,0.188,4.9,0.043,0.065,5.1,#N/A,100,10307
2022-05-14 12:00,0.186,6.2,0.038,0.064,5.7,#N/A,100,10322
2022-05-14 13:00,0.184,9.2,0.036,0.064,6.5,#N/A,100,10344
2022-05-14 14:00,0.182,13.1,0.034,0.063,7.3,#N/A,100,10363
2022-05-14 15:00,0.175,24.6,0.027,0.062,8,#N/A,100,10385
2022-05-14 16:00,0.172,29.6,0.024,0.062,9,#N/A,100,10412
2022-05-14 17:00,0.173,23.9,0.031,0.06,9.2,#N/A,100,10435
2022-05-14 18:00,0.174,20.5,0.032,0.059,9.8,#N/A,100,10443
2022-05-14 19:00,0.174,19.9,0.031,0.058,11.3,#N/A,100,10446
2022-05-14 20:00,0.173,20.7,0.03,0.057,15.4,#N/A,100,10454
2022-05-14 21:00,0.175,13.2,0.038,0.056,11.9,#N/A,100,10452
2022-05-14 22:00,0.178,9.6,0.043,0.057,9.3,#N/A,100,10443
2022-05-14 23:00,0.178,8.7,0.042,0.057,8.3,#N/A,100,10432
2022-05-15 0:00,0.178,8.1,0.04,0.057,7.8,#N/A,100,10423
2022-05-15 1:00,0.178,7.2,0.042,0.057,7.3,#N/A,100,10410
2022-05-15 2:00,0.179,6.3,0.042,0.057,6.9,#N/A,100,10398
2022-05-15 3:00,0.179,5,0.045,0.057,6,#N/A,100,10386
2022-05-15 4:00,0.179,4,0.046,0.057,5.4,#N/A,100,10373
2022-05-15 5:00,0.179,3.7,0.046,0.057,5.1,#N/A,100,10359
2022-05-15 6:00,0.179,4,0.044,0.057,5.1,#N/A,100,10348
2022-05-15 7:00,0.178,5.3,0.041,0.057,5.6,#N/A,100,10341
2022-05-15 8:00,0.178,5.9,0.04,0.057,5.8,#N/A,100,10341
2022-05-15 9:00,0.177,7,0.039,0.057,6.2,#N/A,100,10346
2022-05-15 10:00,0.176,8.5,0.036,0.056,6.8,#N/A,100,10348
2022-05-15 11:00,0.175,9.5,0.034,0.056,7.3,#N/A,100,10360
2022-05-15 12:00,0.174,9.5,0.035,0.055,8,#N/A,100,10379
2022-05-15 13:00,0.172,12.3,0.033,0.054,8.9,#N/A,100,10395
2022-05-15 14:00,0.17,15.8,0.028,0.053,9.6,#N/A,100,10408
2022-05-15 15:00,0.162,30,0.021,0.053,10.8,#N/A,100,10438
2022-05-15 16:00,0.16,32.8,0.02,0.052,11.4,#N/A,100,10464
2022-05-15 17:00,0.161,26.9,0.025,0.052,11.6,#N/A,100,10479
2022-05-15 18:00,0.164,19.3,0.027,0.051,11.3,#N/A,100,10484
2022-05-15 19:00,0.164,18.9,0.027,0.051,11.8,#N/A,100,10485
2022-05-15 20:00,0.165,16.2,0.031,0.05,11.5,#N/A,100,10480
2022-05-15 21:00,0.166,13.6,0.034,0.05,10.7,#N/A,100,10478
2022-05-15 22:00,0.167,11.5,0.035,0.05,9.8,#N/A,100,10471
2022-05-15 23:00,0.168,10.2,0.037,0.05,9.3,#N/A,100,10460
2022-05-16 0:00,0.168,9.3,0.038,0.05,8.7,#N/A,100,10449
2022-05-16 1:00,0.168,8.9,0.038,0.05,8.5,#N/A,100,10437
2022-05-16 2:00,0.168,8.4,0.04,0.05,8.3,#N/A,100,10424
2022-05-16 3:00,0.168,8.4,0.037,0.05,8.2,#N/A,100,10419
2022-05-16 4:00,0.168,8.5,0.037,0.05,8.3,#N/A,100,10416
2022-05-16 5:00,0.168,8.6,0.037,0.05,8.2,#N/A,100,10408
2022-05-16 6:00,0.168,8.5,0.036,0.05,8.2,#N/A,100,10407
2022-05-16 7:00,0.168,8.7,0.035,0.05,8.2,#N/A,100,10403
2022-05-16 8:00,0.167,8.6,0.036,0.05,8.2,#N/A,100,10401
2022-05-16 9:00,0.167,9.4,0.033,0.049,8.6,#N/A,100,10400
2022-05-16 10:00,0.166,10.9,0.033,0.049,9.2,#N/A,100,10405
2022-05-16 11:00,0.164,11.6,0.032,0.048,9.5,#N/A,100,10412
2022-05-16 12:00,0.163,12.3,0.03,0.048,9.9,#N/A,100,10421
2022-05-16 13:00,0.161,15,0.029,0.048,10.8,#N/A,100,10430
2022-05-16 14:00,0.159,18.1,0.028,0.047,11.3,#N/A,100,10441
2022-05-16 15:00,0.155,25.5,0.023,0.046,12.2,#N/A,100,10455
2022-05-16 16:00,0.154,25.4,0.024,0.046,12.7,#N/A,100,10471
2022-05-16 17:00,0.153,26.7,0.021,0.045,13.2,#N/A,100,10484
2022-05-16 18:00,0.153,23.6,0.024,0.045,13.4,#N/A,100,10493
2022-05-16 19:00,0.155,18.9,0.029,0.044,13,#N/A,100,10493
2022-05-16 20:00,0.154,20,0.029,0.045,15.4,#N/A,100,10490
2022-05-16 21:00,0.157,13.5,0.036,0.045,12.9,#N/A,100,10485
2022-05-16 22:00,0.167,9.8,0.04,0.059,10.3,#N/A,100,10471
2022-05-16 23:00,0.169,8.4,0.041,0.058,9.2,#N/A,100,10455
2022-05-17 0:00,0.172,7.1,0.037,0.052,8.4,#N/A,100,10439
2022-05-17 1:00,0.177,6.4,0.037,0.052,7.8,#N/A,100,10420
2022-05-17 2:00,0.181,5.7,0.036,0.057,7.2,#N/A,100,10408
2022-05-17 3:00,0.183,6.1,0.037,0.062,7.3,#N/A,100,10393
2022-05-17 4:00,0.185,6.3,0.035,0.065,7.3,#N/A,100,10383
2022-05-17 5:00,0.185,6,0.033,0.066,7.1,#N/A,100,10377
2022-05-17 6:00,0.185,5.7,0.036,0.065,6.8,#N/A,100,10368
2022-05-17 7:00,0.184,5.5,0.04,0.064,6.6,#N/A,100,10362
2022-05-17 8:00,0.184,6.2,0.037,0.063,6.8,#N/A,100,10353
2022-05-17 9:00,0.184,6.5,0.039,0.061,6.9,#N/A,100,10354
2022-05-17 10:00,0.182,7.2,0.039,0.057,7.2,#N/A,100,10354
2022-05-17 11:00,0.179,8.7,0.035,0.052,7.9,#N/A,100,10360
2022-05-17 12:00,0.177,10.6,0.034,0.048,8.8,#N/A,100,10371
2022-05-17 13:00,0.176,10.8,0.036,0.045,9.1,#N/A,100,10376
